weekday;day;month;year;time;EA+ GERAL MAT (KWh);EA+ AVAC IT MAT (KWh);EA+ IT MAT (KWh)
Wed;1;6;2016;13:45;61.0;27.12;35.79
Wed;1;6;2016;14:00;61.0;27.08;35.82
Wed;1;6;2016;14:15;61.0;27.06;36.8
Wed;1;6;2016;14:30;62.0;27.09;35.92
Wed;1;6;2016;14:45;62.0;27.1;35.81
Wed;1;6;2016;15:00;62.0;27.1;36.81
Wed;1;6;2016;15:15;61.0;27.14;35.93
Wed;1;6;2016;15:30;62.0;27.18;35.81
Wed;1;6;2016;15:45;61.0;27.16;35.88
Wed;1;6;2016;16:00;66.0;29.11;36.88
Wed;1;6;2016;16:15;67.0;29.92;35.82
Wed;1;6;2016;16:30;65.0;29.14;36.0
Wed;1;6;2016;16:45;63.0;28.29;37.01
Wed;1;6;2016;17:00;61.0;27.25;35.99
Wed;1;6;2016;17:15;62.0;27.28;36.0
Wed;1;6;2016;17:30;61.0;27.23;35.98
Wed;1;6;2016;17:45;62.0;27.21;37.01
Wed;1;6;2016;18:00;62.0;27.22;35.95
Wed;1;6;2016;18:15;62.0;27.22;36.0
Wed;1;6;2016;18:30;62.0;27.12;35.92
Wed;1;6;2016;18:45;61.0;27.15;36.99
Wed;1;6;2016;19:00;62.0;27.14;35.99
Wed;1;6;2016;19:15;62.0;27.08;35.95
Wed;1;6;2016;19:30;62.0;27.05;36.91
Wed;1;6;2016;19:45;62.0;27.07;35.99
Wed;1;6;2016;20:00;61.0;27.0;35.97
Wed;1;6;2016;20:15;61.0;27.01;35.94
Wed;1;6;2016;20:30;61.0;26.93;36.91
Wed;1;6;2016;20:45;62.0;26.96;35.93
Wed;1;6;2016;21:00;61.0;26.87;35.93
Wed;1;6;2016;21:15;61.0;26.88;35.97
Wed;1;6;2016;21:30;62.0;26.84;36.97
Wed;1;6;2016;21:45;62.0;26.85;36.0
Wed;1;6;2016;22:00;61.0;26.75;35.88
Wed;1;6;2016;22:15;62.0;26.79;36.92
Wed;1;6;2016;22:30;61.0;26.9;35.97
Wed;1;6;2016;22:45;61.0;26.91;35.87
Wed;1;6;2016;23:00;61.0;26.82;35.85
Wed;1;6;2016;23:15;61.0;26.85;36.83
Wed;1;6;2016;23:30;61.0;26.82;35.79
Wed;1;6;2016;23:45;61.0;26.78;35.81
Thu;2;6;2016;00:00;61.0;26.65;35.85
Thu;2;6;2016;00:15;60.0;26.53;36.77
Thu;2;6;2016;00:30;61.0;26.63;35.73
Thu;2;6;2016;00:45;61.0;26.64;35.73
Thu;2;6;2016;01:00;60.0;26.65;35.75
Thu;2;6;2016;01:15;60.0;26.6;36.61
Thu;2;6;2016;01:30;61.0;26.63;35.69
Thu;2;6;2016;01:45;61.0;26.66;35.65
Thu;2;6;2016;02:00;60.0;26.6;36.6
Thu;2;6;2016;02:15;61.0;26.53;35.6
Thu;2;6;2016;02:30;60.0;26.45;35.62
Thu;2;6;2016;02:45;61.0;26.4;35.69
Thu;2;6;2016;03:00;60.0;26.3;36.59
Thu;2;6;2016;03:15;58.0;24.98;35.6
Thu;2;6;2016;03:30;60.0;25.82;35.6
Thu;2;6;2016;03:45;61.0;26.47;35.63
Thu;2;6;2016;04:00;60.0;26.5;36.56
Thu;2;6;2016;04:15;61.0;26.54;35.67
Thu;2;6;2016;04:30;60.0;26.5;35.57
Thu;2;6;2016;04:45;60.0;26.44;35.52
Thu;2;6;2016;05:00;61.0;26.38;36.66
Thu;2;6;2016;05:15;59.0;24.75;35.48
Thu;2;6;2016;05:30;58.0;25.39;35.57
Thu;2;6;2016;05:45;61.0;26.26;35.61
Thu;2;6;2016;06:00;60.0;26.3;36.61
Thu;2;6;2016;06:15;60.0;26.06;35.52
Thu;2;6;2016;06:30;58.0;24.44;35.57
Thu;2;6;2016;06:45;60.0;26.04;36.55
Thu;2;6;2016;07:00;61.0;26.5;35.67
Thu;2;6;2016;07:15;60.0;26.49;35.64
Thu;2;6;2016;07:30;60.0;26.0;35.64
Thu;2;6;2016;07:45;59.0;24.57;36.57
Thu;2;6;2016;08:00;60.0;26.3;35.73
Thu;2;6;2016;08:15;60.0;26.33;35.7
Thu;2;6;2016;08:30;61.0;26.3;35.78
Thu;2;6;2016;08:45;62.0;26.27;36.71
Thu;2;6;2016;09:00;62.0;26.36;35.75
Thu;2;6;2016;09:15;61.0;26.43;35.74
Thu;2;6;2016;09:30;63.0;26.47;36.77
Thu;2;6;2016;09:45;65.0;26.57;35.81
Thu;2;6;2016;10:00;64.0;26.54;35.85
Thu;2;6;2016;10:15;64.0;26.57;35.82
Thu;2;6;2016;10:30;59.0;21.81;36.84
Thu;2;6;2016;10:45;60.0;21.82;35.95
Thu;2;6;2016;11:00;66.0;28.81;36.09
Thu;2;6;2016;11:15;65.0;27.16;35.97
Thu;2;6;2016;11:30;64.0;26.89;37.07
Thu;2;6;2016;11:45;63.0;26.84;35.93
Thu;2;6;2016;12:00;62.0;26.86;35.97
Thu;2;6;2016;12:15;64.0;26.92;37.04
Thu;2;6;2016;12:30;64.0;28.54;35.85
Thu;2;6;2016;12:45;63.0;27.94;36.01
Thu;2;6;2016;13:00;62.0;27.01;37.04
Thu;2;6;2016;13:15;63.0;27.0;35.87
Thu;2;6;2016;13:30;63.0;27.07;35.95
Thu;2;6;2016;13:45;63.0;27.08;35.88
Thu;2;6;2016;14:00;64.0;27.04;36.9
Thu;2;6;2016;14:15;66.0;30.06;36.01
Thu;2;6;2016;14:30;66.0;29.36;35.94
Thu;2;6;2016;14:45;63.0;27.08;36.9
Thu;2;6;2016;15:00;64.0;27.34;35.95
Thu;2;6;2016;15:15;68.0;32.0;36.0
Thu;2;6;2016;15:30;67.0;28.86;35.97
Thu;2;6;2016;15:45;66.0;28.14;36.89
Thu;2;6;2016;16:00;68.0;30.63;35.98
Thu;2;6;2016;16:15;64.0;27.08;35.95
Thu;2;6;2016;16:30;66.0;28.44;35.94
Thu;2;6;2016;16:45;66.0;27.96;37.01
Thu;2;6;2016;17:00;66.0;28.7;35.98
Thu;2;6;2016;17:15;67.0;30.01;36.03
Thu;2;6;2016;17:30;64.0;27.8;37.0
Thu;2;6;2016;17:45;65.0;29.22;36.05
Thu;2;6;2016;18:00;62.0;26.96;35.93
Thu;2;6;2016;18:15;64.0;29.31;35.99
Thu;2;6;2016;18:30;63.0;27.04;37.02
Thu;2;6;2016;18:45;62.0;27.57;35.93
Thu;2;6;2016;19:00;65.0;28.61;36.02
Thu;2;6;2016;19:15;62.0;26.9;37.03
Thu;2;6;2016;19:30;61.0;26.84;35.89
Thu;2;6;2016;19:45;62.0;26.8;35.88
Thu;2;6;2016;20:00;61.0;26.79;35.94
Thu;2;6;2016;20:15;61.0;26.74;36.9
Thu;2;6;2016;20:30;62.0;26.75;35.93
Thu;2;6;2016;20:45;62.0;26.69;35.93
Thu;2;6;2016;21:00;61.0;26.63;35.95
Thu;2;6;2016;21:15;61.0;26.62;37.0
Thu;2;6;2016;21:30;61.0;26.59;35.91
Thu;2;6;2016;21:45;62.0;26.55;35.91
Thu;2;6;2016;22:00;61.0;26.55;35.99
Thu;2;6;2016;22:15;61.0;26.56;36.92
Thu;2;6;2016;22:30;61.0;26.47;35.89
Thu;2;6;2016;22:45;62.0;26.48;35.9
Thu;2;6;2016;23:00;60.0;26.36;36.85
Thu;2;6;2016;23:15;61.0;26.45;35.88
Thu;2;6;2016;23:30;62.0;26.46;35.81
Thu;2;6;2016;23:45;61.0;26.39;35.88
Fri;3;6;2016;00:00;60.0;26.22;36.77
Fri;3;6;2016;00:15;61.0;26.17;35.73
Fri;3;6;2016;00:30;61.0;26.23;35.77
Fri;3;6;2016;00:45;61.0;26.26;35.77
Fri;3;6;2016;01:00;60.0;26.23;36.77
Fri;3;6;2016;01:15;61.0;26.26;35.73
Fri;3;6;2016;01:30;61.0;26.25;35.7
Fri;3;6;2016;01:45;61.0;26.19;36.72
Fri;3;6;2016;02:00;60.0;26.13;35.62
Fri;3;6;2016;02:15;61.0;26.15;35.63
Fri;3;6;2016;02:30;60.0;26.21;35.68
Fri;3;6;2016;02:45;55.0;20.54;36.65
Fri;3;6;2016;03:00;49.0;14.4;35.71
Fri;3;6;2016;03:15;50.0;15.11;35.71
Fri;3;6;2016;03:30;50.0;15.11;36.8
Fri;3;6;2016;03:45;49.0;15.11;35.69
Fri;3;6;2016;04:00;50.0;15.14;35.68
Fri;3;6;2016;04:15;48.0;14.06;35.54
Fri;3;6;2016;04:30;48.0;13.64;36.6
Fri;3;6;2016;04:45;49.0;13.62;35.6
Fri;3;6;2016;05:00;48.0;13.65;35.65
Fri;3;6;2016;05:15;48.0;13.63;35.59
Fri;3;6;2016;05:30;48.0;13.64;36.64
Fri;3;6;2016;05:45;48.0;13.62;35.53
Fri;3;6;2016;06:00;49.0;13.69;35.73
Fri;3;6;2016;06:15;47.0;13.64;36.58
Fri;3;6;2016;06:30;49.0;13.63;35.56
Fri;3;6;2016;06:45;48.0;13.96;35.65
Fri;3;6;2016;07:00;69.0;34.09;35.69
Fri;3;6;2016;07:15;64.0;29.51;36.67
Fri;3;6;2016;07:30;62.0;27.56;35.6
Fri;3;6;2016;07:45;63.0;28.11;35.67
Fri;3;6;2016;08:00;60.0;26.33;35.7
Fri;3;6;2016;08:15;63.0;28.1;36.73
Fri;3;6;2016;08:30;61.0;26.36;35.76
Fri;3;6;2016;08:45;61.0;26.38;35.76
Fri;3;6;2016;09:00;64.0;26.55;36.76
Fri;3;6;2016;09:15;66.0;28.93;35.64
Fri;3;6;2016;09:30;65.0;26.95;35.94
Fri;3;6;2016;09:45;67.0;28.6;35.79
Fri;3;6;2016;10:00;64.0;27.68;36.85
Fri;3;6;2016;10:15;65.0;28.51;35.84
Fri;3;6;2016;10:30;65.0;28.3;35.96
Fri;3;6;2016;10:45;63.0;28.0;35.83
Fri;3;6;2016;11:00;62.0;26.51;36.79
Fri;3;6;2016;11:15;64.0;28.65;35.98
Fri;3;6;2016;11:30;62.0;26.58;35.83
Fri;3;6;2016;11:45;62.0;26.83;36.89
Fri;3;6;2016;12:00;64.0;28.57;35.88
Fri;3;6;2016;12:15;62.0;26.72;35.95
Fri;3;6;2016;12:30;61.0;26.68;35.91
Fri;3;6;2016;12:45;61.0;26.79;36.85
Fri;3;6;2016;13:00;62.0;26.83;35.95
Fri;3;6;2016;13:15;61.0;26.72;35.79
Fri;3;6;2016;13:30;61.0;26.73;36.86
Fri;3;6;2016;13:45;62.0;26.71;35.84
Fri;3;6;2016;14:00;62.0;26.76;35.92
Fri;3;6;2016;14:15;61.0;26.71;35.85
Fri;3;6;2016;14:30;62.0;26.69;36.95
Fri;3;6;2016;14:45;61.0;26.71;35.96
Fri;3;6;2016;15:00;61.0;26.71;35.89
Fri;3;6;2016;15:15;62.0;26.69;35.88
Fri;3;6;2016;15:30;61.0;26.68;36.91
Fri;3;6;2016;15:45;62.0;26.75;35.93
Fri;3;6;2016;16:00;61.0;26.7;35.86
Fri;3;6;2016;16:15;62.0;26.72;36.91
Fri;3;6;2016;16:30;66.0;28.53;35.92
Fri;3;6;2016;16:45;64.0;26.98;35.94
Fri;3;6;2016;17:00;67.0;29.42;36.0
Fri;3;6;2016;17:15;65.0;26.72;36.92
Fri;3;6;2016;17:30;66.0;29.29;35.91
Fri;3;6;2016;17:45;63.0;26.58;35.97
Fri;3;6;2016;18:00;63.0;27.7;36.92
Fri;3;6;2016;18:15;62.0;27.7;35.93
Fri;3;6;2016;18:30;62.0;26.51;35.99
Fri;3;6;2016;18:45;63.0;28.17;36.04
Fri;3;6;2016;19:00;62.0;26.91;36.95
Fri;3;6;2016;19:15;61.0;26.46;35.95
Fri;3;6;2016;19:30;64.0;28.43;35.98
Fri;3;6;2016;19:45;60.0;26.39;35.89
Fri;3;6;2016;20:00;61.0;26.4;37.01
Fri;3;6;2016;20:15;61.0;26.32;35.94
Fri;3;6;2016;20:30;61.0;26.31;35.94
Fri;3;6;2016;20:45;60.0;26.34;35.97
Fri;3;6;2016;21:00;60.0;26.27;36.97
Fri;3;6;2016;21:15;61.0;26.22;35.97
Fri;3;6;2016;21:30;61.0;26.26;35.96
Fri;3;6;2016;21:45;60.0;26.26;36.95
Fri;3;6;2016;22:00;61.0;26.24;35.98
Fri;3;6;2016;22:15;60.0;26.26;35.97
Fri;3;6;2016;22:30;61.0;26.2;35.9
Fri;3;6;2016;22:45;58.0;23.87;36.95
Fri;3;6;2016;23:00;51.0;17.05;35.87
Fri;3;6;2016;23:15;49.0;14.81;36.01
Fri;3;6;2016;23:30;50.0;15.07;35.95
Fri;3;6;2016;23:45;49.0;15.03;36.83
Sat;4;6;2016;00:00;49.0;14.85;35.89
Sat;4;6;2016;00:15;49.0;14.4;35.86
Sat;4;6;2016;00:30;48.0;14.38;35.76
Sat;4;6;2016;00:45;49.0;14.69;36.87
Sat;4;6;2016;01:00;49.0;14.53;35.83
Sat;4;6;2016;01:15;49.0;14.44;35.77
Sat;4;6;2016;01:30;48.0;14.42;36.64
Sat;4;6;2016;01:45;49.0;14.46;35.73
Sat;4;6;2016;02:00;48.0;13.35;35.74
Sat;4;6;2016;02:15;48.0;13.01;35.68
Sat;4;6;2016;02:30;47.0;13.32;36.68
Sat;4;6;2016;02:45;49.0;13.67;35.7
Sat;4;6;2016;03:00;48.0;13.34;35.7
Sat;4;6;2016;03:15;47.0;13.02;35.67
Sat;4;6;2016;03:30;48.0;13.47;36.68
Sat;4;6;2016;03:45;48.0;13.67;35.68
Sat;4;6;2016;04:00;48.0;13.03;35.67
Sat;4;6;2016;04:15;47.0;13.03;36.68
Sat;4;6;2016;04:30;48.0;13.45;35.69
Sat;4;6;2016;04:45;48.0;13.6;35.69
Sat;4;6;2016;05:00;47.0;13.02;35.62
Sat;4;6;2016;05:15;47.0;13.05;36.74
Sat;4;6;2016;05:30;47.0;13.04;35.6
Sat;4;6;2016;05:45;48.0;13.6;35.65
Sat;4;6;2016;06:00;48.0;13.49;36.65
Sat;4;6;2016;06:15;48.0;14.13;35.68
Sat;4;6;2016;06:30;49.0;14.56;35.68
Sat;4;6;2016;06:45;48.0;13.92;35.66
Sat;4;6;2016;07:00;47.0;13.08;36.71
Sat;4;6;2016;07:15;59.0;24.29;35.71
Sat;4;6;2016;07:30;66.0;32.8;35.68
Sat;4;6;2016;07:45;62.0;27.7;35.67
Sat;4;6;2016;08:00;64.0;29.89;36.66
Sat;4;6;2016;08:15;60.0;26.4;35.68
Sat;4;6;2016;08:30;63.0;28.86;35.74
Sat;4;6;2016;08:45;61.0;26.29;35.73
Sat;4;6;2016;09:00;61.0;26.33;36.69
Sat;4;6;2016;09:15;60.0;26.66;35.74
Sat;4;6;2016;09:30;60.0;25.66;35.77
Sat;4;6;2016;09:45;60.0;26.33;36.8
Sat;4;6;2016;10:00;61.0;26.41;35.83
Sat;4;6;2016;10:15;60.0;26.5;35.81
Sat;4;6;2016;10:30;61.0;26.58;35.82
Sat;4;6;2016;10:45;61.0;26.58;36.89
Sat;4;6;2016;11:00;61.0;26.51;35.79
Sat;4;6;2016;11:15;61.0;26.57;35.87
Sat;4;6;2016;11:30;60.0;26.53;35.81
Sat;4;6;2016;11:45;61.0;26.57;36.85
Sat;4;6;2016;12:00;61.0;26.54;35.86
Sat;4;6;2016;12:15;61.0;26.65;35.97
Sat;4;6;2016;12:30;61.0;26.67;35.91
Sat;4;6;2016;12:45;60.0;26.55;36.78
Sat;4;6;2016;13:00;61.0;26.58;35.86
Sat;4;6;2016;13:15;61.0;26.62;35.95
Sat;4;6;2016;13:30;61.0;26.66;36.86
Sat;4;6;2016;13:45;60.0;26.74;35.92
Sat;4;6;2016;14:00;61.0;26.62;35.89
Sat;4;6;2016;14:15;61.0;26.63;35.9
Sat;4;6;2016;14:30;61.0;26.61;36.91
Sat;4;6;2016;14:45;60.0;26.67;35.88
Sat;4;6;2016;15:00;61.0;26.68;35.9
Sat;4;6;2016;15:15;61.0;26.72;35.92
Sat;4;6;2016;15:30;61.0;26.7;36.9
Sat;4;6;2016;15:45;61.0;26.72;35.85
Sat;4;6;2016;16:00;60.0;26.76;35.93
Sat;4;6;2016;16:15;61.0;26.69;35.81
Sat;4;6;2016;16:30;61.0;26.76;36.93
Sat;4;6;2016;16:45;61.0;26.69;35.9
Sat;4;6;2016;17:00;61.0;26.65;35.85
Sat;4;6;2016;17:15;61.0;26.67;36.94
Sat;4;6;2016;17:30;60.0;26.62;35.86
Sat;4;6;2016;17:45;61.0;26.66;35.96
Sat;4;6;2016;18:00;61.0;26.71;35.92
Sat;4;6;2016;18:15;61.0;26.74;36.92
Sat;4;6;2016;18:30;61.0;26.76;35.9
Sat;4;6;2016;18:45;60.0;26.73;35.9
Sat;4;6;2016;19:00;61.0;26.67;35.88
Sat;4;6;2016;19:15;61.0;26.67;36.91
Sat;4;6;2016;19:30;61.0;26.67;35.98
Sat;4;6;2016;19:45;60.0;26.63;35.9
Sat;4;6;2016;20:00;61.0;26.61;37.05
Sat;4;6;2016;20:15;61.0;26.51;35.99
Sat;4;6;2016;20:30;61.0;26.46;35.98
Sat;4;6;2016;20:45;60.0;26.45;36.93
Sat;4;6;2016;21:00;61.0;26.39;35.9
Sat;4;6;2016;21:15;60.0;26.43;36.0
Sat;4;6;2016;21:30;61.0;26.41;35.91
Sat;4;6;2016;21:45;60.0;26.34;36.94
Sat;4;6;2016;22:00;61.0;26.37;35.92
Sat;4;6;2016;22:15;61.0;26.38;35.91
Sat;4;6;2016;22:30;60.0;26.38;35.91
Sat;4;6;2016;22:45;62.0;26.39;36.89
Sat;4;6;2016;23:00;60.0;25.89;35.82
Sat;4;6;2016;23:15;59.0;24.65;35.83
Sat;4;6;2016;23:30;61.0;26.36;35.9
Sat;4;6;2016;23:45;60.0;26.42;36.84
Sun;5;6;2016;00:00;61.0;26.36;35.81
Sun;5;6;2016;00:15;60.0;26.05;35.81
Sun;5;6;2016;00:30;58.0;24.59;36.69
Sun;5;6;2016;00:45;61.0;26.42;35.82
Sun;5;6;2016;01:00;60.0;26.43;35.75
Sun;5;6;2016;01:15;61.0;26.45;35.73
Sun;5;6;2016;01:30;61.0;26.44;36.73
Sun;5;6;2016;01:45;55.0;20.88;35.69
Sun;5;6;2016;02:00;50.0;15.54;35.74
Sun;5;6;2016;02:15;52.0;16.63;35.77
Sun;5;6;2016;02:30;51.0;16.52;36.73
Sun;5;6;2016;02:45;51.0;16.49;35.76
Sun;5;6;2016;03:00;49.0;14.45;35.77
Sun;5;6;2016;03:15;50.0;15.58;35.74
Sun;5;6;2016;03:30;52.0;17.43;36.72
Sun;5;6;2016;03:45;53.0;18.52;35.74
Sun;5;6;2016;04:00;49.0;14.78;35.73
Sun;5;6;2016;04:15;50.0;15.66;35.77
Sun;5;6;2016;04:30;51.0;17.1;36.8
Sun;5;6;2016;04:45;50.0;15.04;35.71
Sun;5;6;2016;05:00;49.0;15.05;35.82
Sun;5;6;2016;05:15;48.0;13.62;36.63
Sun;5;6;2016;05:30;46.0;12.14;35.7
Sun;5;6;2016;05:45;48.0;13.78;35.71
Sun;5;6;2016;06:00;49.0;15.09;35.71
Sun;5;6;2016;06:15;49.0;15.07;36.66
Sun;5;6;2016;06:30;46.0;12.23;35.72
Sun;5;6;2016;06:45;46.0;12.16;35.63
Sun;5;6;2016;07:00;57.0;22.03;35.75
Sun;5;6;2016;07:15;68.0;33.65;36.73
Sun;5;6;2016;07:30;65.0;31.73;35.65
Sun;5;6;2016;07:45;62.0;27.86;35.68
Sun;5;6;2016;08:00;63.0;29.26;35.62
Sun;5;6;2016;08:15;61.0;26.8;36.66
Sun;5;6;2016;08:30;63.0;28.25;35.8
Sun;5;6;2016;08:45;60.0;26.92;35.64
Sun;5;6;2016;09:00;61.0;26.41;36.68
Sun;5;6;2016;09:15;60.0;26.49;35.69
Sun;5;6;2016;09:30;61.0;26.54;35.81
Sun;5;6;2016;09:45;60.0;26.51;35.72
Sun;5;6;2016;10:00;61.0;26.59;36.74
Sun;5;6;2016;10:15;61.0;26.54;35.84
Sun;5;6;2016;10:30;60.0;26.54;35.79
Sun;5;6;2016;10:45;61.0;26.65;35.82
Sun;5;6;2016;11:00;61.0;26.56;36.78
Sun;5;6;2016;11:15;60.0;26.55;35.88
Sun;5;6;2016;11:30;61.0;26.61;35.83
Sun;5;6;2016;11:45;60.0;26.63;35.83
Sun;5;6;2016;12:00;61.0;26.66;36.92
Sun;5;6;2016;12:15;61.0;26.68;35.88
Sun;5;6;2016;12:30;61.0;26.71;35.82
Sun;5;6;2016;12:45;61.0;26.73;36.89
Sun;5;6;2016;13:00;60.0;26.8;35.89
Sun;5;6;2016;13:15;61.0;26.71;35.78
Sun;5;6;2016;13:30;61.0;26.77;35.84
Sun;5;6;2016;13:45;61.0;26.82;36.85
Sun;5;6;2016;14:00;61.0;26.89;35.91
Sun;5;6;2016;14:15;61.0;26.82;35.82
Sun;5;6;2016;14:30;61.0;26.88;35.85
Sun;5;6;2016;14:45;61.0;26.88;36.87
Sun;5;6;2016;15:00;61.0;26.83;35.85
Sun;5;6;2016;15:15;61.0;26.97;35.98
Sun;5;6;2016;15:30;61.0;26.81;35.84
Sun;5;6;2016;15:45;61.0;26.84;36.85
Sun;5;6;2016;16:00;61.0;26.85;35.82
Sun;5;6;2016;16:15;61.0;26.88;35.89
Sun;5;6;2016;16:30;61.0;26.86;36.83
Sun;5;6;2016;16:45;60.0;26.86;35.87
Sun;5;6;2016;17:00;61.0;26.91;35.97
Sun;5;6;2016;17:15;62.0;26.84;35.81
Sun;5;6;2016;17:30;60.0;26.86;36.82
Sun;5;6;2016;17:45;61.0;26.85;35.97
Sun;5;6;2016;18:00;61.0;26.85;35.85
Sun;5;6;2016;18:15;61.0;26.82;35.95
Sun;5;6;2016;18:30;61.0;26.78;36.85
Sun;5;6;2016;18:45;61.0;26.8;35.91
Sun;5;6;2016;19:00;61.0;26.76;35.96
Sun;5;6;2016;19:15;61.0;26.68;35.87
Sun;5;6;2016;19:30;60.0;26.68;36.99
Sun;5;6;2016;19:45;61.0;26.59;35.82
Sun;5;6;2016;20:00;61.0;26.61;35.95
Sun;5;6;2016;20:15;61.0;26.62;36.94
Sun;5;6;2016;20:30;60.0;26.62;36.02
Sun;5;6;2016;20:45;61.0;26.57;35.91
Sun;5;6;2016;21:00;61.0;26.55;35.99
Sun;5;6;2016;21:15;60.0;26.48;37.02
Sun;5;6;2016;21:30;61.0;26.44;35.9
Sun;5;6;2016;21:45;60.0;26.45;35.9
Sun;5;6;2016;22:00;61.0;26.41;35.93
Sun;5;6;2016;22:15;60.0;26.4;36.95
Sun;5;6;2016;22:30;61.0;26.35;35.91
Sun;5;6;2016;22:45;61.0;26.43;35.88
Sun;5;6;2016;23:00;61.0;26.35;35.84
Sun;5;6;2016;23:15;61.0;26.42;36.95
Sun;5;6;2016;23:30;61.0;26.4;35.85
Sun;5;6;2016;23:45;60.0;26.38;35.75
Mon;6;6;2016;00:00;61.0;26.39;36.8
Mon;6;6;2016;00:15;60.0;26.36;35.79
Mon;6;6;2016;00:30;60.0;26.37;35.78
Mon;6;6;2016;00:45;62.0;26.42;35.79
Mon;6;6;2016;01:00;60.0;26.42;36.82
Mon;6;6;2016;01:15;61.0;26.34;35.64
Mon;6;6;2016;01:30;60.0;25.42;35.74
Mon;6;6;2016;01:45;59.0;25.0;35.59
Mon;6;6;2016;02:00;60.0;26.32;36.73
Mon;6;6;2016;02:15;61.0;26.39;35.66
Mon;6;6;2016;02:30;61.0;26.4;35.65
Mon;6;6;2016;02:45;61.0;26.37;35.7
Mon;6;6;2016;03:00;60.0;26.29;36.6
Mon;6;6;2016;03:15;61.0;26.28;35.68
Mon;6;6;2016;03:30;60.0;25.73;35.6
Mon;6;6;2016;03:45;59.0;24.72;35.63
Mon;6;6;2016;04:00;60.0;26.33;36.69
Mon;6;6;2016;04:15;61.0;26.28;35.69
Mon;6;6;2016;04:30;60.0;26.3;35.59
Mon;6;6;2016;04:45;61.0;26.24;36.63
Mon;6;6;2016;05:00;60.0;25.99;35.69
Mon;6;6;2016;05:15;58.0;24.28;35.58
Mon;6;6;2016;05:30;60.0;26.05;35.62
Mon;6;6;2016;05:45;60.0;26.2;36.63
Mon;6;6;2016;06:00;60.0;26.3;35.66
Mon;6;6;2016;06:15;60.0;25.27;35.71
Mon;6;6;2016;06:30;59.0;25.11;36.74
Mon;6;6;2016;06:45;60.0;26.27;35.67
Mon;6;6;2016;07:00;60.0;26.28;35.61
Mon;6;6;2016;07:15;60.0;26.24;35.63
Mon;6;6;2016;07:30;61.0;26.24;36.64
Mon;6;6;2016;07:45;58.0;24.4;35.63
Mon;6;6;2016;08:00;60.0;25.84;35.67
Mon;6;6;2016;08:15;61.0;26.4;35.71
Mon;6;6;2016;08:30;60.0;26.38;36.77
Mon;6;6;2016;08:45;61.0;26.42;35.74
Mon;6;6;2016;09:00;60.0;26.52;35.76
Mon;6;6;2016;09:15;61.0;26.52;36.81
Mon;6;6;2016;09:30;61.0;26.63;35.81
Mon;6;6;2016;09:45;61.0;26.62;35.76
Mon;6;6;2016;10:00;61.0;26.66;35.82
Mon;6;6;2016;10:15;61.0;26.75;36.9
Mon;6;6;2016;10:30;61.0;26.69;35.86
Mon;6;6;2016;10:45;61.0;26.75;35.87
Mon;6;6;2016;11:00;61.0;26.78;35.89
Mon;6;6;2016;11:15;61.0;26.82;36.9
Mon;6;6;2016;11:30;61.0;26.75;35.94
Mon;6;6;2016;11:45;61.0;26.73;35.85
Mon;6;6;2016;12:00;61.0;26.77;36.94
Mon;6;6;2016;12:15;61.0;26.87;35.91
Mon;6;6;2016;12:30;61.0;26.88;35.88
Mon;6;6;2016;12:45;60.0;26.92;35.86
Mon;6;6;2016;13:00;62.0;26.96;37.0
Mon;6;6;2016;13:15;61.0;26.97;35.96
Mon;6;6;2016;13:30;61.0;27.04;35.89
Mon;6;6;2016;13:45;61.0;27.03;36.95
Mon;6;6;2016;14:00;62.0;26.96;35.87
Mon;6;6;2016;14:15;61.0;26.98;35.96
Mon;6;6;2016;14:30;62.0;27.04;35.94
Mon;6;6;2016;14:45;62.0;26.96;36.92
Mon;6;6;2016;15:00;62.0;26.97;35.87
Mon;6;6;2016;15:15;62.0;27.02;35.97
Mon;6;6;2016;15:30;62.0;26.95;36.88
Mon;6;6;2016;15:45;62.0;27.05;35.93
Mon;6;6;2016;16:00;61.0;27.0;35.87
Mon;6;6;2016;16:15;62.0;26.96;35.95
Mon;6;6;2016;16:30;61.0;26.96;36.93
Mon;6;6;2016;16:45;62.0;26.99;35.93
Mon;6;6;2016;17:00;61.0;26.99;35.94
Mon;6;6;2016;17:15;61.0;27.01;36.92
Mon;6;6;2016;17:30;62.0;27.04;35.99
Mon;6;6;2016;17:45;61.0;26.95;35.88
Mon;6;6;2016;18:00;62.0;27.0;35.94
Mon;6;6;2016;18:15;61.0;26.94;36.94
Mon;6;6;2016;18:30;61.0;26.99;35.92
Mon;6;6;2016;18:45;62.0;27.05;35.96
Mon;6;6;2016;19:00;61.0;27.04;35.94
Mon;6;6;2016;19:15;62.0;27.01;36.93
Mon;6;6;2016;19:30;61.0;26.95;35.9
Mon;6;6;2016;19:45;62.0;26.85;35.97
Mon;6;6;2016;20:00;61.0;26.78;36.95
Mon;6;6;2016;20:15;62.0;26.75;35.91
Mon;6;6;2016;20:30;61.0;26.72;35.99
Mon;6;6;2016;20:45;61.0;26.65;35.94
Mon;6;6;2016;21:00;61.0;26.58;36.99
Mon;6;6;2016;21:15;61.0;26.61;35.9
Mon;6;6;2016;21:30;61.0;26.59;35.95
Mon;6;6;2016;21:45;61.0;26.62;36.02
Mon;6;6;2016;22:00;61.0;26.53;36.87
Mon;6;6;2016;22:15;61.0;26.58;35.91
Mon;6;6;2016;22:30;60.0;26.54;35.88
