weekday;day;month;year;time;CONSUMO_TOTAL ALF1P-1;AVAC ALF1P-1;IT ALF1P-1
Mon;16;5;2016;11:00;88.0;32.47;52.19
Mon;16;5;2016;11:15;91.0;34.97;52.17
Mon;16;5;2016;11:30;90.0;33.69;53.17
Mon;16;5;2016;11:45;86.0;30.79;52.27
Mon;16;5;2016;12:00;88.0;31.97;52.12
Mon;16;5;2016;12:15;90.0;34.19;52.33
Mon;16;5;2016;12:30;90.0;33.25;52.25
Mon;16;5;2016;12:45;90.0;34.63;52.26
Mon;16;5;2016;13:00;89.0;33.81;52.22
Mon;16;5;2016;13:15;91.0;34.26;52.39
Mon;16;5;2016;13:30;89.0;34.33;52.07
Mon;16;5;2016;13:45;88.0;31.62;52.11
Mon;16;5;2016;14:00;88.0;31.86;52.23
Mon;16;5;2016;14:15;92.0;35.32;52.17
Mon;16;5;2016;14:30;93.0;36.17;52.34
Mon;16;5;2016;14:45;87.0;32.42;52.27
Mon;16;5;2016;15:00;90.0;32.94;53.25
Mon;16;5;2016;15:15;91.0;35.15;52.27
Mon;16;5;2016;15:30;91.0;34.48;52.11
Mon;16;5;2016;15:45;90.0;34.63;52.17
Mon;16;5;2016;16:00;90.0;34.28;52.28
Mon;16;5;2016;16:15;92.0;35.06;52.11
Mon;16;5;2016;16:30;90.0;34.64;52.19
Mon;16;5;2016;16:45;91.0;34.38;52.25
Mon;16;5;2016;17:00;88.0;32.01;52.27
Mon;16;5;2016;17:15;88.0;32.67;52.32
Mon;16;5;2016;17:30;88.0;32.2;52.28
Mon;16;5;2016;17:45;89.0;32.56;52.09
Mon;16;5;2016;18:00;88.0;31.42;52.24
Mon;16;5;2016;18:15;87.0;32.64;52.13
Mon;16;5;2016;18:30;88.0;31.57;53.22
Mon;16;5;2016;18:45;87.0;31.21;52.29
Mon;16;5;2016;19:00;87.0;32.32;52.1
Mon;16;5;2016;19:15;84.0;29.32;52.19
Mon;16;5;2016;19:30;85.0;30.1;52.24
Mon;16;5;2016;19:45;87.0;30.93;52.22
Mon;16;5;2016;20:00;85.0;30.19;52.21
Mon;16;5;2016;20:15;86.0;31.05;52.14
Mon;16;5;2016;20:30;86.0;30.95;52.18
Mon;16;5;2016;20:45;86.0;30.93;52.19
Mon;16;5;2016;21:00;86.0;30.13;52.22
Mon;16;5;2016;21:15;84.0;29.43;52.15
Mon;16;5;2016;21:30;88.0;32.11;52.3
Mon;16;5;2016;21:45;86.0;31.44;52.1
Mon;16;5;2016;22:00;85.0;29.9;52.17
Mon;16;5;2016;22:15;85.0;30.18;53.21
Mon;16;5;2016;22:30;84.0;29.72;52.2
Mon;16;5;2016;22:45;85.0;29.43;52.16
Mon;16;5;2016;23:00;85.0;30.37;52.16
Mon;16;5;2016;23:15;88.0;31.28;52.25
Mon;16;5;2016;23:30;87.0;30.91;51.95
Mon;16;5;2016;23:45;87.0;30.93;52.14
Tue;17;5;2016;00:00;86.0;29.61;52.11
Tue;17;5;2016;00:15;85.0;29.94;52.1
Tue;17;5;2016;00:30;86.0;30.35;52.1
Tue;17;5;2016;00:45;87.0;31.74;52.02
Tue;17;5;2016;01:00;87.0;31.15;52.06
Tue;17;5;2016;01:15;85.0;29.97;52.05
Tue;17;5;2016;01:30;84.0;29.4;51.94
Tue;17;5;2016;01:45;88.0;31.64;52.06
Tue;17;5;2016;02:00;87.0;32.61;52.0
Tue;17;5;2016;02:15;86.0;30.18;51.96
Tue;17;5;2016;02:30;82.0;28.03;51.97
Tue;17;5;2016;02:45;85.0;30.15;51.88
Tue;17;5;2016;03:00;87.0;32.28;51.99
Tue;17;5;2016;03:15;87.0;32.48;51.89
Tue;17;5;2016;03:30;86.0;30.4;51.97
Tue;17;5;2016;03:45;82.0;28.7;51.91
Tue;17;5;2016;04:00;85.0;29.87;52.06
Tue;17;5;2016;04:15;87.0;31.97;51.87
Tue;17;5;2016;04:30;87.0;32.11;51.96
Tue;17;5;2016;04:45;84.0;30.18;51.85
Tue;17;5;2016;05:00;84.0;28.89;52.01
Tue;17;5;2016;05:15;84.0;28.98;51.81
Tue;17;5;2016;05:30;84.0;29.12;51.98
Tue;17;5;2016;05:45;86.0;31.9;51.91
Tue;17;5;2016;06:00;86.0;32.15;50.88
Tue;17;5;2016;06:15;84.0;28.22;51.94
Tue;17;5;2016;06:30;83.0;29.0;51.88
Tue;17;5;2016;06:45;84.0;29.78;51.94
Tue;17;5;2016;07:00;84.0;29.59;52.0
Tue;17;5;2016;07:15;88.0;32.17;51.97
Tue;17;5;2016;07:30;85.0;30.72;51.99
Tue;17;5;2016;07:45;85.0;29.64;51.96
Tue;17;5;2016;08:00;84.0;29.22;52.06
Tue;17;5;2016;08:15;84.0;29.61;52.03
Tue;17;5;2016;08:30;87.0;32.43;52.12
Tue;17;5;2016;08:45;88.0;30.81;52.21
Tue;17;5;2016;09:00;86.0;30.06;52.28
Tue;17;5;2016;09:15;86.0;30.43;52.17
Tue;17;5;2016;09:30;87.0;30.87;53.34
Tue;17;5;2016;09:45;89.0;32.58;52.27
Tue;17;5;2016;10:00;88.0;30.72;52.42
Tue;17;5;2016;10:15;86.0;30.17;52.33
Tue;17;5;2016;10:30;86.0;29.75;52.25
Tue;17;5;2016;10:45;88.0;31.19;52.39
Tue;17;5;2016;11:00;89.0;32.99;52.13
Tue;17;5;2016;11:15;85.0;29.36;51.98
Tue;17;5;2016;11:30;86.0;29.15;51.7
Tue;17;5;2016;11:45;87.0;32.43;51.41
Tue;17;5;2016;12:00;86.0;29.73;51.61
Tue;17;5;2016;12:15;86.0;32.19;51.18
Tue;17;5;2016;12:30;87.0;31.18;51.37
Tue;17;5;2016;12:45;87.0;31.97;51.34
Tue;17;5;2016;13:00;88.0;32.43;52.49
Tue;17;5;2016;13:15;84.0;29.99;51.3
Tue;17;5;2016;13:30;85.0;30.53;51.36
Tue;17;5;2016;13:45;85.0;29.86;51.33
Tue;17;5;2016;14:00;87.0;31.22;51.4
Tue;17;5;2016;14:15;85.0;30.18;51.35
Tue;17;5;2016;14:30;85.0;29.72;51.32
Tue;17;5;2016;14:45;89.0;32.58;52.43
Tue;17;5;2016;15:00;87.0;31.71;51.46
Tue;17;5;2016;15:15;85.0;30.24;51.52
Tue;17;5;2016;15:30;88.0;31.9;51.31
Tue;17;5;2016;15:45;89.0;34.44;51.45
Tue;17;5;2016;16:00;86.0;29.71;51.65
Tue;17;5;2016;16:15;88.0;32.62;51.46
Tue;17;5;2016;16:30;87.0;32.02;51.19
Tue;17;5;2016;16:45;88.0;34.35;50.98
Tue;17;5;2016;17:00;88.0;33.99;50.04
Tue;17;5;2016;17:15;88.0;33.5;51.05
Tue;17;5;2016;17:30;87.0;33.02;51.01
Tue;17;5;2016;17:45;84.0;31.75;50.06
Tue;17;5;2016;18:00;85.0;31.45;51.09
Tue;17;5;2016;18:15;85.0;32.52;49.92
Tue;17;5;2016;18:30;86.0;32.03;51.1
Tue;17;5;2016;18:45;84.0;31.54;50.09
Tue;17;5;2016;19:00;85.0;31.05;51.09
Tue;17;5;2016;19:15;85.0;32.49;51.06
Tue;17;5;2016;19:30;85.0;31.58;49.97
Tue;17;5;2016;19:45;84.0;30.4;51.02
Tue;17;5;2016;20:00;84.0;31.17;50.03
Tue;17;5;2016;20:15;84.0;31.66;51.01
Tue;17;5;2016;20:30;83.0;30.46;50.03
Tue;17;5;2016;20:45;85.0;31.08;50.99
Tue;17;5;2016;21:00;84.0;30.67;50.12
Tue;17;5;2016;21:15;83.0;30.85;50.94
Tue;17;5;2016;21:30;83.0;30.04;50.0
Tue;17;5;2016;21:45;83.0;29.74;51.02
Tue;17;5;2016;22:00;83.0;29.61;50.01
Tue;17;5;2016;22:15;83.0;30.22;51.03
Tue;17;5;2016;22:30;84.0;30.09;50.0
Tue;17;5;2016;22:45;82.0;30.2;51.0
Tue;17;5;2016;23:00;84.0;30.17;50.03
Tue;17;5;2016;23:15;86.0;31.58;50.92
Tue;17;5;2016;23:30;83.0;29.46;49.91
Tue;17;5;2016;23:45;86.0;31.2;50.95
Wed;18;5;2016;00:00;84.0;30.15;50.0
Wed;18;5;2016;00:15;82.0;30.26;50.86
Wed;18;5;2016;00:30;83.0;29.37;49.87
Wed;18;5;2016;00:45;83.0;30.66;50.92
Wed;18;5;2016;01:00;82.0;29.66;49.81
Wed;18;5;2016;01:15;84.0;30.44;50.84
Wed;18;5;2016;01:30;82.0;29.56;49.84
Wed;18;5;2016;01:45;84.0;30.95;49.81
Wed;18;5;2016;02:00;83.0;30.59;50.81
Wed;18;5;2016;02:15;81.0;28.53;49.78
Wed;18;5;2016;02:30;84.0;31.46;50.8
Wed;18;5;2016;02:45;83.0;30.2;49.82
Wed;18;5;2016;03:00;83.0;30.07;50.76
Wed;18;5;2016;03:15;83.0;30.49;49.78
Wed;18;5;2016;03:30;80.0;27.79;50.75
Wed;18;5;2016;03:45;81.0;28.01;49.88
Wed;18;5;2016;04:00;81.0;28.35;49.79
Wed;18;5;2016;04:15;82.0;29.6;50.81
Wed;18;5;2016;04:30;84.0;30.23;49.78
Wed;18;5;2016;04:45;83.0;30.41;50.77
Wed;18;5;2016;05:00;81.0;28.45;49.76
Wed;18;5;2016;05:15;81.0;28.44;50.76
Wed;18;5;2016;05:30;82.0;29.92;49.76
Wed;18;5;2016;05:45;83.0;29.9;50.76
Wed;18;5;2016;06:00;81.0;28.75;49.89
Wed;18;5;2016;06:15;83.0;29.44;49.65
Wed;18;5;2016;06:30;81.0;29.36;50.73
Wed;18;5;2016;06:45;83.0;29.25;49.81
Wed;18;5;2016;07:00;80.0;28.13;50.82
Wed;18;5;2016;07:15;81.0;28.85;49.74
Wed;18;5;2016;07:30;82.0;29.53;50.81
Wed;18;5;2016;07:45;83.0;30.11;49.85
Wed;18;5;2016;08:00;81.0;27.72;50.87
Wed;18;5;2016;08:15;83.0;30.68;49.95
Wed;18;5;2016;08:30;82.0;29.21;49.91
Wed;18;5;2016;08:45;83.0;29.81;50.86
Wed;18;5;2016;09:00;83.0;30.13;49.97
Wed;18;5;2016;09:15;85.0;31.41;51.13
Wed;18;5;2016;09:30;85.0;30.74;50.09
Wed;18;5;2016;09:45;82.0;29.63;51.04
Wed;18;5;2016;10:00;85.0;29.53;50.1
Wed;18;5;2016;10:15;83.0;29.69;51.09
Wed;18;5;2016;10:30;83.0;28.75;51.0
Wed;18;5;2016;10:45;88.0;33.4;50.13
Wed;18;5;2016;11:00;87.0;33.19;51.01
Wed;18;5;2016;11:15;86.0;31.72;50.12
Wed;18;5;2016;11:30;85.0;30.62;51.14
Wed;18;5;2016;11:45;86.0;31.2;50.04
Wed;18;5;2016;12:00;87.0;33.08;51.04
Wed;18;5;2016;12:15;85.0;31.28;50.08
Wed;18;5;2016;12:30;85.0;31.01;51.04
Wed;18;5;2016;12:45;88.0;33.65;50.05
Wed;18;5;2016;13:00;85.0;31.14;51.11
Wed;18;5;2016;13:15;81.0;27.79;50.04
Wed;18;5;2016;13:30;86.0;31.71;51.07
Wed;18;5;2016;13:45;87.0;32.25;50.1
Wed;18;5;2016;14:00;86.0;31.82;51.01
Wed;18;5;2016;14:15;86.0;32.11;50.11
Wed;18;5;2016;14:30;85.0;31.15;51.08
Wed;18;5;2016;14:45;86.0;30.83;50.09
Wed;18;5;2016;15:00;86.0;32.23;51.15
Wed;18;5;2016;15:15;86.0;32.08;51.06
Wed;18;5;2016;15:30;85.0;31.57;50.22
Wed;18;5;2016;15:45;86.0;31.05;51.34
Wed;18;5;2016;16:00;85.0;30.66;50.36
Wed;18;5;2016;16:15;87.0;32.24;51.38
Wed;18;5;2016;16:30;86.0;32.47;50.36
Wed;18;5;2016;16:45;88.0;33.41;51.33
Wed;18;5;2016;17:00;87.0;32.22;50.42
Wed;18;5;2016;17:15;86.0;31.61;51.21
Wed;18;5;2016;17:30;86.0;31.94;50.84
Wed;18;5;2016;17:45;86.0;31.94;50.83
Wed;18;5;2016;18:00;86.0;31.58;50.38
Wed;18;5;2016;18:15;86.0;31.82;51.34
Wed;18;5;2016;18:30;84.0;29.62;50.34
Wed;18;5;2016;18:45;85.0;30.8;51.33
Wed;18;5;2016;19:00;86.0;31.72;51.33
Wed;18;5;2016;19:15;85.0;31.15;50.34
Wed;18;5;2016;19:30;86.0;31.25;51.36
Wed;18;5;2016;19:45;85.0;31.5;50.3
Wed;18;5;2016;20:00;83.0;29.34;51.34
Wed;18;5;2016;20:15;85.0;31.56;50.35
Wed;18;5;2016;20:30;83.0;29.95;51.32
Wed;18;5;2016;20:45;84.0;30.58;50.38
Wed;18;5;2016;21:00;79.0;26.92;51.25
Wed;18;5;2016;21:15;87.0;32.29;50.41
Wed;18;5;2016;21:30;83.0;30.24;51.2
Wed;18;5;2016;21:45;85.0;31.58;50.47
Wed;18;5;2016;22:00;83.0;29.21;51.29
Wed;18;5;2016;22:15;82.0;29.72;50.33
Wed;18;5;2016;22:30;84.0;30.03;51.29
Wed;18;5;2016;22:45;81.0;28.36;50.33
Wed;18;5;2016;23:00;82.0;28.63;51.36
Wed;18;5;2016;23:15;83.0;29.71;50.26
Wed;18;5;2016;23:30;82.0;29.64;51.27
Wed;18;5;2016;23:45;83.0;29.44;50.26
Thu;19;5;2016;00:00;82.0;28.2;51.26
Thu;19;5;2016;00:15;83.0;30.19;50.26
Thu;19;5;2016;00:30;82.0;28.74;51.13
Thu;19;5;2016;00:45;83.0;29.7;50.28
Thu;19;5;2016;01:00;81.0;29.26;51.15
Thu;19;5;2016;01:15;84.0;29.99;50.23
Thu;19;5;2016;01:30;83.0;29.87;51.08
Thu;19;5;2016;01:45;82.0;29.02;50.16
Thu;19;5;2016;02:00;83.0;29.99;50.1
Thu;19;5;2016;02:15;83.0;28.4;51.18
Thu;19;5;2016;02:30;84.0;29.68;50.11
Thu;19;5;2016;02:45;81.0;28.81;50.88
Thu;19;5;2016;03:00;83.0;29.38;49.94
Thu;19;5;2016;03:15;82.0;29.56;51.04
Thu;19;5;2016;03:30;83.0;29.44;50.09
Thu;19;5;2016;03:45;80.0;28.24;51.01
Thu;19;5;2016;04:00;84.0;29.98;50.11
Thu;19;5;2016;04:15;82.0;29.59;50.16
Thu;19;5;2016;04:30;85.0;29.86;51.06
Thu;19;5;2016;04:45;82.0;29.37;49.97
Thu;19;5;2016;05:00;84.0;29.82;51.25
Thu;19;5;2016;05:15;81.0;29.1;50.15
Thu;19;5;2016;05:30;83.0;29.57;51.28
Thu;19;5;2016;05:45;82.0;28.85;50.29
Thu;19;5;2016;06:00;83.0;29.74;51.22
Thu;19;5;2016;06:15;82.0;29.1;50.25
Thu;19;5;2016;06:30;82.0;28.75;50.3
Thu;19;5;2016;06:45;82.0;29.37;51.23
Thu;19;5;2016;07:00;83.0;30.22;50.35
Thu;19;5;2016;07:15;84.0;30.15;51.22
Thu;19;5;2016;07:30;82.0;28.93;50.35
Thu;19;5;2016;07:45;84.0;30.02;51.29
Thu;19;5;2016;08:00;82.0;29.84;50.42
Thu;19;5;2016;08:15;83.0;29.45;51.39
Thu;19;5;2016;08:30;82.0;29.18;50.4
Thu;19;5;2016;08:45;84.0;29.83;50.8
Thu;19;5;2016;09:00;86.0;31.8;50.43
Thu;19;5;2016;09:15;84.0;30.52;51.46
Thu;19;5;2016;09:30;85.0;30.23;51.36
Thu;19;5;2016;09:45;86.0;30.98;50.38
Thu;19;5;2016;10:00;86.0;31.22;49.07
Thu;19;5;2016;10:15;86.0;31.82;49.37
Thu;19;5;2016;10:30;86.0;31.12;52.14
Thu;19;5;2016;10:45;87.0;31.99;53.75
Thu;19;5;2016;11:00;86.0;31.13;53.73
Thu;19;5;2016;11:15;86.0;31.99;52.66
Thu;19;5;2016;11:30;86.0;31.8;53.66
Thu;19;5;2016;11:45;86.0;31.55;52.75
Thu;19;5;2016;12:00;86.0;30.61;54.23
Thu;19;5;2016;12:15;84.0;30.15;52.67
Thu;19;5;2016;12:30;87.0;31.91;53.79
Thu;19;5;2016;12:45;85.0;30.63;52.72
Thu;19;5;2016;13:00;84.0;30.81;53.8
Thu;19;5;2016;13:15;86.0;31.85;52.66
Thu;19;5;2016;13:30;87.0;32.14;53.77
Thu;19;5;2016;13:45;86.0;31.44;52.77
Thu;19;5;2016;14:00;87.0;31.61;53.74
Thu;19;5;2016;14:15;89.0;34.05;53.19
Thu;19;5;2016;14:30;87.0;32.02;54.04
Thu;19;5;2016;14:45;87.0;32.3;53.66
Thu;19;5;2016;15:00;88.0;32.62;52.74
Thu;19;5;2016;15:15;87.0;32.57;53.81
Thu;19;5;2016;15:30;87.0;32.75;52.76
Thu;19;5;2016;15:45;88.0;33.06;53.85
Thu;19;5;2016;16:00;87.0;31.94;52.79
Thu;19;5;2016;16:15;87.0;32.01;53.8
Thu;19;5;2016;16:30;87.0;32.13;52.83
Thu;19;5;2016;16:45;88.0;32.57;54.26
Thu;19;5;2016;17:00;85.0;31.21;53.85
Thu;19;5;2016;17:15;87.0;32.22;52.79
Thu;19;5;2016;17:30;91.0;35.46;53.93
Thu;19;5;2016;17:45;93.0;38.16;52.66
Thu;19;5;2016;18:00;88.0;34.33;53.67
Thu;19;5;2016;18:15;89.0;34.54;52.68
Thu;19;5;2016;18:30;87.0;32.91;53.64
Thu;19;5;2016;18:45;87.0;33.19;52.65
Thu;19;5;2016;19:00;87.0;32.81;53.74
Thu;19;5;2016;19:15;88.0;32.72;52.6
Thu;19;5;2016;19:30;87.0;32.94;53.58
Thu;19;5;2016;19:45;86.0;32.07;52.57
Thu;19;5;2016;20:00;86.0;32.3;53.67
Thu;19;5;2016;20:15;84.0;31.16;52.57
Thu;19;5;2016;20:30;84.0;28.9;53.68
Thu;19;5;2016;20:45;83.0;30.97;52.57
Thu;19;5;2016;21:00;86.0;31.4;53.68
Thu;19;5;2016;21:15;80.0;27.35;52.6
Thu;19;5;2016;21:30;83.0;29.49;53.64
Thu;19;5;2016;21:45;85.0;31.84;52.66
Thu;19;5;2016;22:00;82.0;28.39;53.6
Thu;19;5;2016;22:15;84.0;29.76;52.62
Thu;19;5;2016;22:30;85.0;31.48;53.59
Thu;19;5;2016;22:45;82.0;28.95;52.66
Thu;19;5;2016;23:00;81.0;28.6;53.5
Thu;19;5;2016;23:15;86.0;31.98;52.56
Thu;19;5;2016;23:30;83.0;29.51;53.58
Thu;19;5;2016;23:45;81.0;27.02;52.57
Fri;20;5;2016;00:00;84.0;31.45;53.46
Fri;20;5;2016;00:15;82.0;29.26;52.49
Fri;20;5;2016;00:30;82.0;28.12;53.57
Fri;20;5;2016;00:45;84.0;30.18;52.45
Fri;20;5;2016;01:00;83.0;29.39;52.43
Fri;20;5;2016;01:15;80.0;27.7;53.45
Fri;20;5;2016;01:30;84.0;30.77;52.46
Fri;20;5;2016;01:45;83.0;29.78;53.34
Fri;20;5;2016;02:00;80.0;26.76;52.46
Fri;20;5;2016;02:15;83.0;30.18;53.32
Fri;20;5;2016;02:30;85.0;31.35;52.43
Fri;20;5;2016;02:45;80.0;27.48;52.37
Fri;20;5;2016;03:00;82.0;28.71;53.44
Fri;20;5;2016;03:15;85.0;31.45;52.34
Fri;20;5;2016;03:30;80.0;27.13;53.43
Fri;20;5;2016;03:45;81.0;27.55;52.34
Fri;20;5;2016;04:00;84.0;31.09;53.5
Fri;20;5;2016;04:15;79.0;26.48;52.33
Fri;20;5;2016;04:30;81.0;28.04;52.38
Fri;20;5;2016;04:45;85.0;31.21;53.45
Fri;20;5;2016;05:00;81.0;27.57;52.35
Fri;20;5;2016;05:15;79.0;26.79;53.29
Fri;20;5;2016;05:30;85.0;31.17;52.43
Fri;20;5;2016;05:45;83.0;29.32;52.31
Fri;20;5;2016;06:00;79.0;26.44;53.36
Fri;20;5;2016;06:15;82.0;29.53;52.38
Fri;20;5;2016;06:30;83.0;29.08;53.34
Fri;20;5;2016;06:45;79.0;25.83;52.38
Fri;20;5;2016;07:00;84.0;29.75;53.5
Fri;20;5;2016;07:15;83.0;30.07;52.36
Fri;20;5;2016;07:30;80.0;26.93;52.4
Fri;20;5;2016;07:45;83.0;29.27;53.57
Fri;20;5;2016;08:00;85.0;32.36;52.31
Fri;20;5;2016;08:15;80.0;25.57;53.58
Fri;20;5;2016;08:30;85.0;31.11;52.53
Fri;20;5;2016;08:45;87.0;31.93;53.59
Fri;20;5;2016;09:00;84.0;30.96;52.57
Fri;20;5;2016;09:15;85.0;30.63;53.46
Fri;20;5;2016;09:30;85.0;30.85;52.67
Fri;20;5;2016;09:45;86.0;31.47;53.66
Fri;20;5;2016;10:00;85.0;31.42;52.6
Fri;20;5;2016;10:15;86.0;31.7;53.66
Fri;20;5;2016;10:30;87.0;32.25;52.68
Fri;20;5;2016;10:45;88.0;32.88;53.76
Fri;20;5;2016;11:00;86.0;31.47;53.71
Fri;20;5;2016;11:15;89.0;34.8;52.66
Fri;20;5;2016;11:30;90.0;35.0;53.65
Fri;20;5;2016;11:45;89.0;35.22;52.77
Fri;20;5;2016;12:00;87.0;32.67;53.85
Fri;20;5;2016;12:15;87.0;32.4;52.63
Fri;20;5;2016;12:30;90.0;35.6;53.71
Fri;20;5;2016;12:45;89.0;33.96;52.66
Fri;20;5;2016;13:00;89.0;34.87;53.69
Fri;20;5;2016;13:15;89.0;33.87;52.75
Fri;20;5;2016;13:30;88.0;34.28;53.68
Fri;20;5;2016;13:45;87.0;33.7;52.71
Fri;20;5;2016;14:00;91.0;34.86;53.77
Fri;20;5;2016;14:15;89.0;35.38;53.75
Fri;20;5;2016;14:30;91.0;35.88;52.74
Fri;20;5;2016;14:45;91.0;35.95;53.64
Fri;20;5;2016;15:00;89.0;35.19;52.69
Fri;20;5;2016;15:15;89.0;34.82;53.72
Fri;20;5;2016;15:30;90.0;35.07;52.68
Fri;20;5;2016;15:45;89.0;34.71;53.72
Fri;20;5;2016;16:00;89.0;35.14;52.72
Fri;20;5;2016;16:15;90.0;35.42;53.71
Fri;20;5;2016;16:30;90.0;35.91;53.66
Fri;20;5;2016;16:45;89.0;34.17;52.72
Fri;20;5;2016;17:00;91.0;36.42;53.66
Fri;20;5;2016;17:15;89.0;35.8;52.65
Fri;20;5;2016;17:30;90.0;35.64;53.63
Fri;20;5;2016;17:45;89.0;35.16;52.63
Fri;20;5;2016;18:00;89.0;35.16;53.66
Fri;20;5;2016;18:15;87.0;34.46;52.63
Fri;20;5;2016;18:30;89.0;34.92;53.65
Fri;20;5;2016;18:45;88.0;34.72;52.64
Fri;20;5;2016;19:00;88.0;34.24;53.63
Fri;20;5;2016;19:15;88.0;34.72;53.58
Fri;20;5;2016;19:30;88.0;33.89;52.55
Fri;20;5;2016;19:45;84.0;31.62;53.65
Fri;20;5;2016;20:00;86.0;31.53;52.64
Fri;20;5;2016;20:15;87.0;33.08;53.64
Fri;20;5;2016;20:30;85.0;32.34;52.57
Fri;20;5;2016;20:45;86.0;31.97;53.6
Fri;20;5;2016;21:00;86.0;31.66;52.69
Fri;20;5;2016;21:15;86.0;32.63;53.47
Fri;20;5;2016;21:30;85.0;31.55;52.61
Fri;20;5;2016;21:45;85.0;31.39;53.55
Fri;20;5;2016;22:00;86.0;32.12;52.63
Fri;20;5;2016;22:15;85.0;31.8;53.55
Fri;20;5;2016;22:30;84.0;30.93;52.58
Fri;20;5;2016;22:45;86.0;32.38;53.49
Fri;20;5;2016;23:00;82.0;28.55;52.61
Fri;20;5;2016;23:15;83.0;31.06;53.58
Fri;20;5;2016;23:30;87.0;31.69;52.63
Fri;20;5;2016;23:45;84.0;31.78;53.44
Sat;21;5;2016;00:00;85.0;31.4;52.52
Sat;21;5;2016;00:15;87.0;33.43;53.53
Sat;21;5;2016;00:30;84.0;30.5;52.44
Sat;21;5;2016;00:45;81.0;28.65;52.47
Sat;21;5;2016;01:00;83.0;29.27;53.48
Sat;21;5;2016;01:15;85.0;31.75;52.54
Sat;21;5;2016;01:30;85.0;31.55;53.42
Sat;21;5;2016;01:45;84.0;31.38;52.51
Sat;21;5;2016;02:00;82.0;28.65;53.31
Sat;21;5;2016;02:15;84.0;30.65;52.46
Sat;21;5;2016;02:30;85.0;31.78;53.38
Sat;21;5;2016;02:45;85.0;31.64;52.44
Sat;21;5;2016;03:00;84.0;31.67;53.36
Sat;21;5;2016;03:15;81.0;28.16;52.43
Sat;21;5;2016;03:30;83.0;29.65;52.43
Sat;21;5;2016;03:45;85.0;31.5;53.32
Sat;21;5;2016;04:00;84.0;31.17;52.45
Sat;21;5;2016;04:15;82.0;28.55;53.31
Sat;21;5;2016;04:30;83.0;29.8;52.39
Sat;21;5;2016;04:45;82.0;28.91;53.43
Sat;21;5;2016;05:00;84.0;31.57;52.41
Sat;21;5;2016;05:15;87.0;33.19;52.3
Sat;21;5;2016;05:30;84.0;31.68;53.32
Sat;21;5;2016;05:45;81.0;26.77;52.39
Sat;21;5;2016;06:00;86.0;32.94;53.35
Sat;21;5;2016;06:15;85.0;32.37;52.31
Sat;21;5;2016;06:30;83.0;29.64;53.35
Sat;21;5;2016;06:45;82.0;29.23;52.32
Sat;21;5;2016;07:00;83.0;29.63;52.43
Sat;21;5;2016;07:15;83.0;29.79;53.32
Sat;21;5;2016;07:30;85.0;31.86;52.47
Sat;21;5;2016;07:45;83.0;30.83;53.35
Sat;21;5;2016;08:00;82.0;28.63;52.59
Sat;21;5;2016;08:15;81.0;28.35;53.24
Sat;21;5;2016;08:30;86.0;32.88;52.52
Sat;21;5;2016;08:45;85.0;31.67;53.4
Sat;21;5;2016;09:00;82.0;30.33;52.43
Sat;21;5;2016;09:15;84.0;30.18;53.48
Sat;21;5;2016;09:30;84.0;30.8;52.54
Sat;21;5;2016;09:45;84.0;31.27;52.48
Sat;21;5;2016;10:00;87.0;33.31;53.62
Sat;21;5;2016;10:15;84.0;31.24;52.46
Sat;21;5;2016;10:30;82.0;28.9;53.5
Sat;21;5;2016;10:45;83.0;29.6;52.52
Sat;21;5;2016;11:00;86.0;32.75;53.56
Sat;21;5;2016;11:15;85.0;32.92;52.52
Sat;21;5;2016;11:30;84.0;29.69;53.56
Sat;21;5;2016;11:45;85.0;31.62;52.58
Sat;21;5;2016;12:00;88.0;34.87;53.57
Sat;21;5;2016;12:15;87.0;34.66;52.61
Sat;21;5;2016;12:30;84.0;30.26;53.56
Sat;21;5;2016;12:45;83.0;29.79;52.61
Sat;21;5;2016;13:00;87.0;34.19;53.57
Sat;21;5;2016;13:15;87.0;33.85;52.56
Sat;21;5;2016;13:30;83.0;29.86;53.49
Sat;21;5;2016;13:45;84.0;30.84;52.6
Sat;21;5;2016;14:00;86.0;32.98;53.6
Sat;21;5;2016;14:15;87.0;33.35;52.56
Sat;21;5;2016;14:30;83.0;29.98;53.56
Sat;21;5;2016;14:45;83.0;30.24;52.69
Sat;21;5;2016;15:00;86.5;31.89;53.0
Sat;21;5;2016;15:15;86.5;33.92;52.98
Sat;21;5;2016;15:30;83.0;30.93;53.62
Sat;21;5;2016;15:45;84.0;30.5;52.52
Sat;21;5;2016;16:00;86.0;33.2;53.56
Sat;21;5;2016;16:15;88.0;35.09;52.53
Sat;21;5;2016;16:30;85.0;31.87;53.56
Sat;21;5;2016;16:45;83.0;29.58;52.56
Sat;21;5;2016;17:00;85.0;31.64;53.67
Sat;21;5;2016;17:15;87.0;33.62;52.57
Sat;21;5;2016;17:30;84.0;31.02;53.61
Sat;21;5;2016;17:45;83.0;30.06;52.48
Sat;21;5;2016;18:00;84.0;30.37;53.73
Sat;21;5;2016;18:15;87.0;33.66;52.52
Sat;21;5;2016;18:30;85.0;31.81;53.59
Sat;21;5;2016;18:45;82.0;29.03;52.61
Sat;21;5;2016;19:00;84.0;29.31;53.58
Sat;21;5;2016;19:15;86.0;33.61;52.57
Sat;21;5;2016;19:30;85.0;31.19;53.59
Sat;21;5;2016;19:45;84.0;30.43;52.57
