weekday;day;month;year;time;EA+ GERAL FAR (KWh);EA+ AVAC IT FAR (KWh);EA+ IT FAR (KWh)
Tue;26;4;2016;20:15;14.5;3.46;9.91
Tue;26;4;2016;20:30;14.0;3.49;10.91
Tue;26;4;2016;20:45;15.0;4.15;9.92
Tue;26;4;2016;21:00;17.0;6.2;9.9
Tue;26;4;2016;21:15;17.0;6.06;9.87
Tue;26;4;2016;21:30;16.0;5.83;9.92
Tue;26;4;2016;21:45;17.0;5.75;10.85
Tue;26;4;2016;22:00;16.5;5.81;9.87
Tue;26;4;2016;22:15;16.5;5.82;9.9
Tue;26;4;2016;22:30;16.0;5.23;9.89
Tue;26;4;2016;22:45;14.0;3.33;10.84
Tue;26;4;2016;23:00;14.0;3.33;9.88
Tue;26;4;2016;23:15;14.0;3.36;9.93
Tue;26;4;2016;23:30;14.5;3.32;9.86
Tue;26;4;2016;23:45;13.5;3.34;10.89
Wed;27;4;2016;00:00;15.0;3.33;9.87
Wed;27;4;2016;00:15;13.5;3.36;9.88
Wed;27;4;2016;00:30;14.5;3.37;9.89
Wed;27;4;2016;00:45;14.0;3.38;9.91
Wed;27;4;2016;01:00;14.0;3.37;10.88
Wed;27;4;2016;01:15;14.5;3.39;9.9
Wed;27;4;2016;01:30;14.0;3.4;9.9
Wed;27;4;2016;01:45;14.5;3.39;9.87
Wed;27;4;2016;02:00;14.0;3.4;10.91
Wed;27;4;2016;02:15;14.0;3.44;9.89
Wed;27;4;2016;02:30;14.5;3.49;9.9
Wed;27;4;2016;02:45;14.5;3.68;9.88
Wed;27;4;2016;03:00;16.5;5.74;10.89
Wed;27;4;2016;03:15;16.5;5.52;10.04
Wed;27;4;2016;03:30;16.2;5.52;10.04
Wed;27;4;2016;03:45;16.2;5.52;10.04
Wed;27;4;2016;04:00;16.2;5.52;10.04
Wed;27;4;2016;04:15;16.2;5.52;10.04
Wed;27;4;2016;04:30;16.2;5.52;10.04
Wed;27;4;2016;04:45;14.0;3.29;9.89
Wed;27;4;2016;05:00;14.0;3.27;9.86
Wed;27;4;2016;05:15;14.0;3.32;10.95
Wed;27;4;2016;05:30;14.5;3.29;9.85
Wed;27;4;2016;05:45;14.0;3.29;9.9
Wed;27;4;2016;06:00;14.0;3.29;9.9
Wed;27;4;2016;06:15;14.5;3.33;10.92
Wed;27;4;2016;06:30;14.0;3.33;9.88
Wed;27;4;2016;06:45;13.5;3.35;9.93
Wed;27;4;2016;07:00;14.5;3.35;9.93
Wed;27;4;2016;07:15;14.0;3.35;9.9
Wed;27;4;2016;07:30;14.0;3.35;10.9
Wed;27;4;2016;07:45;14.5;3.39;9.93
Wed;27;4;2016;08:00;14.5;3.45;9.96
Wed;27;4;2016;08:15;14.5;3.49;9.94
Wed;27;4;2016;08:30;15.5;3.74;10.96
Wed;27;4;2016;08:45;17.0;6.06;9.91
Wed;27;4;2016;09:00;17.0;6.2;9.91
Wed;27;4;2016;09:15;17.0;5.92;9.92
Wed;27;4;2016;09:30;17.5;5.8;10.89
Wed;27;4;2016;09:45;17.5;5.8;9.89
Wed;27;4;2016;10:00;17.0;5.87;9.91
Wed;27;4;2016;10:15;17.0;5.89;10.9
Wed;27;4;2016;10:30;17.0;5.1;9.87
Wed;27;4;2016;10:45;15.0;3.37;9.89
Wed;27;4;2016;11:00;14.0;3.38;9.91
Wed;27;4;2016;11:15;15.0;3.37;10.9
Wed;27;4;2016;11:30;15.0;3.38;9.91
Wed;27;4;2016;11:45;15.0;3.4;10.24
Wed;27;4;2016;12:00;14.5;3.4;10.24
Wed;27;4;2016;12:15;14.5;3.4;10.24
Wed;27;4;2016;12:30;14.5;3.41;9.89
Wed;27;4;2016;12:45;14.5;3.43;9.92
Wed;27;4;2016;13:00;14.5;3.77;8.93
Wed;27;4;2016;13:15;13.3;3.77;8.93
Wed;27;4;2016;13:30;13.3;3.77;8.93
Wed;27;4;2016;13:45;13.3;3.77;8.93
Wed;27;4;2016;14:00;13.3;3.77;8.93
Wed;27;4;2016;14:15;13.3;3.77;8.93
Wed;27;4;2016;14:30;10.0;5.66;3.08
Wed;27;4;2016;14:45;20.0;5.65;12.54
Wed;27;4;2016;15:00;19.0;5.65;11.95
Wed;27;4;2016;15:15;18.5;5.69;12.56
Wed;27;4;2016;15:30;18.0;5.7;11.25
Wed;27;4;2016;15:45;16.0;3.61;11.04
Wed;27;4;2016;16:00;15.5;3.27;10.8
Wed;27;4;2016;16:15;15.0;3.28;11.72
Wed;27;4;2016;16:30;15.5;3.26;10.51
Wed;27;4;2016;16:45;14.5;3.26;10.49
Wed;27;4;2016;17:00;15.0;3.27;10.42
Wed;27;4;2016;17:15;15.0;3.27;11.32
Wed;27;4;2016;17:30;15.0;3.28;10.26
Wed;27;4;2016;17:45;14.0;3.26;10.18
Wed;27;4;2016;18:00;14.5;4.14;10.41
Wed;27;4;2016;18:15;15.3;4.14;10.41
Wed;27;4;2016;18:30;15.3;4.14;10.41
Wed;27;4;2016;18:45;15.3;4.14;10.41
Wed;27;4;2016;19:00;15.3;4.14;10.41
Wed;27;4;2016;19:15;15.3;4.14;10.41
Wed;27;4;2016;19:30;16.0;5.6;9.98
Wed;27;4;2016;19:45;16.5;5.62;9.93
Wed;27;4;2016;20:00;16.0;5.66;9.95
Wed;27;4;2016;20:15;16.0;3.89;10.2
Wed;27;4;2016;20:30;13.75;3.89;10.2
Wed;27;4;2016;20:45;13.75;3.89;10.2
Wed;27;4;2016;21:00;14.0;3.25;9.85
Wed;27;4;2016;21:15;14.0;3.25;9.82
Wed;27;4;2016;21:30;14.0;3.24;10.82
Wed;27;4;2016;21:45;14.0;3.25;9.83
Wed;27;4;2016;22:00;14.0;3.26;9.81
Wed;27;4;2016;22:15;14.0;3.27;9.84
Wed;27;4;2016;22:30;14.0;3.25;10.78
Wed;27;4;2016;22:45;14.0;3.26;9.81
Wed;27;4;2016;23:00;13.5;3.25;9.82
Wed;27;4;2016;23:15;13.5;3.26;9.79
Wed;27;4;2016;23:30;14.5;3.35;9.79
Wed;27;4;2016;23:45;13.5;3.46;10.81
Thu;28;4;2016;00:00;14.0;3.5;9.77
Thu;28;4;2016;00:15;16.0;5.36;9.79
Thu;28;4;2016;00:30;17.0;5.64;9.76
Thu;28;4;2016;00:45;16.0;5.54;10.82
Thu;28;4;2016;01:00;16.0;5.55;9.78
Thu;28;4;2016;01:15;16.0;5.61;9.79
Thu;28;4;2016;01:30;15.5;4.61;9.73
Thu;28;4;2016;01:45;13.5;3.23;10.76
Thu;28;4;2016;02:00;14.0;3.22;9.78
Thu;28;4;2016;02:15;14.0;3.23;9.81
Thu;28;4;2016;02:30;13.5;3.23;9.77
Thu;28;4;2016;02:45;13.5;3.23;9.8
Thu;28;4;2016;03:00;14.0;3.24;10.82
Thu;28;4;2016;03:15;14.0;3.23;9.78
Thu;28;4;2016;03:30;14.0;3.24;9.83
Thu;28;4;2016;03:45;14.0;3.24;9.8
Thu;28;4;2016;04:00;13.0;3.23;10.78
Thu;28;4;2016;04:15;14.0;3.25;9.81
Thu;28;4;2016;04:30;14.0;3.26;9.78
Thu;28;4;2016;04:45;14.0;3.35;9.81
Thu;28;4;2016;05:00;14.0;3.43;10.81
Thu;28;4;2016;05:15;14.0;3.51;9.81
Thu;28;4;2016;05:30;15.0;4.41;9.79
Thu;28;4;2016;05:45;16.0;5.76;9.81
Thu;28;4;2016;06:00;16.0;5.52;9.79
Thu;28;4;2016;06:15;16.0;5.46;10.78
Thu;28;4;2016;06:30;16.0;5.51;9.79
Thu;28;4;2016;06:45;17.0;5.58;9.76
Thu;28;4;2016;07:00;14.0;3.97;9.78
Thu;28;4;2016;07:15;14.0;3.23;10.78
Thu;28;4;2016;07:30;13.5;3.23;9.78
Thu;28;4;2016;07:45;13.5;3.23;9.8
Thu;28;4;2016;08:00;15.0;3.25;9.85
Thu;28;4;2016;08:15;14.0;3.23;10.82
Thu;28;4;2016;08:30;14.0;3.25;9.83
Thu;28;4;2016;08:45;14.0;3.24;9.83
Thu;28;4;2016;09:00;14.5;3.25;9.85
Thu;28;4;2016;09:15;14.0;3.24;10.85
Thu;28;4;2016;09:30;14.5;3.24;9.86
Thu;28;4;2016;09:45;15.0;3.3;9.86
Thu;28;4;2016;10:00;15.0;3.47;9.83
Thu;28;4;2016;10:15;16.5;5.44;10.84
Thu;28;4;2016;10:30;17.5;5.71;9.88
Thu;28;4;2016;10:45;17.0;5.56;9.81
Thu;28;4;2016;11:00;17.0;5.63;10.88
Thu;28;4;2016;11:15;16.5;5.62;9.8
Thu;28;4;2016;11:30;17.5;5.71;9.82
Thu;28;4;2016;11:45;14.5;3.49;9.87
Thu;28;4;2016;12:00;14.5;3.25;10.82
Thu;28;4;2016;12:15;15.0;3.24;9.8
Thu;28;4;2016;12:30;15.0;3.26;9.83
Thu;28;4;2016;12:45;14.0;3.28;9.84
Thu;28;4;2016;13:00;14.5;3.26;10.82
Thu;28;4;2016;13:15;14.5;3.27;9.84
Thu;28;4;2016;13:30;14.0;3.27;9.83
Thu;28;4;2016;13:45;14.5;3.26;10.82
Thu;28;4;2016;14:00;14.5;3.31;9.86
Thu;28;4;2016;14:15;14.5;3.44;9.83
Thu;28;4;2016;14:30;16.0;4.67;9.85
Thu;28;4;2016;14:45;17.5;5.86;10.85
Thu;28;4;2016;15:00;16.5;5.62;9.84
Thu;28;4;2016;15:15;17.5;5.57;9.8
Thu;28;4;2016;15:30;16.5;5.63;9.82
Thu;28;4;2016;15:45;17.5;5.69;10.83
Thu;28;4;2016;16:00;16.5;5.26;9.78
Thu;28;4;2016;16:15;14.5;3.26;9.83
Thu;28;4;2016;16:30;14.5;3.26;10.82
Thu;28;4;2016;16:45;14.5;3.25;9.8
Thu;28;4;2016;17:00;14.0;3.26;9.82
Thu;28;4;2016;17:15;15.0;3.27;9.85
Thu;28;4;2016;17:30;15.0;3.27;10.81
Thu;28;4;2016;17:45;14.5;3.27;9.81
Thu;28;4;2016;18:00;14.5;3.28;9.83
Thu;28;4;2016;18:15;14.0;3.27;9.81
Thu;28;4;2016;18:30;14.5;3.29;10.79
Thu;28;4;2016;18:45;14.5;3.41;9.82
Thu;28;4;2016;19:00;14.5;3.89;9.78
Thu;28;4;2016;19:15;16.5;5.99;9.84
Thu;28;4;2016;19:30;17.0;5.69;10.76
Thu;28;4;2016;19:45;16.0;5.61;9.79
Thu;28;4;2016;20:00;16.0;5.61;9.78
Thu;28;4;2016;20:15;16.5;5.62;9.77
Thu;28;4;2016;20:30;16.5;5.63;10.74
Thu;28;4;2016;20:45;14.0;3.7;9.74
Thu;28;4;2016;21:00;14.0;3.24;9.78
Thu;28;4;2016;21:15;14.0;3.26;9.83
Thu;28;4;2016;21:30;14.0;3.23;9.76
Thu;28;4;2016;21:45;14.0;3.25;10.79
Thu;28;4;2016;22:00;14.0;3.26;9.82
Thu;28;4;2016;22:15;14.0;3.25;9.79
Thu;28;4;2016;22:30;14.0;3.25;9.8
Thu;28;4;2016;22:45;14.0;3.25;10.82
Thu;28;4;2016;23:00;14.0;3.26;9.8
Thu;28;4;2016;23:15;14.0;3.26;9.81
Thu;28;4;2016;23:30;14.0;3.28;9.76
Thu;28;4;2016;23:45;14.0;3.47;10.83
Fri;29;4;2016;00:00;16.0;5.05;9.78
Fri;29;4;2016;00:15;16.5;5.75;9.75
Fri;29;4;2016;00:30;16.0;5.56;9.73
Fri;29;4;2016;00:45;16.5;5.58;9.75
Fri;29;4;2016;01:00;16.0;5.58;10.75
Fri;29;4;2016;01:15;16.5;5.64;9.75
Fri;29;4;2016;01:30;14.5;3.85;9.74
Fri;29;4;2016;01:45;14.0;3.25;9.8
Fri;29;4;2016;02:00;14.0;3.22;10.74
Fri;29;4;2016;02:15;14.0;3.24;9.79
Fri;29;4;2016;02:30;14.0;3.24;9.77
Fri;29;4;2016;02:45;13.5;3.23;9.75
Fri;29;4;2016;03:00;14.0;3.25;10.77
Fri;29;4;2016;03:15;14.0;3.27;9.83
Fri;29;4;2016;03:30;13.5;3.24;9.75
Fri;29;4;2016;03:45;14.0;3.24;9.77
Fri;29;4;2016;04:00;14.0;3.26;9.78
Fri;29;4;2016;04:15;14.5;3.28;10.78
Fri;29;4;2016;04:30;14.0;3.35;9.79
Fri;29;4;2016;04:45;14.5;3.94;9.83
Fri;29;4;2016;05:00;16.5;5.85;9.77
Fri;29;4;2016;05:15;16.5;5.6;10.75
Fri;29;4;2016;05:30;16.0;5.54;9.77
Fri;29;4;2016;05:45;17.0;5.58;9.77
Fri;29;4;2016;06:00;16.0;5.62;9.77
Fri;29;4;2016;06:15;14.5;4.06;10.74
Fri;29;4;2016;06:30;14.0;3.24;9.77
Fri;29;4;2016;06:45;13.5;3.23;9.75
Fri;29;4;2016;07:00;14.0;3.24;9.78
Fri;29;4;2016;07:15;14.0;3.24;9.8
Fri;29;4;2016;07:30;14.0;3.24;10.78
Fri;29;4;2016;07:45;14.0;3.26;9.82
Fri;29;4;2016;08:00;14.0;3.25;9.81
Fri;29;4;2016;08:15;14.0;3.26;9.79
Fri;29;4;2016;08:30;14.0;3.27;10.81
Fri;29;4;2016;08:45;14.0;3.29;9.81
Fri;29;4;2016;09:00;15.0;3.4;9.82
Fri;29;4;2016;09:15;15.0;3.92;9.86
Fri;29;4;2016;09:30;17.0;5.88;10.83
Fri;29;4;2016;09:45;17.0;5.64;9.84
Fri;29;4;2016;10:00;16.5;5.6;9.85
Fri;29;4;2016;10:15;17.5;5.62;9.77
Fri;29;4;2016;10:30;16.5;5.64;10.81
Fri;29;4;2016;10:45;16.5;5.62;9.83
Fri;29;4;2016;11:00;15.0;3.25;9.79
Fri;29;4;2016;11:15;15.0;3.25;10.82
Fri;29;4;2016;11:30;15.0;3.27;9.82
Fri;29;4;2016;11:45;14.5;3.27;9.82
Fri;29;4;2016;12:00;14.5;3.28;9.81
Fri;29;4;2016;12:15;15.0;3.31;10.79
Fri;29;4;2016;12:30;15.0;3.32;9.79
Fri;29;4;2016;12:45;14.5;3.41;9.8
Fri;29;4;2016;13:00;14.5;3.57;9.82
Fri;29;4;2016;13:15;17.0;5.7;10.78
Fri;29;4;2016;13:30;17.0;5.71;9.8
Fri;29;4;2016;13:45;17.0;5.59;9.78
Fri;29;4;2016;14:00;16.5;5.62;9.8
Fri;29;4;2016;14:15;16.5;5.64;10.76
Fri;29;4;2016;14:30;17.0;5.68;9.79
Fri;29;4;2016;14:45;16.5;5.69;9.75
Fri;29;4;2016;15:00;14.5;3.34;9.78
Fri;29;4;2016;15:15;14.5;3.27;10.74
Fri;29;4;2016;15:30;14.5;3.27;9.77
Fri;29;4;2016;15:45;14.0;3.27;9.81
Fri;29;4;2016;16:00;14.5;3.26;9.77
Fri;29;4;2016;16:15;14.5;3.27;10.79
Fri;29;4;2016;16:30;15.0;3.26;9.79
Fri;29;4;2016;16:45;15.0;3.41;9.77
Fri;29;4;2016;17:00;16.0;4.91;9.77
Fri;29;4;2016;17:15;16.5;5.61;10.78
Fri;29;4;2016;17:30;17.0;5.6;9.75
Fri;29;4;2016;17:45;16.5;5.62;9.77
Fri;29;4;2016;18:00;16.5;5.64;9.74
Fri;29;4;2016;18:15;15.5;4.62;10.73
Fri;29;4;2016;18:30;14.0;3.26;9.92
Fri;29;4;2016;18:45;13.8;3.26;9.92
Fri;29;4;2016;19:00;13.8;3.26;9.92
Fri;29;4;2016;19:15;13.8;3.26;9.92
Fri;29;4;2016;19:30;13.8;3.26;9.92
Fri;29;4;2016;19:45;13.8;3.26;9.92
Fri;29;4;2016;20:00;14.5;3.26;9.77
Fri;29;4;2016;20:15;14.0;3.27;9.78
Fri;29;4;2016;20:30;14.0;3.25;10.76
Fri;29;4;2016;20:45;14.0;3.28;9.8
Fri;29;4;2016;21:00;13.5;3.32;9.75
Fri;29;4;2016;21:15;15.0;3.7;9.8
Fri;29;4;2016;21:30;16.5;5.93;10.76
Fri;29;4;2016;21:45;16.5;5.61;9.74
Fri;29;4;2016;22:00;16.0;5.54;9.75
Fri;29;4;2016;22:15;16.0;5.56;9.73
Fri;29;4;2016;22:30;16.5;5.63;9.78
Fri;29;4;2016;22:45;16.5;5.62;10.74
Fri;29;4;2016;23:00;14.0;3.69;9.74
Fri;29;4;2016;23:15;14.0;3.26;9.79
Fri;29;4;2016;23:30;14.0;3.24;9.75
Fri;29;4;2016;23:45;14.0;3.25;10.78
Sat;30;4;2016;00:00;14.0;3.24;9.77
Sat;30;4;2016;00:15;14.0;3.24;9.77
Sat;30;4;2016;00:30;14.0;3.26;9.81
Sat;30;4;2016;00:45;14.0;3.24;10.76
Sat;30;4;2016;01:00;14.0;3.26;9.79
Sat;30;4;2016;01:15;13.5;3.25;9.76
Sat;30;4;2016;01:30;14.5;3.29;9.74
Sat;30;4;2016;01:45;14.0;3.48;10.75
Sat;30;4;2016;02:00;15.5;4.73;9.73
Sat;30;4;2016;02:15;16.5;5.77;9.75
Sat;30;4;2016;02:30;16.0;5.56;9.73
Sat;30;4;2016;02:45;16.0;5.54;9.72
Sat;30;4;2016;03:00;16.5;5.61;10.79
Sat;30;4;2016;03:15;16.5;5.6;9.69
Sat;30;4;2016;03:30;15.0;3.99;9.76
Sat;30;4;2016;03:45;14.0;3.25;9.78
Sat;30;4;2016;04:00;13.5;3.23;10.75
Sat;30;4;2016;04:15;14.0;3.24;9.76
Sat;30;4;2016;04:30;14.0;3.24;9.76
Sat;30;4;2016;04:45;13.5;3.25;9.77
Sat;30;4;2016;05:00;14.0;3.25;10.78
Sat;30;4;2016;05:15;14.0;3.26;9.81
Sat;30;4;2016;05:30;14.0;3.24;9.76
Sat;30;4;2016;05:45;14.0;3.25;9.78
Sat;30;4;2016;06:00;14.0;3.25;9.8
Sat;30;4;2016;06:15;14.0;3.26;10.77
Sat;30;4;2016;06:30;14.0;3.31;9.77
Sat;30;4;2016;06:45;14.0;3.38;9.76
Sat;30;4;2016;07:00;14.5;4.04;9.79
Sat;30;4;2016;07:15;16.5;5.79;10.76
Sat;30;4;2016;07:30;16.0;5.57;9.77
Sat;30;4;2016;07:45;16.0;5.53;9.77
Sat;30;4;2016;08:00;16.5;5.55;9.74
Sat;30;4;2016;08:15;16.5;5.62;10.8
Sat;30;4;2016;08:30;16.0;5.45;9.78
Sat;30;4;2016;08:45;14.0;3.26;9.8
Sat;30;4;2016;09:00;14.0;3.26;9.81
Sat;30;4;2016;09:15;14.0;3.27;9.81
Sat;30;4;2016;09:30;14.0;3.27;10.8
Sat;30;4;2016;09:45;13.5;3.3;9.81
Sat;30;4;2016;10:00;14.0;3.3;9.83
Sat;30;4;2016;10:15;14.0;3.27;9.83
Sat;30;4;2016;10:30;14.5;3.28;10.83
Sat;30;4;2016;10:45;14.0;3.31;9.84
Sat;30;4;2016;11:00;14.0;3.35;9.83
Sat;30;4;2016;11:15;14.0;3.69;9.84
Sat;30;4;2016;11:30;17.0;5.97;10.82
Sat;30;4;2016;11:45;16.0;5.73;9.83
Sat;30;4;2016;12:00;16.5;5.68;9.83
Sat;30;4;2016;12:15;16.5;5.7;9.8
Sat;30;4;2016;12:30;16.0;5.75;9.85
Sat;30;4;2016;12:45;16.0;5.4;10.77
Sat;30;4;2016;13:00;15.0;3.31;9.81
Sat;30;4;2016;13:15;13.5;3.3;9.79
Sat;30;4;2016;13:30;14.0;3.3;9.79
Sat;30;4;2016;13:45;14.0;3.3;10.8
Sat;30;4;2016;14:00;13.5;3.28;9.76
Sat;30;4;2016;14:15;14.0;3.29;9.77
Sat;30;4;2016;14:30;14.0;3.29;9.77
Sat;30;4;2016;14:45;14.0;3.3;9.78
Sat;30;4;2016;15:00;14.0;3.34;10.84
Sat;30;4;2016;15:15;15.0;3.85;9.73
Sat;30;4;2016;15:30;16.0;5.9;9.79
Sat;30;4;2016;15:45;16.0;4.71;9.79
Sat;30;4;2016;16:00;14.0;3.33;10.75
Sat;30;4;2016;16:15;15.0;4.84;9.79
Sat;30;4;2016;16:30;16.0;5.44;9.79
Sat;30;4;2016;16:45;14.0;3.36;9.82
Sat;30;4;2016;17:00;15.0;3.92;10.73
Sat;30;4;2016;17:15;14.0;3.94;9.79
Sat;30;4;2016;17:30;16.0;4.79;9.79
Sat;30;4;2016;17:45;15.0;4.86;9.78
Sat;30;4;2016;18:00;14.0;3.35;9.78
Sat;30;4;2016;18:15;16.0;5.03;10.81
Sat;30;4;2016;18:30;14.5;3.86;9.76
Sat;30;4;2016;18:45;15.5;4.39;9.82
Sat;30;4;2016;19:00;15.0;4.7;9.78
Sat;30;4;2016;19:15;15.5;4.74;10.78
Sat;30;4;2016;19:30;14.0;3.32;9.77
Sat;30;4;2016;19:45;15.5;4.32;10.14
Sat;30;4;2016;20:00;14.75;4.32;10.14
Sat;30;4;2016;20:15;14.75;4.32;10.14
Sat;30;4;2016;20:30;15.5;5.21;9.74
Sat;30;4;2016;20:45;14.0;3.56;9.79
Sat;30;4;2016;21:00;16.0;5.09;9.8
Sat;30;4;2016;21:15;15.0;3.87;9.78
Sat;30;4;2016;21:30;15.0;4.84;10.82
Sat;30;4;2016;21:45;14.5;3.37;9.78
Sat;30;4;2016;22:00;16.0;5.56;9.8
Sat;30;4;2016;22:15;14.0;3.3;9.78
Sat;30;4;2016;22:30;15.5;4.28;10.19
Sat;30;4;2016;22:45;14.5;4.28;10.19
Sat;30;4;2016;23:00;14.5;4.28;10.19
Sat;30;4;2016;23:15;15.25;4.28;10.19
Sat;30;4;2016;23:30;15.25;4.28;10.19
Sat;30;4;2016;23:45;14.5;4.02;9.78
Sun;1;5;2016;00:00;15.0;4.38;9.77
Sun;1;5;2016;00:15;15.0;3.96;9.81
Sun;1;5;2016;00:30;14.5;3.95;9.83
Sun;1;5;2016;00:45;15.0;4.49;10.83
Sun;1;5;2016;01:00;15.5;4.61;9.85
Sun;1;5;2016;01:15;14.0;3.56;9.85
Sun;1;5;2016;01:30;16.0;4.95;9.81
Sun;1;5;2016;01:45;14.0;3.83;10.87
Sun;1;5;2016;02:00;16.0;4.68;9.82
Sun;1;5;2016;02:15;15.0;4.07;9.83
Sun;1;5;2016;02:30;15.0;4.49;9.9
Sun;1;5;2016;02:45;15.0;4.57;10.77
Sun;1;5;2016;03:00;14.0;3.62;9.84
Sun;1;5;2016;03:15;16.0;5.0;9.84
Sun;1;5;2016;03:30;15.0;4.2;9.85
Sun;1;5;2016;03:45;14.0;3.59;9.86
Sun;1;5;2016;04:00;16.0;5.05;10.86
Sun;1;5;2016;04:15;15.0;4.14;9.85
Sun;1;5;2016;04:30;15.0;4.52;9.86
Sun;1;5;2016;04:45;14.0;3.46;9.83
Sun;1;5;2016;05:00;16.0;5.14;10.86
Sun;1;5;2016;05:15;14.5;3.55;9.85
Sun;1;5;2016;05:30;15.5;4.92;9.85
Sun;1;5;2016;05:45;15.0;4.29;9.87
Sun;1;5;2016;06:00;14.5;3.99;10.85
Sun;1;5;2016;06:15;15.5;4.41;9.84
Sun;1;5;2016;06:30;15.0;4.43;9.86
Sun;1;5;2016;06:45;14.5;3.99;9.88
Sun;1;5;2016;07:00;14.5;4.22;9.86
Sun;1;5;2016;07:15;16.0;4.99;10.86
Sun;1;5;2016;07:30;14.0;3.56;9.84
Sun;1;5;2016;07:45;16.0;5.09;9.89
Sun;1;5;2016;08:00;14.5;3.67;9.85
Sun;1;5;2016;08:15;16.5;5.73;10.89
Sun;1;5;2016;08:30;15.0;4.32;9.85
Sun;1;5;2016;08:45;14.0;4.24;10.12
Sun;1;5;2016;09:00;15.17;4.24;10.12
Sun;1;5;2016;09:15;15.17;4.24;10.12
Sun;1;5;2016;09:30;15.17;4.24;10.12
Sun;1;5;2016;09:45;14.5;3.71;9.88
Sun;1;5;2016;10:00;16.0;5.31;9.86
Sun;1;5;2016;10:15;14.0;3.42;9.89
Sun;1;5;2016;10:30;16.0;5.44;10.87
Sun;1;5;2016;10:45;14.0;3.35;9.88
Sun;1;5;2016;11:00;16.0;5.28;9.9
Sun;1;5;2016;11:15;14.0;3.45;9.85
Sun;1;5;2016;11:30;16.0;5.13;10.86
Sun;1;5;2016;11:45;14.0;3.46;9.87
Sun;1;5;2016;12:00;16.0;5.58;9.89
Sun;1;5;2016;12:15;14.5;3.63;9.85
Sun;1;5;2016;12:30;15.5;4.75;10.89
Sun;1;5;2016;12:45;15.0;3.77;9.87
Sun;1;5;2016;13:00;15.5;5.24;9.88
Sun;1;5;2016;13:15;14.5;3.81;9.86
Sun;1;5;2016;13:30;16.0;4.81;9.87
Sun;1;5;2016;13:45;14.5;4.18;10.85
Sun;1;5;2016;14:00;14.5;3.93;9.86
Sun;1;5;2016;14:15;15.0;4.58;9.89
Sun;1;5;2016;14:30;16.0;4.74;9.88
Sun;1;5;2016;14:45;15.0;4.12;10.86
Sun;1;5;2016;15:00;14.5;4.1;9.86
Sun;1;5;2016;15:15;15.5;4.96;9.88
Sun;1;5;2016;15:30;15.0;3.99;9.84
Sun;1;5;2016;15:45;14.5;3.91;10.87
Sun;1;5;2016;16:00;16.0;5.14;9.89
Sun;1;5;2016;16:15;14.5;4.07;9.85
Sun;1;5;2016;16:30;15.0;4.07;9.86
Sun;1;5;2016;16:45;15.0;4.81;9.88
Sun;1;5;2016;17:00;15.0;3.92;10.84
Sun;1;5;2016;17:15;15.0;4.26;9.87
Sun;1;5;2016;17:30;15.0;4.69;9.85
Sun;1;5;2016;17:45;15.0;3.86;9.87
Sun;1;5;2016;18:00;15.0;4.23;10.87
Sun;1;5;2016;18:15;15.0;4.7;9.88
Sun;1;5;2016;18:30;15.0;4.33;9.86
Sun;1;5;2016;18:45;14.0;3.77;9.89
Sun;1;5;2016;19:00;16.0;4.52;10.87
Sun;1;5;2016;19:15;15.0;4.78;9.85
Sun;1;5;2016;19:30;15.0;3.9;9.88
Sun;1;5;2016;19:45;14.5;4.31;9.89
Sun;1;5;2016;20:00;15.5;4.85;9.85
Sun;1;5;2016;20:15;14.5;3.54;10.88
Sun;1;5;2016;20:30;15.0;4.35;9.89
Sun;1;5;2016;20:45;15.5;4.66;9.88
Sun;1;5;2016;21:00;15.0;4.09;9.88
Sun;1;5;2016;21:15;14.5;4.27;10.88
Sun;1;5;2016;21:30;15.5;4.56;9.85
Sun;1;5;2016;21:45;14.5;3.73;9.89
Sun;1;5;2016;22:00;14.5;4.21;9.85
Sun;1;5;2016;22:15;15.5;4.42;10.91
Sun;1;5;2016;22:30;15.5;4.61;9.85
Sun;1;5;2016;22:45;14.0;3.97;9.86
Sun;1;5;2016;23:00;16.0;4.68;9.9
Sun;1;5;2016;23:15;14.0;3.74;9.87
Sun;1;5;2016;23:30;15.0;4.25;10.85
Sun;1;5;2016;23:45;16.0;4.88;9.88
Mon;2;5;2016;00:00;14.0;3.41;9.88
Mon;2;5;2016;00:15;16.0;4.88;9.85
Mon;2;5;2016;00:30;14.5;4.16;10.88
Mon;2;5;2016;00:45;15.5;4.41;9.85
Mon;2;5;2016;01:00;14.5;4.18;9.86
Mon;2;5;2016;01:15;14.5;4.03;9.86
Mon;2;5;2016;01:30;16.0;5.1;10.87
Mon;2;5;2016;01:45;14.5;3.75;9.88
Mon;2;5;2016;02:00;14.5;3.89;9.85
Mon;2;5;2016;02:15;16.0;5.04;9.87
Mon;2;5;2016;02:30;14.5;3.85;9.86
Mon;2;5;2016;02:45;15.5;4.67;10.85
Mon;2;5;2016;03:00;14.5;4.15;9.89
Mon;2;5;2016;03:15;15.5;4.81;9.85
Mon;2;5;2016;03:30;14.5;3.61;9.86
Mon;2;5;2016;03:45;15.5;4.63;10.89
Mon;2;5;2016;04:00;15.0;4.22;9.86
Mon;2;5;2016;04:15;14.5;3.85;9.88
Mon;2;5;2016;04:30;16.0;5.3;9.87
Mon;2;5;2016;04:45;14.5;3.32;9.92
Mon;2;5;2016;05:00;15.0;4.69;10.83
