weekday;day;month;year;time;EA+ GERAL CMB (KWh);EA+ AVAC CMB (KWh);EA+ IT CMB (KWh)
Sat;14;5;2016;06:15;17.0;1.59;14.68
Sat;14;5;2016;06:30;17.0;1.59;14.67
Sat;14;5;2016;06:45;18.0;1.59;14.67
Sat;14;5;2016;07:00;17.0;1.59;14.67
Sat;14;5;2016;07:15;17.0;1.6;14.67
Sat;14;5;2016;07:30;17.0;1.59;14.69
Sat;14;5;2016;07:45;17.0;1.59;14.68
Sat;14;5;2016;08:00;17.0;1.59;14.68
Sat;14;5;2016;08:15;18.0;1.61;14.69
Sat;14;5;2016;08:30;17.0;1.61;14.69
Sat;14;5;2016;08:45;17.0;1.6;14.71
Sat;14;5;2016;09:00;18.0;1.61;14.7
Sat;14;5;2016;09:15;17.0;1.62;14.7
Sat;14;5;2016;09:30;17.0;1.68;14.71
Sat;14;5;2016;09:45;21.0;4.94;14.74
Sat;14;5;2016;10:00;20.0;4.94;14.74
Sat;14;5;2016;10:15;21.0;5.49;14.72
Sat;14;5;2016;10:30;22.0;5.63;14.73
Sat;14;5;2016;10:45;21.0;5.52;14.73
Sat;14;5;2016;11:00;21.0;5.25;14.73
Sat;14;5;2016;11:15;21.0;4.96;14.73
Sat;14;5;2016;11:30;20.0;4.99;14.72
Sat;14;5;2016;11:45;22.0;5.55;14.72
Sat;14;5;2016;12:00;21.0;5.55;14.72
Sat;14;5;2016;12:15;21.0;5.6;14.73
Sat;14;5;2016;12:30;21.0;5.43;14.72
Sat;14;5;2016;12:45;21.0;5.19;14.72
Sat;14;5;2016;13:00;21.0;4.93;14.72
Sat;14;5;2016;13:15;20.0;5.27;14.71
Sat;14;5;2016;13:30;27.0;11.03;14.64
Sat;14;5;2016;13:45;27.0;11.03;14.64
Sat;14;5;2016;14:00;22.0;6.87;14.57
Sat;14;5;2016;14:15;24.0;8.0;14.59
Sat;14;5;2016;14:30;23.0;8.01;14.59
Sat;14;5;2016;14:45;24.0;8.01;14.6
Sat;14;5;2016;15:00;23.0;7.96;14.59
Sat;14;5;2016;15:15;24.0;7.79;14.59
Sat;14;5;2016;15:30;22.0;6.5;14.59
Sat;14;5;2016;15:45;23.0;7.32;14.6
Sat;14;5;2016;16:00;23.0;7.98;14.6
Sat;14;5;2016;16:15;24.0;7.95;14.59
Sat;14;5;2016;16:30;23.0;7.61;14.58
Sat;14;5;2016;16:45;22.0;6.9;14.59
Sat;14;5;2016;17:00;22.0;6.9;14.59
Sat;14;5;2016;17:15;24.0;7.98;14.61
Sat;14;5;2016;17:30;24.0;7.97;14.59
Sat;14;5;2016;17:45;23.0;7.98;14.59
Sat;14;5;2016;18:00;22.0;6.61;14.58
Sat;14;5;2016;18:15;22.0;6.52;14.61
Sat;14;5;2016;18:30;24.0;7.92;14.6
Sat;14;5;2016;18:45;23.0;8.0;14.59
Sat;14;5;2016;19:00;24.0;7.99;14.59
Sat;14;5;2016;19:15;22.0;6.7;14.6
Sat;14;5;2016;19:30;22.0;6.7;14.6
Sat;14;5;2016;19:45;24.0;7.8;14.6
Sat;14;5;2016;20:00;23.0;7.99;14.6
Sat;14;5;2016;20:15;24.0;7.96;14.59
Sat;14;5;2016;20:30;22.0;6.74;14.59
Sat;14;5;2016;20:45;23.0;6.72;14.61
Sat;14;5;2016;21:00;22.0;7.19;14.6
Sat;14;5;2016;21:15;23.0;6.96;14.59
Sat;14;5;2016;21:30;20.0;4.7;14.6
Sat;14;5;2016;21:45;17.0;1.54;14.71
Sat;14;5;2016;22:00;20.0;4.18;14.76
Sat;14;5;2016;22:15;20.0;4.25;14.75
Sat;14;5;2016;22:30;20.0;4.26;14.75
Sat;14;5;2016;22:45;20.0;4.58;14.77
Sat;14;5;2016;23:00;21.0;4.72;14.74
Sat;14;5;2016;23:15;20.0;4.9;14.76
Sat;14;5;2016;23:30;21.0;4.45;14.74
Sat;14;5;2016;23:45;21.0;5.12;14.73
Sun;15;5;2016;00:00;19.0;4.26;14.73
Sun;15;5;2016;00:15;21.0;5.19;14.72
Sun;15;5;2016;00:30;21.0;5.14;14.74
Sun;15;5;2016;00:45;20.0;4.26;14.72
Sun;15;5;2016;01:00;21.0;5.15;14.71
Sun;15;5;2016;01:15;21.0;5.16;14.71
Sun;15;5;2016;01:30;20.0;4.75;14.73
Sun;15;5;2016;01:45;21.0;4.77;14.7
Sun;15;5;2016;02:00;21.0;5.25;14.7
Sun;15;5;2016;02:15;20.0;5.09;14.7
Sun;15;5;2016;02:30;21.0;4.42;14.69
Sun;15;5;2016;02:45;20.0;5.15;14.71
Sun;15;5;2016;03:00;21.0;5.17;14.7
Sun;15;5;2016;03:15;21.0;5.07;14.7
Sun;15;5;2016;03:30;20.0;4.37;14.69
Sun;15;5;2016;03:45;21.0;5.13;14.68
Sun;15;5;2016;04:00;21.0;5.24;14.69
Sun;15;5;2016;04:15;20.0;5.18;14.69
Sun;15;5;2016;04:30;20.0;4.29;14.67
Sun;15;5;2016;04:45;21.0;5.17;14.67
Sun;15;5;2016;05:00;21.0;5.13;14.68
Sun;15;5;2016;05:15;21.0;5.18;14.69
Sun;15;5;2016;05:30;20.0;4.41;14.68
Sun;15;5;2016;05:45;20.0;4.92;14.66
Sun;15;5;2016;06:00;21.0;5.17;14.68
Sun;15;5;2016;06:15;20.5;4.92;14.69
Sun;15;5;2016;06:30;20.5;4.92;14.69
Sun;15;5;2016;06:45;21.0;4.7;14.68
Sun;15;5;2016;07:00;20.5;5.16;14.68
Sun;15;5;2016;07:15;20.5;5.16;14.68
Sun;15;5;2016;07:30;21.0;5.01;14.69
Sun;15;5;2016;07:45;20.0;4.42;14.68
Sun;15;5;2016;08:00;21.0;5.03;14.68
Sun;15;5;2016;08:15;21.0;5.14;14.69
Sun;15;5;2016;08:30;20.0;5.14;14.68
Sun;15;5;2016;08:45;21.0;5.17;14.71
Sun;15;5;2016;09:00;20.0;4.46;14.69
Sun;15;5;2016;09:15;21.0;4.97;14.69
Sun;15;5;2016;09:30;20.0;5.22;14.7
Sun;15;5;2016;09:45;21.0;5.19;14.72
Sun;15;5;2016;10:00;21.0;5.12;14.71
Sun;15;5;2016;10:15;20.0;4.5;14.7
Sun;15;5;2016;10:30;21.0;5.09;14.71
Sun;15;5;2016;10:45;21.0;5.3;14.71
Sun;15;5;2016;11:00;22.0;6.29;14.73
Sun;15;5;2016;11:15;27.0;11.56;14.62
Sun;15;5;2016;11:30;23.0;6.94;14.57
Sun;15;5;2016;11:45;21.0;6.04;14.61
Sun;15;5;2016;12:00;23.0;7.22;14.63
Sun;15;5;2016;12:15;23.0;7.22;14.64
Sun;15;5;2016;12:30;23.0;7.24;14.62
Sun;15;5;2016;12:45;23.0;7.23;14.62
Sun;15;5;2016;13:00;22.0;7.23;14.61
Sun;15;5;2016;13:15;22.0;6.97;14.58
Sun;15;5;2016;13:30;23.0;6.96;14.59
Sun;15;5;2016;13:45;22.0;6.97;14.56
Sun;15;5;2016;14:00;23.0;6.97;14.56
Sun;15;5;2016;14:15;23.0;6.97;14.57
Sun;15;5;2016;14:30;22.0;6.98;14.56
Sun;15;5;2016;14:45;22.0;7.0;14.58
Sun;15;5;2016;15:00;23.0;7.01;14.57
Sun;15;5;2016;15:15;22.0;6.99;14.57
Sun;15;5;2016;15:30;22.0;5.82;14.56
Sun;15;5;2016;15:45;20.5;5.27;14.6
Sun;15;5;2016;16:00;20.5;5.27;14.6
Sun;15;5;2016;16:15;23.0;7.33;14.59
Sun;15;5;2016;16:30;23.0;8.06;14.58
Sun;15;5;2016;16:45;23.0;7.5;14.58
Sun;15;5;2016;17:00;23.0;6.53;14.6
Sun;15;5;2016;17:15;21.0;6.55;14.59
Sun;15;5;2016;17:30;24.0;7.84;14.59
Sun;15;5;2016;17:45;23.5;8.01;14.59
Sun;15;5;2016;18:00;23.5;8.01;14.59
Sun;15;5;2016;18:15;23.0;7.99;14.6
Sun;15;5;2016;18:30;22.0;6.65;14.58
Sun;15;5;2016;18:45;22.0;6.51;14.59
Sun;15;5;2016;19:00;23.0;7.27;14.6
Sun;15;5;2016;19:15;24.0;8.0;14.6
Sun;15;5;2016;19:30;23.0;7.99;14.6
Sun;15;5;2016;19:45;24.0;7.96;14.59
Sun;15;5;2016;20:00;22.0;6.66;14.59
Sun;15;5;2016;20:15;22.0;6.48;14.6
Sun;15;5;2016;20:30;23.0;7.6;14.6
Sun;15;5;2016;20:45;23.0;7.97;14.62
Sun;15;5;2016;21:00;24.0;7.96;14.6
Sun;15;5;2016;21:15;23.0;7.97;14.59
Sun;15;5;2016;21:30;23.0;6.58;14.6
Sun;15;5;2016;21:45;22.0;6.49;14.6
Sun;15;5;2016;22:00;23.0;7.5;14.62
Sun;15;5;2016;22:15;23.0;8.0;14.6
Sun;15;5;2016;22:30;24.0;7.98;14.59
Sun;15;5;2016;22:45;22.0;7.21;14.59
Sun;15;5;2016;23:00;22.0;6.49;14.59
Sun;15;5;2016;23:15;23.0;6.54;14.61
Sun;15;5;2016;23:30;22.0;7.12;14.59
Sun;15;5;2016;23:45;23.0;7.15;14.59
Mon;16;5;2016;00:00;23.0;7.05;14.59
Mon;16;5;2016;00:15;22.0;6.86;14.59
Mon;16;5;2016;00:30;22.0;6.87;14.57
Mon;16;5;2016;00:45;23.0;6.86;14.56
Mon;16;5;2016;01:00;22.0;6.86;14.56
Mon;16;5;2016;01:15;20.0;4.13;14.56
Mon;16;5;2016;01:30;21.0;5.84;14.62
Mon;16;5;2016;01:45;23.0;6.87;14.56
Mon;16;5;2016;02:00;22.0;6.86;14.55
Mon;16;5;2016;02:15;22.0;6.87;14.55
Mon;16;5;2016;02:30;22.0;6.49;14.54
Mon;16;5;2016;02:45;20.0;3.58;14.58
Mon;16;5;2016;03:00;22.0;6.78;14.58
Mon;16;5;2016;03:15;22.0;6.86;14.54
Mon;16;5;2016;03:30;23.0;6.86;14.54
Mon;16;5;2016;03:45;22.0;6.86;14.54
Mon;16;5;2016;04:00;19.0;3.26;14.57
Mon;16;5;2016;04:15;22.0;6.5;14.59
Mon;16;5;2016;04:30;22.0;6.86;14.54
Mon;16;5;2016;04:45;22.0;6.87;14.54
Mon;16;5;2016;05:00;23.0;6.87;14.54
Mon;16;5;2016;05:15;19.0;3.96;14.56
Mon;16;5;2016;05:30;22.0;5.71;14.6
Mon;16;5;2016;05:45;22.0;6.68;14.56
Mon;16;5;2016;06:00;22.0;6.68;14.56
Mon;16;5;2016;06:15;22.0;6.67;14.54
Mon;16;5;2016;06:30;22.0;6.68;14.56
Mon;16;5;2016;06:45;23.0;6.67;14.55
Mon;16;5;2016;07:00;22.0;6.67;14.55
Mon;16;5;2016;07:15;22.0;6.66;14.55
Mon;16;5;2016;07:30;23.0;6.66;14.56
Mon;16;5;2016;07:45;22.0;6.66;14.57
Mon;16;5;2016;08:00;23.0;6.76;14.56
Mon;16;5;2016;08:15;23.0;6.78;14.57
Mon;16;5;2016;08:30;23.0;6.78;14.57
Mon;16;5;2016;08:45;23.0;6.78;14.59
Mon;16;5;2016;09:00;23.0;6.77;14.58
Mon;16;5;2016;09:15;23.0;6.79;14.58
Mon;16;5;2016;09:30;23.0;6.8;14.58
Mon;16;5;2016;09:45;24.0;6.82;14.59
Mon;16;5;2016;10:00;23.0;6.81;14.6
Mon;16;5;2016;10:15;22.0;4.41;14.59
Mon;16;5;2016;10:30;24.0;6.43;14.59
Mon;16;5;2016;10:45;23.0;6.29;14.58
Mon;16;5;2016;11:00;22.0;4.41;14.59
Mon;16;5;2016;11:15;23.0;5.85;14.63
Mon;16;5;2016;11:30;23.0;6.35;14.58
Mon;16;5;2016;11:45;24.0;6.3;14.57
Mon;16;5;2016;12:00;23.0;6.29;14.57
Mon;16;5;2016;12:15;24.0;6.3;14.57
Mon;16;5;2016;12:30;21.0;4.07;14.59
Mon;16;5;2016;12:45;22.0;5.78;14.61
Mon;16;5;2016;13:00;23.0;6.35;14.57
Mon;16;5;2016;13:15;22.0;6.35;14.57
Mon;16;5;2016;13:30;22.0;5.55;14.57
Mon;16;5;2016;13:45;20.0;4.18;14.62
Mon;16;5;2016;14:00;24.0;6.44;14.59
Mon;16;5;2016;14:15;24.0;6.35;14.58
Mon;16;5;2016;14:30;25.0;6.34;14.58
Mon;16;5;2016;14:45;24.0;6.33;14.57
Mon;16;5;2016;15:00;24.0;6.02;14.58
Mon;16;5;2016;15:15;21.0;3.7;14.6
Mon;16;5;2016;15:30;24.0;6.48;14.6
Mon;16;5;2016;15:45;24.5;6.32;14.59
Mon;16;5;2016;16:00;24.5;6.32;14.59
Mon;16;5;2016;16:15;24.0;6.29;14.57
Mon;16;5;2016;16:30;24.0;6.26;14.57
Mon;16;5;2016;16:45;23.0;4.67;14.58
Mon;16;5;2016;17:00;23.0;5.28;14.61
Mon;16;5;2016;17:15;24.0;6.34;14.6
Mon;16;5;2016;17:30;23.0;6.24;14.58
Mon;16;5;2016;17:45;23.0;6.23;14.58
Mon;16;5;2016;18:00;20.0;4.47;14.58
Mon;16;5;2016;18:15;22.0;5.21;14.62
Mon;16;5;2016;18:30;22.0;6.27;14.61
Mon;16;5;2016;18:45;22.0;6.22;14.59
Mon;16;5;2016;19:00;20.0;3.78;14.6
Mon;16;5;2016;19:15;21.0;5.53;14.6
Mon;16;5;2016;19:30;22.0;6.11;14.59
Mon;16;5;2016;19:45;20.0;4.38;14.6
Mon;16;5;2016;20:00;21.0;5.02;14.62
Mon;16;5;2016;20:15;22.0;6.12;14.59
Mon;16;5;2016;20:30;21.0;5.17;14.58
Mon;16;5;2016;20:45;20.0;4.11;14.62
Mon;16;5;2016;21:00;22.0;6.13;14.62
Mon;16;5;2016;21:15;22.0;5.84;14.59
Mon;16;5;2016;21:30;19.0;3.39;14.61
Mon;16;5;2016;21:45;22.0;6.18;14.61
Mon;16;5;2016;22:00;22.0;6.05;14.59
Mon;16;5;2016;22:15;20.0;3.65;14.62
Mon;16;5;2016;22:30;21.0;5.62;14.63
Mon;16;5;2016;22:45;22.0;6.06;14.6
Mon;16;5;2016;23:00;20.0;4.18;14.6
Mon;16;5;2016;23:15;21.0;5.12;14.63
Mon;16;5;2016;23:30;22.0;6.06;14.59
Mon;16;5;2016;23:45;21.0;4.51;14.58
Tue;17;5;2016;00:00;20.0;4.77;14.6
Tue;17;5;2016;00:15;22.0;6.08;14.57
Tue;17;5;2016;00:30;21.0;4.81;14.58
Tue;17;5;2016;00:45;20.0;4.43;14.61
Tue;17;5;2016;01:00;22.0;6.09;14.57
Tue;17;5;2016;01:15;21.0;5.11;14.56
Tue;17;5;2016;01:30;20.0;4.16;14.59
Tue;17;5;2016;01:45;22.0;6.09;14.57
Tue;17;5;2016;02:00;21.0;5.3;14.55
Tue;17;5;2016;02:15;20.0;3.89;14.58
Tue;17;5;2016;02:30;22.0;6.12;14.56
Tue;17;5;2016;02:45;21.0;5.59;14.54
Tue;17;5;2016;03:00;19.0;3.64;14.58
Tue;17;5;2016;03:15;22.0;6.12;14.56
Tue;17;5;2016;03:30;22.0;5.88;14.54
Tue;17;5;2016;03:45;19.0;3.24;14.56
Tue;17;5;2016;04:00;22.0;6.14;14.56
Tue;17;5;2016;04:15;21.0;5.95;14.55
Tue;17;5;2016;04:30;19.0;3.25;14.55
Tue;17;5;2016;04:45;22.0;6.15;14.56
Tue;17;5;2016;05:00;21.0;6.05;14.53
Tue;17;5;2016;05:15;19.0;3.24;14.55
Tue;17;5;2016;05:30;21.0;5.91;14.56
Tue;17;5;2016;05:45;22.0;5.98;14.53
Tue;17;5;2016;06:00;19.0;3.21;14.55
Tue;17;5;2016;06:15;21.0;6.13;14.56
Tue;17;5;2016;06:30;22.0;5.89;14.55
Tue;17;5;2016;06:45;19.0;3.32;14.56
Tue;17;5;2016;07:00;22.0;6.15;14.56
Tue;17;5;2016;07:15;21.0;5.83;14.54
Tue;17;5;2016;07:30;19.0;3.25;14.56
Tue;17;5;2016;07:45;21.0;6.14;14.59
Tue;17;5;2016;08:00;22.0;5.87;14.55
Tue;17;5;2016;08:15;19.0;3.3;14.58
Tue;17;5;2016;08:30;23.0;6.24;14.58
Tue;17;5;2016;08:45;22.0;6.15;14.56
Tue;17;5;2016;09:00;20.0;3.62;14.58
Tue;17;5;2016;09:15;21.0;5.45;14.6
Tue;17;5;2016;09:30;23.0;6.18;14.57
Tue;17;5;2016;09:45;21.0;4.33;14.57
Tue;17;5;2016;10:00;21.0;4.84;14.61
Tue;17;5;2016;10:15;22.0;6.2;14.59
Tue;17;5;2016;10:30;22.0;5.05;14.57
Tue;17;5;2016;10:45;22.0;4.49;14.63
Tue;17;5;2016;11:00;23.0;6.27;14.58
Tue;17;5;2016;11:15;24.0;6.18;14.58
Tue;17;5;2016;11:30;22.0;4.58;14.56
Tue;17;5;2016;11:45;22.0;5.31;14.64
Tue;17;5;2016;12:00;24.0;6.23;14.77
Tue;17;5;2016;12:15;24.0;6.19;14.77
Tue;17;5;2016;12:30;21.0;4.9;14.77
Tue;17;5;2016;12:45;22.0;4.84;14.83
Tue;17;5;2016;13:00;24.0;6.28;14.78
Tue;17;5;2016;13:15;23.0;6.23;14.77
Tue;17;5;2016;13:30;22.0;4.86;14.79
Tue;17;5;2016;13:45;22.0;4.86;14.79
Tue;17;5;2016;14:00;23.0;6.33;14.81
Tue;17;5;2016;14:15;22.0;6.24;14.77
Tue;17;5;2016;14:30;22.0;5.5;14.77
Tue;17;5;2016;14:45;21.0;4.03;14.82
Tue;17;5;2016;15:00;24.0;6.34;14.81
Tue;17;5;2016;15:15;23.0;6.24;14.77
Tue;17;5;2016;15:30;23.0;6.23;14.76
Tue;17;5;2016;15:45;24.0;6.06;14.76
Tue;17;5;2016;16:00;21.0;3.77;14.8
Tue;17;5;2016;16:15;24.0;6.38;14.81
Tue;17;5;2016;16:30;24.0;6.26;14.77
Tue;17;5;2016;16:45;24.0;6.22;14.76
Tue;17;5;2016;17:00;22.0;5.09;14.77
Tue;17;5;2016;17:15;23.0;4.63;14.82
Tue;17;5;2016;17:30;24.0;6.29;14.79
Tue;17;5;2016;17:45;23.0;6.23;14.77
Tue;17;5;2016;18:00;22.0;5.48;14.77
Tue;17;5;2016;18:15;21.0;3.99;14.83
Tue;17;5;2016;18:30;25.0;6.35;14.8
Tue;17;5;2016;18:45;23.0;6.22;14.8
Tue;17;5;2016;19:00;23.0;6.11;14.79
Tue;17;5;2016;19:15;20.0;3.65;14.8
Tue;17;5;2016;19:30;22.0;6.03;14.8
Tue;17;5;2016;19:45;22.0;6.09;14.79
Tue;17;5;2016;20:00;21.0;4.46;14.8
Tue;17;5;2016;20:15;21.0;4.91;14.82
Tue;17;5;2016;20:30;21.0;6.06;14.79
Tue;17;5;2016;20:45;21.0;5.07;14.79
Tue;17;5;2016;21:00;20.0;4.2;14.84
Tue;17;5;2016;21:15;22.0;6.11;14.8
Tue;17;5;2016;21:30;22.0;5.86;14.79
Tue;17;5;2016;21:45;19.0;3.37;14.81
Tue;17;5;2016;22:00;22.0;6.15;14.81
Tue;17;5;2016;22:15;22.0;6.04;14.8
Tue;17;5;2016;22:30;19.0;3.67;14.8
Tue;17;5;2016;22:45;22.0;5.63;14.82
Tue;17;5;2016;23:00;22.0;6.04;14.79
Tue;17;5;2016;23:15;20.0;4.25;14.79
Tue;17;5;2016;23:30;21.0;5.1;14.82
Tue;17;5;2016;23:45;21.0;6.05;14.78
Wed;18;5;2016;00:00;21.0;4.74;14.78
Wed;18;5;2016;00:15;20.0;4.58;14.79
Wed;18;5;2016;00:30;22.0;6.07;14.77
Wed;18;5;2016;00:45;21.0;5.19;14.77
Wed;18;5;2016;01:00;20.0;4.13;14.8
Wed;18;5;2016;01:15;22.0;6.11;14.77
Wed;18;5;2016;01:30;21.0;5.88;14.75
Wed;18;5;2016;01:45;20.0;3.45;14.78
Wed;18;5;2016;02:00;22.0;6.13;14.78
Wed;18;5;2016;02:15;21.0;6.04;14.74
Wed;18;5;2016;02:30;20.0;3.82;14.75
Wed;18;5;2016;02:45;21.0;5.45;14.76
Wed;18;5;2016;03:00;21.0;6.05;14.74
Wed;18;5;2016;03:15;20.0;4.27;14.75
Wed;18;5;2016;03:30;21.0;4.96;14.77
Wed;18;5;2016;03:45;22.0;6.06;14.74
Wed;18;5;2016;04:00;21.0;4.96;14.74
Wed;18;5;2016;04:15;20.0;4.26;14.78
Wed;18;5;2016;04:30;22.0;6.08;14.74
Wed;18;5;2016;04:45;20.0;5.29;14.73
Wed;18;5;2016;05:00;20.0;3.96;14.75
Wed;18;5;2016;05:15;22.0;6.1;14.74
Wed;18;5;2016;05:30;21.0;5.74;14.74
Wed;18;5;2016;05:45;20.0;3.41;14.75
Wed;18;5;2016;06:00;21.0;6.14;14.75
Wed;18;5;2016;06:15;22.0;6.05;14.73
Wed;18;5;2016;06:30;19.0;3.29;14.75
Wed;18;5;2016;06:45;22.0;5.94;14.79
Wed;18;5;2016;07:00;22.0;6.05;14.73
Wed;18;5;2016;07:15;19.0;3.75;14.74
Wed;18;5;2016;07:30;22.0;5.39;14.75
Wed;18;5;2016;07:45;21.0;6.05;14.74
Wed;18;5;2016;08:00;21.0;4.62;14.76
Wed;18;5;2016;08:15;20.0;4.4;14.81
Wed;18;5;2016;08:30;22.0;6.09;14.76
Wed;18;5;2016;08:45;22.0;5.85;14.75
Wed;18;5;2016;09:00;20.0;3.3;14.79
Wed;18;5;2016;09:15;22.0;6.18;14.62
Wed;18;5;2016;09:30;23.0;6.2;14.77
Wed;18;5;2016;09:45;20.0;3.93;14.78
Wed;18;5;2016;10:00;22.0;5.36;14.83
Wed;18;5;2016;10:15;23.0;6.23;14.77
Wed;18;5;2016;10:30;21.0;5.16;14.78
Wed;18;5;2016;10:45;21.0;4.03;14.82
Wed;18;5;2016;11:00;22.0;6.27;14.78
Wed;18;5;2016;11:15;23.0;6.22;14.77
Wed;18;5;2016;11:30;21.0;3.96;14.79
Wed;18;5;2016;11:45;23.0;5.87;14.8
Wed;18;5;2016;12:00;24.0;6.27;14.77
Wed;18;5;2016;12:15;23.0;6.27;14.76
Wed;18;5;2016;12:30;22.5;5.03;14.8
Wed;18;5;2016;12:45;22.5;5.03;14.8
Wed;18;5;2016;13:00;22.0;6.27;14.77
Wed;18;5;2016;13:15;23.0;6.09;14.76
Wed;18;5;2016;13:30;19.0;3.35;14.79
Wed;18;5;2016;13:45;23.0;6.36;14.8
Wed;18;5;2016;14:00;23.13;5.7;14.85
Wed;18;5;2016;14:15;23.13;5.7;14.85
Wed;18;5;2016;14:30;23.13;5.7;14.85
Wed;18;5;2016;14:45;23.13;5.7;14.85
Wed;18;5;2016;15:00;23.13;5.7;14.85
Wed;18;5;2016;15:15;23.13;5.7;14.85
Wed;18;5;2016;15:30;23.13;5.7;14.85
Wed;18;5;2016;15:45;23.13;5.7;14.85
Wed;18;5;2016;16:00;24.0;6.28;14.8
Wed;18;5;2016;16:15;24.0;6.28;14.8
Wed;18;5;2016;16:30;23.0;5.83;14.78
Wed;18;5;2016;16:45;20.0;3.82;14.79
Wed;18;5;2016;17:00;24.0;6.36;14.79
Wed;18;5;2016;17:15;23.0;6.27;14.77
Wed;18;5;2016;17:30;23.0;6.05;14.78
Wed;18;5;2016;17:45;21.0;3.77;14.8
Wed;18;5;2016;18:00;24.0;6.39;14.8
Wed;18;5;2016;18:15;22.0;6.28;14.78
Wed;18;5;2016;18:30;22.0;5.72;14.78
Wed;18;5;2016;18:45;20.0;3.66;14.84
Wed;18;5;2016;19:00;23.0;6.23;14.82
Wed;18;5;2016;19:15;22.0;6.11;14.78
Wed;18;5;2016;19:30;19.0;3.49;14.79
Wed;18;5;2016;19:45;22.0;5.83;14.81
Wed;18;5;2016;20:00;22.0;6.14;14.79
Wed;18;5;2016;20:15;21.0;4.37;14.78
Wed;18;5;2016;20:30;21.0;5.04;14.81
Wed;18;5;2016;20:45;22.0;6.13;14.79
Wed;18;5;2016;21:00;21.0;5.11;14.78
Wed;18;5;2016;21:15;20.0;4.29;14.84
Wed;18;5;2016;21:30;23.0;6.17;14.79
Wed;18;5;2016;21:45;22.0;6.1;14.78
Wed;18;5;2016;22:00;19.0;3.26;14.8
Wed;18;5;2016;22:15;22.0;6.12;14.8
Wed;18;5;2016;22:30;22.0;6.08;14.8
Wed;18;5;2016;22:45;20.0;4.05;14.79
Wed;18;5;2016;23:00;21.0;5.26;14.83
Wed;18;5;2016;23:15;22.0;6.11;14.78
Wed;18;5;2016;23:30;20.0;5.02;14.77
Wed;18;5;2016;23:45;20.0;4.3;14.82
Thu;19;5;2016;00:00;22.0;6.14;14.78
Thu;19;5;2016;00:15;22.0;5.95;14.76
Thu;19;5;2016;00:30;19.0;3.34;14.78
Thu;19;5;2016;00:45;22.0;6.17;14.78
Thu;19;5;2016;01:00;22.0;6.05;14.77
Thu;19;5;2016;01:15;19.0;3.9;14.76
Thu;19;5;2016;01:30;21.0;5.37;14.79
Thu;19;5;2016;01:45;22.0;6.07;14.75
Thu;19;5;2016;02:00;20.0;4.43;14.75
Thu;19;5;2016;02:15;21.0;4.79;14.8
Thu;19;5;2016;02:30;22.0;6.08;14.75
Thu;19;5;2016;02:45;20.0;4.78;14.74
Thu;19;5;2016;03:00;20.0;4.52;14.78
Thu;19;5;2016;03:15;22.0;6.08;14.74
Thu;19;5;2016;03:30;21.0;5.36;14.75
Thu;19;5;2016;03:45;20.0;3.8;14.76
Thu;19;5;2016;04:00;21.0;6.11;14.75
Thu;19;5;2016;04:15;22.0;5.75;14.73
Thu;19;5;2016;04:30;19.0;3.39;14.76
Thu;19;5;2016;04:45;22.0;6.13;14.77
Thu;19;5;2016;05:00;22.0;6.04;14.73
Thu;19;5;2016;05:15;19.0;3.35;14.75
Thu;19;5;2016;05:30;21.0;5.82;14.77
Thu;19;5;2016;05:45;19.0;3.25;14.74
Thu;19;5;2016;06:00;17.0;1.2;14.84
Thu;19;5;2016;06:15;18.0;1.95;14.86
Thu;19;5;2016;06:30;20.0;4.04;14.88
Thu;19;5;2016;06:45;20.0;4.05;14.89
Thu;19;5;2016;07:00;20.0;4.26;14.89
Thu;19;5;2016;07:15;20.0;4.26;14.9
Thu;19;5;2016;07:30;21.0;4.25;14.91
Thu;19;5;2016;07:45;20.0;4.26;14.9
Thu;19;5;2016;08:00;21.0;4.38;14.91
Thu;19;5;2016;08:15;21.0;4.38;14.92
Thu;19;5;2016;08:30;21.0;4.38;14.93
Thu;19;5;2016;08:45;21.0;4.38;14.92
Thu;19;5;2016;09:00;22.0;5.5;14.92
Thu;19;5;2016;09:15;28.0;11.13;14.84
Thu;19;5;2016;09:30;25.0;7.58;14.81
Thu;19;5;2016;09:45;25.0;7.62;14.83
Thu;19;5;2016;10:00;25.0;7.64;14.83
Thu;19;5;2016;10:15;24.0;7.64;14.83
Thu;19;5;2016;10:30;24.0;7.5;14.94
Thu;19;5;2016;10:45;23.0;7.37;14.81
Thu;19;5;2016;11:00;23.0;7.3;14.82
Thu;19;5;2016;11:15;24.0;7.06;14.82
Thu;19;5;2016;11:30;24.0;7.09;14.81
Thu;19;5;2016;11:45;24.0;7.08;14.83
Thu;19;5;2016;12:00;23.0;6.42;14.81
Thu;19;5;2016;12:15;22.0;5.57;14.79
Thu;19;5;2016;12:30;23.0;5.78;14.8
Thu;19;5;2016;12:45;22.0;5.72;14.79
Thu;19;5;2016;13:00;23.0;6.3;14.78
Thu;19;5;2016;13:15;22.0;5.56;14.8
Thu;19;5;2016;13:30;23.0;6.47;14.8
Thu;19;5;2016;13:45;23.0;6.48;14.79
Thu;19;5;2016;14:00;23.0;6.38;14.77
Thu;19;5;2016;14:15;24.0;6.31;14.78
Thu;19;5;2016;14:30;23.0;6.33;14.78
Thu;19;5;2016;14:45;23.0;6.33;14.77
Thu;19;5;2016;15:00;22.0;5.33;14.77
