weekday;day;month;year;time;EA+ Geral ALF2A7+A8 (KWh);EA+ AVAC IT ALF2A7+A8 (KWh);EA+ IT ALF2A7+A8 (KWh)
Mon;6;6;2016;08:00;127.4;40.47;74.78
Mon;6;6;2016;08:15;128.95;40.63;74.99
Mon;6;6;2016;08:30;130.96;42.82;74.5
Mon;6;6;2016;08:45;129.71;41.57;74.77
Mon;6;6;2016;09:00;129.01;40.32;75.24
Mon;6;6;2016;09:15;131.25;43.3;75.16
Mon;6;6;2016;09:30;125.93;38.33;75.2
Mon;6;6;2016;09:45;132.32;43.42;75.18
Mon;6;6;2016;10:00;134.46;44.3;75.56
Mon;6;6;2016;10:15;130.73;41.63;75.32
Mon;6;6;2016;10:30;131.73;42.8;75.29
Mon;6;6;2016;10:45;131.7;42.84;75.51
Mon;6;6;2016;11:00;130.04;42.06;75.35
Mon;6;6;2016;11:15;131.13;43.17;75.43
Mon;6;6;2016;11:30;130.38;41.66;75.5
Mon;6;6;2016;11:45;132.34;42.66;75.55
Mon;6;6;2016;12:00;133.11;43.13;75.58
Mon;6;6;2016;12:15;132.29;43.29;75.59
Mon;6;6;2016;12:30;132.53;43.86;75.49
Mon;6;6;2016;12:45;131.78;43.35;75.43
Mon;6;6;2016;13:00;131.87;43.33;75.61
Mon;6;6;2016;13:15;130.89;42.75;75.63
Mon;6;6;2016;13:30;132.04;43.72;75.34
Mon;6;6;2016;13:45;132.41;44.13;75.44
Mon;6;6;2016;14:00;132.09;43.7;75.36
Mon;6;6;2016;14:15;132.66;44.12;75.37
Mon;6;6;2016;14:30;133.51;44.09;75.93
Mon;6;6;2016;14:45;133.37;43.92;75.41
Mon;6;6;2016;15:00;133.73;44.32;75.47
Mon;6;6;2016;15:15;133.31;44.05;75.79
Mon;6;6;2016;15:30;133.1;44.14;75.23
Mon;6;6;2016;15:45;130.53;42.05;75.36
Mon;6;6;2016;16:00;132.0;43.42;75.79
Mon;6;6;2016;16:15;127.22;38.02;75.37
Mon;6;6;2016;16:30;133.67;44.36;75.71
Mon;6;6;2016;16:45;134.07;45.13;75.43
Mon;6;6;2016;17:00;130.36;42.23;75.73
Mon;6;6;2016;17:15;129.04;41.03;75.39
Mon;6;6;2016;17:30;130.78;42.34;75.56
Mon;6;6;2016;17:45;135.91;46.81;75.4
Mon;6;6;2016;18:00;134.98;45.9;75.46
Mon;6;6;2016;18:15;131.51;43.18;75.48
Mon;6;6;2016;18:30;131.35;44.37;75.42
Mon;6;6;2016;18:45;127.2;40.43;75.42
Mon;6;6;2016;19:00;132.08;44.14;75.38
Mon;6;6;2016;19:15;132.37;44.18;75.41
Mon;6;6;2016;19:30;128.5;40.5;75.47
Mon;6;6;2016;19:45;127.7;39.62;75.18
Mon;6;6;2016;20:00;131.62;43.9;75.65
Mon;6;6;2016;20:15;131.04;43.95;75.35
Mon;6;6;2016;20:30;128.82;41.44;75.26
Mon;6;6;2016;20:45;127.1;38.72;75.51
Mon;6;6;2016;21:00;129.26;41.7;74.98
Mon;6;6;2016;21:15;130.14;42.03;75.16
Mon;6;6;2016;21:30;128.9;40.66;75.24
Mon;6;6;2016;21:45;126.99;39.79;75.25
Mon;6;6;2016;22:00;128.6;41.42;75.31
Mon;6;6;2016;22:15;128.32;40.34;75.45
Mon;6;6;2016;22:30;129.61;41.48;75.45
Mon;6;6;2016;22:45;130.41;43.03;75.34
Mon;6;6;2016;23:00;126.14;38.37;75.25
Mon;6;6;2016;23:15;126.0;38.58;74.94
Mon;6;6;2016;23:30;124.81;37.42;75.09
Mon;6;6;2016;23:45;131.23;43.24;75.17
Tue;7;6;2016;00:00;130.0;41.49;75.04
Tue;7;6;2016;00:15;126.4;37.82;74.91
Tue;7;6;2016;00:30;126.67;38.24;75.08
Tue;7;6;2016;00:45;128.7;40.31;75.1
Tue;7;6;2016;01:00;127.24;39.83;75.0
Tue;7;6;2016;01:15;125.63;38.27;74.87
Tue;7;6;2016;01:30;126.39;38.27;74.82
Tue;7;6;2016;01:45;130.94;42.58;75.03
Tue;7;6;2016;02:00;130.23;41.76;74.72
Tue;7;6;2016;02:15;126.8;38.62;75.02
Tue;7;6;2016;02:30;125.85;38.03;74.73
Tue;7;6;2016;02:45;129.45;42.07;74.76
Tue;7;6;2016;03:00;127.13;39.28;74.7
Tue;7;6;2016;03:15;126.72;38.48;75.11
Tue;7;6;2016;03:30;129.72;41.55;74.79
Tue;7;6;2016;03:45;127.01;38.67;74.87
Tue;7;6;2016;04:00;128.15;40.15;74.87
Tue;7;6;2016;04:15;127.39;40.31;74.72
Tue;7;6;2016;04:30;124.58;38.05;75.0
Tue;7;6;2016;04:45;127.2;40.06;74.69
Tue;7;6;2016;05:00;128.16;40.68;74.84
Tue;7;6;2016;05:15;125.68;38.38;74.93
Tue;7;6;2016;05:30;125.32;37.89;74.62
Tue;7;6;2016;05:45;128.57;41.33;74.62
Tue;7;6;2016;06:00;127.72;40.64;74.77
Tue;7;6;2016;06:15;124.55;38.38;74.65
Tue;7;6;2016;06:30;124.98;38.16;75.09
Tue;7;6;2016;06:45;130.55;42.85;74.52
Tue;7;6;2016;07:00;125.77;38.19;74.9
Tue;7;6;2016;07:15;126.7;39.14;74.73
Tue;7;6;2016;07:30;129.87;42.05;74.91
Tue;7;6;2016;07:45;127.6;40.43;74.5
Tue;7;6;2016;08:00;126.33;39.31;74.94
Tue;7;6;2016;08:15;131.17;43.8;74.61
Tue;7;6;2016;08:30;126.84;38.96;75.06
Tue;7;6;2016;08:45;131.67;43.66;74.96
Tue;7;6;2016;09:00;129.63;41.53;75.16
Tue;7;6;2016;09:15;127.79;39.55;74.96
Tue;7;6;2016;09:30;128.14;40.52;75.09
Tue;7;6;2016;09:45;131.42;43.37;75.38
Tue;7;6;2016;10:00;133.22;44.01;75.18
Tue;7;6;2016;10:15;131.91;41.98;75.63
Tue;7;6;2016;10:30;128.51;39.43;75.22
Tue;7;6;2016;10:45;132.49;43.4;75.32
Tue;7;6;2016;11:00;132.17;43.66;75.52
Tue;7;6;2016;11:15;132.35;44.07;75.43
Tue;7;6;2016;11:30;132.47;44.21;75.45
Tue;7;6;2016;11:45;128.52;39.77;75.22
Tue;7;6;2016;12:00;132.21;43.02;75.5
Tue;7;6;2016;12:15;133.48;44.42;75.86
Tue;7;6;2016;12:30;133.31;45.12;75.22
Tue;7;6;2016;12:45;134.0;45.83;75.58
Tue;7;6;2016;13:00;133.39;45.73;75.44
Tue;7;6;2016;13:15;135.25;46.85;75.6
Tue;7;6;2016;13:30;133.81;45.46;75.52
Tue;7;6;2016;13:45;134.86;46.48;75.19
Tue;7;6;2016;14:00;135.05;46.8;75.76
Tue;7;6;2016;14:15;134.05;45.95;75.38
Tue;7;6;2016;14:30;135.64;47.16;75.6
Tue;7;6;2016;14:45;135.8;47.07;75.45
Tue;7;6;2016;15:00;134.77;46.52;75.3
Tue;7;6;2016;15:15;134.69;46.83;75.71
Tue;7;6;2016;15:30;135.23;47.31;75.62
Tue;7;6;2016;15:45;133.41;44.54;75.55
Tue;7;6;2016;16:00;135.63;46.28;75.72
Tue;7;6;2016;16:15;137.44;47.77;75.41
Tue;7;6;2016;16:30;136.91;47.3;75.51
Tue;7;6;2016;16:45;135.04;46.59;75.62
Tue;7;6;2016;17:00;135.54;46.96;75.6
Tue;7;6;2016;17:15;135.82;47.17;75.4
Tue;7;6;2016;17:30;136.34;47.47;75.49
Tue;7;6;2016;17:45;135.29;46.06;75.46
Tue;7;6;2016;18:00;135.29;46.2;75.47
Tue;7;6;2016;18:15;134.98;46.97;75.45
Tue;7;6;2016;18:30;133.4;45.42;75.67
Tue;7;6;2016;18:45;134.05;46.12;75.4
Tue;7;6;2016;19:00;134.31;46.21;75.39
Tue;7;6;2016;19:15;131.93;43.82;75.64
Tue;7;6;2016;19:30;129.54;41.34;75.37
Tue;7;6;2016;19:45;131.91;44.23;75.34
Tue;7;6;2016;20:00;132.69;44.79;75.62
Tue;7;6;2016;20:15;134.12;45.91;75.3
Tue;7;6;2016;20:30;132.89;44.44;75.42
Tue;7;6;2016;20:45;129.42;41.44;75.3
Tue;7;6;2016;21:00;129.8;42.26;75.31
Tue;7;6;2016;21:15;131.68;44.43;75.53
Tue;7;6;2016;21:30;133.02;45.53;75.13
Tue;7;6;2016;21:45;130.96;43.49;75.37
Tue;7;6;2016;22:00;127.62;39.87;75.42
Tue;7;6;2016;22:15;129.49;41.56;75.65
Tue;7;6;2016;22:30;131.1;43.86;75.16
Tue;7;6;2016;22:45;131.86;44.69;75.2
Tue;7;6;2016;23:00;130.25;42.3;75.38
Tue;7;6;2016;23:15;127.92;39.98;75.35
Tue;7;6;2016;23:30;127.72;39.76;75.19
Tue;7;6;2016;23:45;132.25;44.88;75.11
Wed;8;6;2016;00:00;129.66;42.37;75.02
Wed;8;6;2016;00:15;126.78;39.06;75.4
Wed;8;6;2016;00:30;129.7;41.58;74.85
Wed;8;6;2016;00:45;132.14;43.86;75.22
Wed;8;6;2016;01:00;130.03;42.52;75.11
Wed;8;6;2016;01:15;125.72;39.0;74.98
Wed;8;6;2016;01:30;125.97;39.06;75.16
Wed;8;6;2016;01:45;131.49;43.73;74.8
Wed;8;6;2016;02:00;130.39;42.45;74.97
Wed;8;6;2016;02:15;126.58;38.78;74.96
Wed;8;6;2016;02:30;130.16;42.76;75.02
Wed;8;6;2016;02:45;130.71;43.74;74.72
Wed;8;6;2016;03:00;130.7;43.2;75.17
Wed;8;6;2016;03:15;126.39;38.58;74.88
Wed;8;6;2016;03:30;127.7;39.64;75.01
Wed;8;6;2016;03:45;132.15;44.28;74.98
Wed;8;6;2016;04:00;128.39;41.33;75.04
Wed;8;6;2016;04:15;126.63;39.86;74.93
Wed;8;6;2016;04:30;128.36;41.18;74.79
Wed;8;6;2016;04:45;131.03;43.43;74.9
Wed;8;6;2016;05:00;126.64;38.9;75.16
Wed;8;6;2016;05:15;129.96;42.46;74.66
Wed;8;6;2016;05:30;128.01;40.94;74.76
Wed;8;6;2016;05:45;125.77;39.49;74.96
Wed;8;6;2016;06:00;127.77;41.62;74.85
Wed;8;6;2016;06:15;127.49;40.98;74.65
Wed;8;6;2016;06:30;126.35;39.26;74.87
Wed;8;6;2016;06:45;131.12;43.57;74.68
Wed;8;6;2016;07:00;130.42;43.02;75.04
Wed;8;6;2016;07:15;126.41;39.57;74.57
Wed;8;6;2016;07:30;126.6;39.49;74.86
Wed;8;6;2016;07:45;130.85;42.68;74.87
Wed;8;6;2016;08:00;131.33;43.35;74.97
Wed;8;6;2016;08:15;131.59;44.19;74.86
Wed;8;6;2016;08:30;130.57;44.12;75.07
Wed;8;6;2016;08:45;126.37;39.8;74.97
Wed;8;6;2016;09:00;128.28;40.48;74.94
Wed;8;6;2016;09:15;133.17;44.8;75.31
Wed;8;6;2016;09:30;132.8;44.19;75.52
Wed;8;6;2016;09:45;133.95;45.83;75.06
Wed;8;6;2016;10:00;132.47;43.88;75.53
Wed;8;6;2016;10:15;134.51;45.95;75.45
Wed;8;6;2016;10:30;134.29;45.88;75.2
Wed;8;6;2016;10:45;134.71;45.62;75.75
Wed;8;6;2016;11:00;134.83;46.21;75.52
Wed;8;6;2016;11:15;134.24;45.43;75.56
Wed;8;6;2016;11:30;135.18;46.7;75.53
Wed;8;6;2016;11:45;134.39;46.14;75.42
Wed;8;6;2016;12:00;134.5;46.35;75.76
Wed;8;6;2016;12:15;135.09;46.67;75.5
Wed;8;6;2016;12:30;135.05;46.74;75.44
Wed;8;6;2016;12:45;134.87;46.82;75.35
Wed;8;6;2016;13:00;134.42;46.57;75.69
Wed;8;6;2016;13:15;135.11;47.3;75.27
Wed;8;6;2016;13:30;134.17;46.64;75.51
Wed;8;6;2016;13:45;135.8;47.62;75.37
Wed;8;6;2016;14:00;134.74;46.82;75.28
Wed;8;6;2016;14:15;135.58;47.37;75.53
Wed;8;6;2016;14:30;135.36;47.74;75.62
Wed;8;6;2016;14:45;134.59;46.46;75.52
Wed;8;6;2016;15:00;136.68;48.13;75.31
Wed;8;6;2016;15:15;136.76;48.42;75.48
Wed;8;6;2016;15:30;136.21;47.12;75.69
Wed;8;6;2016;15:45;137.15;48.45;75.26
Wed;8;6;2016;16:00;135.64;48.01;75.63
Wed;8;6;2016;16:15;134.16;46.81;75.35
Wed;8;6;2016;16:30;135.88;48.11;75.66
Wed;8;6;2016;16:45;135.58;47.71;75.35
Wed;8;6;2016;17:00;136.24;47.08;75.64
Wed;8;6;2016;17:15;137.06;47.28;75.55
Wed;8;6;2016;17:30;135.81;46.61;75.42
Wed;8;6;2016;17:45;135.26;47.42;75.51
Wed;8;6;2016;18:00;133.43;46.13;75.29
Wed;8;6;2016;18:15;134.38;47.18;75.19
Wed;8;6;2016;18:30;134.97;46.46;75.55
Wed;8;6;2016;18:45;134.44;45.83;75.13
Wed;8;6;2016;19:00;135.03;46.42;75.23
Wed;8;6;2016;19:15;133.48;45.8;75.16
Wed;8;6;2016;19:30;133.6;46.03;75.39
Wed;8;6;2016;19:45;127.84;41.15;75.09
Wed;8;6;2016;20:00;131.25;43.56;75.52
Wed;8;6;2016;20:15;132.9;45.04;75.19
Wed;8;6;2016;20:30;133.44;45.27;75.12
Wed;8;6;2016;20:45;131.61;44.43;75.35
Wed;8;6;2016;21:00;126.26;39.38;75.0
Wed;8;6;2016;21:15;133.11;45.29;75.07
Wed;8;6;2016;21:30;131.57;43.37;75.09
Wed;8;6;2016;21:45;129.25;41.19;75.37
Wed;8;6;2016;22:00;132.47;44.8;75.2
Wed;8;6;2016;22:15;128.43;41.17;75.54
Wed;8;6;2016;22:30;129.25;41.86;75.07
Wed;8;6;2016;22:45;131.35;43.9;75.25
Wed;8;6;2016;23:00;127.38;39.28;75.24
Wed;8;6;2016;23:15;131.56;42.83;75.26
Wed;8;6;2016;23:30;131.04;43.29;75.22
Wed;8;6;2016;23:45;126.04;38.13;75.13
Thu;9;6;2016;00:00;132.48;43.81;75.21
Thu;9;6;2016;00:15;129.44;40.84;75.23
Thu;9;6;2016;00:30;128.96;40.36;75.04
Thu;9;6;2016;00:45;133.15;44.9;75.2
Thu;9;6;2016;01:00;127.49;39.73;75.0
Thu;9;6;2016;01:15;130.41;42.4;75.1
Thu;9;6;2016;01:30;132.69;44.29;75.04
Thu;9;6;2016;01:45;125.77;37.81;74.93
Thu;9;6;2016;02:00;131.21;42.92;74.89
Thu;9;6;2016;02:15;130.36;42.88;75.01
Thu;9;6;2016;02:30;127.67;40.62;74.76
Thu;9;6;2016;02:45;131.01;43.86;74.66
Thu;9;6;2016;03:00;127.69;40.32;74.92
Thu;9;6;2016;03:15;126.42;38.95;74.76
Thu;9;6;2016;03:30;131.71;43.71;75.13
Thu;9;6;2016;03:45;125.65;38.35;74.65
Thu;9;6;2016;04:00;130.16;43.34;74.97
Thu;9;6;2016;04:15;127.86;40.61;74.8
Thu;9;6;2016;04:30;129.18;41.66;74.83
Thu;9;6;2016;04:45;128.99;41.25;74.8
Thu;9;6;2016;05:00;129.72;42.06;74.8
Thu;9;6;2016;05:15;125.71;38.74;74.73
Thu;9;6;2016;05:30;130.46;43.68;74.78
Thu;9;6;2016;05:45;125.91;38.59;74.91
Thu;9;6;2016;06:00;128.54;41.63;74.37
Thu;9;6;2016;06:15;128.67;41.56;74.81
Thu;9;6;2016;06:30;126.73;39.42;74.56
Thu;9;6;2016;06:45;128.67;41.75;74.81
Thu;9;6;2016;07:00;125.71;38.93;74.74
Thu;9;6;2016;07:15;126.2;39.21;74.68
Thu;9;6;2016;07:30;131.72;43.98;74.86
Thu;9;6;2016;07:45;131.13;43.45;74.67
Thu;9;6;2016;08:00;127.07;39.33;74.58
Thu;9;6;2016;08:15;128.98;41.67;74.97
Thu;9;6;2016;08:30;129.79;43.15;74.88
Thu;9;6;2016;08:45;127.12;39.83;74.9
Thu;9;6;2016;09:00;128.48;40.41;75.29
Thu;9;6;2016;09:15;131.99;43.16;74.95
Thu;9;6;2016;09:30;133.33;44.47;74.88
Thu;9;6;2016;09:45;132.78;43.92;75.42
Thu;9;6;2016;10:00;128.09;39.9;75.13
Thu;9;6;2016;10:15;132.32;43.92;75.28
Thu;9;6;2016;10:30;133.05;43.93;75.22
Thu;9;6;2016;10:45;130.17;41.51;75.05
Thu;9;6;2016;11:00;131.95;43.13;75.44
Thu;9;6;2016;11:15;133.32;44.97;75.09
Thu;9;6;2016;11:30;132.72;44.35;75.56
Thu;9;6;2016;11:45;133.87;45.33;75.04
Thu;9;6;2016;12:00;128.01;38.68;75.35
Thu;9;6;2016;12:15;135.4;45.53;75.65
Thu;9;6;2016;12:30;134.77;45.38;75.12
Thu;9;6;2016;12:45;133.61;45.64;75.33
Thu;9;6;2016;13:00;134.51;46.5;75.28
Thu;9;6;2016;13:15;134.17;45.89;75.41
Thu;9;6;2016;13:30;129.81;40.39;75.41
Thu;9;6;2016;13:45;135.21;45.95;75.38
Thu;9;6;2016;14:00;135.01;46.02;75.36
Thu;9;6;2016;14:15;134.1;45.4;75.41
Thu;9;6;2016;14:30;134.95;46.45;75.47
Thu;9;6;2016;14:45;134.19;45.2;75.25
Thu;9;6;2016;15:00;131.68;42.9;75.55
Thu;9;6;2016;15:15;133.5;44.62;75.73
Thu;9;6;2016;15:30;132.95;44.59;75.35
Thu;9;6;2016;15:45;133.83;45.32;75.3
Thu;9;6;2016;16:00;133.26;44.73;75.83
Thu;9;6;2016;16:15;133.37;43.99;75.47
Thu;9;6;2016;16:30;133.96;44.78;75.71
Thu;9;6;2016;16:45;132.43;43.9;75.16
Thu;9;6;2016;17:00;132.94;45.3;75.71
Thu;9;6;2016;17:15;128.13;40.49;75.35
Thu;9;6;2016;17:30;133.38;44.56;75.26
Thu;9;6;2016;17:45;136.22;47.06;75.58
Thu;9;6;2016;18:00;135.55;46.56;75.56
Thu;9;6;2016;18:15;134.53;45.52;75.33
Thu;9;6;2016;18:30;134.02;45.97;74.92
Thu;9;6;2016;18:45;131.18;43.32;75.66
Thu;9;6;2016;19:00;129.08;40.59;75.35
Thu;9;6;2016;19:15;132.6;43.86;75.25
Thu;9;6;2016;19:30;134.01;45.36;75.29
Thu;9;6;2016;19:45;129.16;40.69;75.12
Thu;9;6;2016;20:00;127.84;39.41;75.36
Thu;9;6;2016;20:15;131.56;43.69;75.22
Thu;9;6;2016;20:30;133.63;45.57;75.07
Thu;9;6;2016;20:45;127.69;39.06;75.18
Thu;9;6;2016;21:00;133.95;45.48;75.24
Thu;9;6;2016;21:15;129.66;41.23;75.24
Thu;9;6;2016;21:30;131.08;42.54;75.16
Thu;9;6;2016;21:45;130.43;42.45;75.17
Thu;9;6;2016;22:00;128.04;40.28;75.46
Thu;9;6;2016;22:15;129.26;41.26;75.29
Thu;9;6;2016;22:30;132.25;44.27;75.2
Thu;9;6;2016;22:45;130.81;43.16;75.13
Thu;9;6;2016;23:00;132.0;43.81;75.39
Thu;9;6;2016;23:15;131.09;42.75;75.34
Thu;9;6;2016;23:30;130.84;43.48;75.14
Thu;9;6;2016;23:45;127.93;40.65;75.15
Fri;10;6;2016;00:00;133.08;44.35;75.11
Fri;10;6;2016;00:15;129.41;40.98;75.38
Fri;10;6;2016;00:30;128.84;40.29;75.03
Fri;10;6;2016;00:45;129.37;40.91;75.1
Fri;10;6;2016;01:00;133.55;44.93;75.11
Fri;10;6;2016;01:15;130.99;43.33;75.15
Fri;10;6;2016;01:30;130.53;42.9;74.66
Fri;10;6;2016;01:45;130.74;42.32;75.15
Fri;10;6;2016;02:00;130.49;41.98;74.76
Fri;10;6;2016;02:15;130.51;42.42;75.13
Fri;10;6;2016;02:30;130.48;42.31;74.76
Fri;10;6;2016;02:45;128.82;40.73;74.87
Fri;10;6;2016;03:00;130.57;42.35;75.1
Fri;10;6;2016;03:15;132.0;44.59;74.79
Fri;10;6;2016;03:30;130.29;42.61;75.25
Fri;10;6;2016;03:45;129.16;41.01;74.77
Fri;10;6;2016;04:00;127.78;39.62;75.06
Fri;10;6;2016;04:15;127.92;39.95;75.02
Fri;10;6;2016;04:30;127.83;39.92;74.94
Fri;10;6;2016;04:45;131.55;43.64;74.86
Fri;10;6;2016;05:00;130.75;43.36;75.1
Fri;10;6;2016;05:15;129.56;42.56;74.58
Fri;10;6;2016;05:30;126.93;39.22;74.87
Fri;10;6;2016;05:45;126.0;38.49;74.74
Fri;10;6;2016;06:00;127.83;40.5;74.64
Fri;10;6;2016;06:15;128.96;41.78;74.84
Fri;10;6;2016;06:30;125.46;38.26;74.86
Fri;10;6;2016;06:45;128.51;41.11;74.64
Fri;10;6;2016;07:00;130.26;43.09;74.71
Fri;10;6;2016;07:15;129.43;43.03;74.81
Fri;10;6;2016;07:30;127.6;41.0;74.92
Fri;10;6;2016;07:45;126.49;39.13;74.55
Fri;10;6;2016;08:00;127.6;40.16;75.02
Fri;10;6;2016;08:15;130.96;43.48;74.79
Fri;10;6;2016;08:30;128.28;40.79;74.75
Fri;10;6;2016;08:45;125.94;38.6;75.12
Fri;10;6;2016;09:00;127.9;41.01;74.57
Fri;10;6;2016;09:15;131.12;44.14;75.06
Fri;10;6;2016;09:30;131.2;43.83;74.97
Fri;10;6;2016;09:45;127.99;40.78;75.02
Fri;10;6;2016;10:00;127.16;39.4;74.8
Fri;10;6;2016;10:15;131.92;43.74;75.32
Fri;10;6;2016;10:30;131.97;44.04;75.01
Fri;10;6;2016;10:45;130.6;43.12;75.12
Fri;10;6;2016;11:00;125.37;38.32;74.76
Fri;10;6;2016;11:15;130.19;42.72;75.33
Fri;10;6;2016;11:30;131.71;43.82;74.88
Fri;10;6;2016;11:45;132.18;44.26;75.1
Fri;10;6;2016;12:00;132.27;44.28;74.81
Fri;10;6;2016;12:15;130.34;42.24;75.19
Fri;10;6;2016;12:30;127.11;39.66;75.06
Fri;10;6;2016;12:45;130.83;43.72;74.92
Fri;10;6;2016;13:00;132.37;44.64;75.11
Fri;10;6;2016;13:15;132.85;44.83;74.98
Fri;10;6;2016;13:30;129.41;41.47;75.11
Fri;10;6;2016;13:45;128.76;41.15;75.03
Fri;10;6;2016;14:00;132.19;44.74;75.24
Fri;10;6;2016;14:15;131.05;44.05;75.05
Fri;10;6;2016;14:30;130.67;43.61;75.05
Fri;10;6;2016;14:45;131.61;43.92;74.9
Fri;10;6;2016;15:00;128.23;40.24;75.04
Fri;10;6;2016;15:15;131.05;43.01;75.27
Fri;10;6;2016;15:30;132.33;44.35;74.63
Fri;10;6;2016;15:45;133.02;44.89;75.14
Fri;10;6;2016;16:00;130.64;43.33;75.08
Fri;10;6;2016;16:15;127.29;40.03;75.31
Fri;10;6;2016;16:30;131.49;43.88;75.14
Fri;10;6;2016;16:45;132.48;44.38;74.95
Fri;10;6;2016;17:00;132.91;44.9;75.06
Fri;10;6;2016;17:15;131.8;44.37;75.18
Fri;10;6;2016;17:30;129.25;42.3;74.92
Fri;10;6;2016;17:45;127.13;40.21;75.05
Fri;10;6;2016;18:00;131.42;44.03;75.06
Fri;10;6;2016;18:15;132.45;44.39;75.34
Fri;10;6;2016;18:30;129.94;42.07;74.81
Fri;10;6;2016;18:45;126.32;38.56;75.1
Fri;10;6;2016;19:00;131.37;43.25;75.25
Fri;10;6;2016;19:15;132.04;43.82;75.09
Fri;10;6;2016;19:30;127.49;40.46;75.26
Fri;10;6;2016;19:45;128.04;41.04;74.88
Fri;10;6;2016;20:00;130.67;42.66;75.41
Fri;10;6;2016;20:15;131.99;43.83;75.03
Fri;10;6;2016;20:30;127.01;39.19;75.18
Fri;10;6;2016;20:45;126.91;39.11;75.14
Fri;10;6;2016;21:00;129.99;41.84;75.2
Fri;10;6;2016;21:15;130.74;42.79;75.01
Fri;10;6;2016;21:30;127.45;39.48;75.06
Fri;10;6;2016;21:45;130.25;42.82;75.1
Fri;10;6;2016;22:00;130.55;42.65;75.34
Fri;10;6;2016;22:15;130.8;42.55;75.21
Fri;10;6;2016;22:30;126.75;38.34;75.1
Fri;10;6;2016;22:45;126.74;38.89;75.22
Fri;10;6;2016;23:00;126.7;38.52;75.16
Fri;10;6;2016;23:15;128.68;40.67;75.3
Fri;10;6;2016;23:30;131.34;43.29;74.94
Fri;10;6;2016;23:45;127.66;39.99;75.1
Sat;11;6;2016;00:00;127.01;39.29;75.1
Sat;11;6;2016;00:15;130.76;43.25;75.4
Sat;11;6;2016;00:30;130.13;41.89;75.01
Sat;11;6;2016;00:45;127.03;38.82;74.88
Sat;11;6;2016;01:00;126.47;38.31;75.19
Sat;11;6;2016;01:15;126.74;38.56;75.05
Sat;11;6;2016;01:30;131.3;43.11;74.99
Sat;11;6;2016;01:45;126.02;38.09;74.76
Sat;11;6;2016;02:00;125.78;37.72;75.0
Sat;11;6;2016;02:15;129.36;41.06;74.77
Sat;11;6;2016;02:30;127.25;39.97;75.22
Sat;11;6;2016;02:45;125.09;37.97;74.59
Sat;11;6;2016;03:00;126.16;38.13;75.0
Sat;11;6;2016;03:15;127.6;39.6;75.14
Sat;11;6;2016;03:30;130.69;42.61;74.62
Sat;11;6;2016;03:45;126.02;38.1;74.72
Sat;11;6;2016;04:00;125.63;37.71;75.07
Sat;11;6;2016;04:15;127.31;39.38;75.1
Sat;11;6;2016;04:30;129.88;42.06;74.83
Sat;11;6;2016;04:45;126.55;38.94;74.97
Sat;11;6;2016;05:00;126.37;38.45;74.93
Sat;11;6;2016;05:15;125.13;38.35;74.77
Sat;11;6;2016;05:30;129.05;42.11;74.8
Sat;11;6;2016;05:45;126.07;38.7;74.73
Sat;11;6;2016;06:00;125.52;37.99;74.78
Sat;11;6;2016;06:15;125.12;37.73;74.84
Sat;11;6;2016;06:30;129.89;42.47;74.68
Sat;11;6;2016;06:45;127.07;39.89;74.65
Sat;11;6;2016;07:00;125.91;38.46;74.74
Sat;11;6;2016;07:15;126.76;39.52;74.84
Sat;11;6;2016;07:30;129.2;42.79;74.61
Sat;11;6;2016;07:45;125.46;38.97;74.6
Sat;11;6;2016;08:00;127.07;39.68;75.11
Sat;11;6;2016;08:15;131.0;43.72;74.78
Sat;11;6;2016;08:30;130.87;43.69;74.59
Sat;11;6;2016;08:45;128.4;41.17;74.74
Sat;11;6;2016;09:00;126.56;39.21;74.62
Sat;11;6;2016;09:15;129.76;42.42;74.89
Sat;11;6;2016;09:30;128.21;41.92;74.77
Sat;11;6;2016;09:45;127.29;40.59;75.08
Sat;11;6;2016;10:00;126.54;39.03;74.66
Sat;11;6;2016;10:15;128.06;40.46;75.0
Sat;11;6;2016;10:30;131.36;43.57;74.94
Sat;11;6;2016;10:45;131.9;43.89;75.08
Sat;11;6;2016;11:00;130.73;43.35;74.83
Sat;11;6;2016;11:15;128.43;41.88;74.73
Sat;11;6;2016;11:30;125.23;38.74;75.1
Sat;11;6;2016;11:45;129.92;42.63;74.96
Sat;11;6;2016;12:00;132.21;44.32;75.12
Sat;11;6;2016;12:15;132.67;44.81;74.84
Sat;11;6;2016;12:30;131.65;43.61;75.13
Sat;11;6;2016;12:45;130.56;43.45;74.87
Sat;11;6;2016;13:00;128.5;41.29;75.02
Sat;11;6;2016;13:15;131.35;43.92;74.83
Sat;11;6;2016;13:30;133.14;45.28;75.1
Sat;11;6;2016;13:45;132.72;44.86;74.97
Sat;11;6;2016;14:00;131.49;43.96;75.16
Sat;11;6;2016;14:15;132.16;45.35;75.03
Sat;11;6;2016;14:30;131.31;44.33;75.14
Sat;11;6;2016;14:45;129.32;42.6;74.51
Sat;11;6;2016;15:00;127.95;40.27;75.26
Sat;11;6;2016;15:15;131.96;44.33;74.79
Sat;11;6;2016;15:30;131.9;44.31;75.27
Sat;11;6;2016;15:45;131.99;44.49;74.71
Sat;11;6;2016;16:00;132.18;45.08;75.16
Sat;11;6;2016;16:15;131.03;44.09;74.83
Sat;11;6;2016;16:30;131.74;44.6;75.06
