WiseMetering realtime, exported on November 19, 2016 17:38, by Pedro Castanheira of Vodafone.;;;;;;;;;;;
From January 01, 2016 00:00 to September 30, 2016 23:59, with a rate of 15 minutes.;;;;;;;;;;;
;;;;;;;;;;;
weekday;day;month;year;time;EA+ DTCs (KWh);EA+ GERAL 1 BVTP1 (KWh);EA+ QGD 1 ALF2A1 (KWh);EA+ GERAL 2 BVTP1 (KWh);EA+ QGD 2 ALF1P0 (KWh);EA+ QGD 1 ALF1P0 (KWh);EA+ Geral ALF2A7+A8 (KWh)
Sun;24;04;2016;16:45;233,55;40,49;26,67;1,58;26;13;125,82
Sun;24;04;2016;17:00;236,56;41,33;26,7;1,58;26;10;130,96
Sun;24;04;2016;17:15;236,14;41,8;26,17;1,58;26,3;14;126,3
Sun;24;04;2016;17:30;231,17;40,48;26,07;1,58;26;10;127,04
Sun;24;04;2016;17:45;235,37;41,74;26,69;1,58;26;14;125,35
Sun;24;04;2016;18:00;230,3;41,01;26,66;1,58;26;10;125,06
Sun;24;04;2016;18:15;235,34;40,43;26,62;1,58;26;14;126,71
Sun;24;04;2016;18:30;233,03;42,46;25,73;1,58;26;11;126,26
Sun;24;04;2016;18:45;233,68;40,13;26,45;1,58;26;13;126,52
Sun;24;04;2016;19:00;232,19;41,03;26,64;1,58;26;11;125,93
Sun;24;04;2016;19:15;236,35;41,78;26,63;1,58;26;14;126,35
Sun;24;04;2016;19:30;229,85;40,12;26,12;1,59;26;10;126,02
Sun;24;04;2016;19:45;233,54;41,89;25,16;1,58;26;13;125,92
Sun;24;04;2016;20:00;230,74;41,23;26;1,59;26;10;125,94
Sun;24;04;2016;20:15;234,13;40,52;26,59;1,58;26;14;125,44
Sun;24;04;2016;20:30;232,28;42,38;25,99;1,58;26;10;126,32
Sun;24;04;2016;20:45;230,74;40,33;23,9;1,59;26;13;125,92
Sun;24;04;2016;21:00;232,61;41,02;26,48;1,59;26;11;126,52
Sun;24;04;2016;21:15;236,3;42,24;26,51;1,59;26;14;125,96
Sun;24;04;2016;21:30;232,68;40,14;25,79;1,59;26;12;127,17
Sun;24;04;2016;21:45;231,68;42,08;25,16;1,59;26,2;10;126,64
Sun;24;04;2016;22:00;234,91;40,44;26,18;1,59;25,8;14;126,9
Sun;24;04;2016;22:15;229,73;41,3;24,6;1,59;26,2;10;126,04
Sun;24;04;2016;22:30;233,63;41,22;25,26;1,58;26;13;126,56
Sun;24;04;2016;22:45;229,53;40,82;25,58;1,59;26;11;124,54
Sun;24;04;2016;23:00;232,49;42,34;26,35;1,59;26;10;126,22
Sun;24;04;2016;23:15;228,95;40,5;25,55;1,59;26;13;122,31
Sun;24;04;2016;23:30;231,21;41,13;24,98;1,59;26;11;126,51
Sun;24;04;2016;23:45;233,11;42,61;24,76;1,59;26;12;126,14
Mon;25;04;2016;00:00;232,45;40,41;26,15;1,59;26,3;11;127
Mon;25;04;2016;00:15;231,48;41,55;25,4;1,58;26;11;125,95
Mon;25;04;2016;00:30;234,56;40,55;25,5;1,59;26;12;128,93
Mon;25;04;2016;00:45;228,6;40,36;25,49;1,59;26;10;125,17
Mon;25;04;2016;01:00;234,14;42,51;24,61;1,58;26;13;126,44
Mon;25;04;2016;01:15;230,97;40,01;25,08;1,59;26;10;128,3
Mon;25;04;2016;01:30;228,84;40,41;24,76;1,58;26;11;125,09
Mon;25;04;2016;01:45;234,83;42,12;24,23;1,59;26;14;126,88
Mon;25;04;2016;02:00;231,29;39,71;25,34;1,58;26;12;126,66
Mon;25;04;2016;02:15;233,92;41,25;23,36;1,58;26;14;127,73
Mon;25;04;2016;02:30;231,63;40,89;26,22;1,58;26;13;123,94
Mon;25;04;2016;02:45;231,22;39,99;25,4;1,58;26;11;127,25
Mon;25;04;2016;03:00;234,63;41,71;24,84;1,58;25,7;14;126,8
Mon;25;04;2016;03:15;229,06;39,88;24,76;1,58;26;12;124,84
Mon;25;04;2016;03:30;229,04;40,56;25,39;1,58;25,8;10;125,71
Mon;25;04;2016;03:45;235,42;41,55;25,54;1,58;26;14;126,75
Mon;25;04;2016;04:00;224,76;39,44;22,01;1,58;26;11;124,72
Mon;25;04;2016;04:15;231,44;41;25,87;1,58;25,5;12;125,49
Mon;25;04;2016;04:30;231,85;41,04;25,32;1,58;26;12;125,91
Mon;25;04;2016;04:45;227,83;39,93;24,4;1,58;26;11;124,92
Mon;25;04;2016;05:00;234,26;41,37;25,12;1,58;25,7;12;128,48
Mon;25;04;2016;05:15;233,3;39,63;26,18;1,58;25,8;12;128,12
Mon;25;04;2016;05:30;230,13;40,87;24,44;1,58;26;11;126,25
Mon;25;04;2016;05:45;230,76;40,95;23,1;1,58;26;12;127,14
Mon;25;04;2016;06:00;229,58;39,44;25,26;1,58;25,5;11;126,8
Mon;25;04;2016;06:15;233,6;41,68;24,91;1,58;26;12;127,43
Mon;25;04;2016;06:30;231,5;39,39;24,97;1,58;25,7;11;128,86
Mon;25;04;2016;06:45;229,07;40,69;24,79;1,58;26;11;125,01
Mon;25;04;2016;07:00;232,13;41,16;25,26;1,58;25,8;12;126,33
Mon;25;04;2016;07:15;230,89;39,87;23,73;1,58;26;11;128,71
Mon;25;04;2016;07:30;229,98;42,09;24,15;1,58;26;11;125,16
Mon;25;04;2016;07:45;231,6;39,79;25,59;1,58;25,7;12;126,94
Mon;25;04;2016;08:00;231,76;40,53;24,99;1,58;25,8;12;126,86
Mon;25;04;2016;08:15;231,76;41,72;24,13;1,58;26;12;126,33
Mon;25;04;2016;08:30;232,5;40,19;26,25;1,59;26;12;126,48
Mon;25;04;2016;08:45;236,08;42,36;25,63;1,58;26;12;128,52
Mon;25;04;2016;09:00;237,12;41,92;25,68;1,58;26;13;128,94
Mon;25;04;2016;09:15;234,15;42,18;26,32;1,58;26;11;127,07
Mon;25;04;2016;09:30;237,77;43,22;26,01;1,58;26;13;127,97
Mon;25;04;2016;09:45;237,6;42,04;26,46;1,58;25,5;12;130,02
Mon;25;04;2016;10:00;237,47;43,43;24,8;1,58;26;13;128,66
Mon;25;04;2016;10:15;236,94;41,69;25,6;1,58;26,2;11;130,87
Mon;25;04;2016;10:30;238,47;41,06;26,59;1,59;26;15;128,24
Mon;25;04;2016;10:45;240,17;43,24;26,68;1,58;26;11;131,67
Mon;25;04;2016;11:00;239,13;41,07;26,6;1,58;25,8;15;129,08
Mon;25;04;2016;11:15;237,04;41,98;26,65;1,58;26,2;11;129,62
Mon;25;04;2016;11:30;239,62;41,95;26,4;1,58;26;15;128,69
Mon;25;04;2016;11:45;241,08;42,28;25,88;1,58;26;12;133,35
Mon;25;04;2016;12:00;243,21;43,4;26,7;1,58;26;15;130,52
Mon;25;04;2016;12:15;241,77;41,97;26,67;1,58;26,3;14;131,24
Mon;25;04;2016;12:30;242,14;43,58;26,69;1,58;26;13;131,29
Mon;25;04;2016;12:45;243,97;43,25;26,51;1,58;26;15;131,62
Mon;25;04;2016;13:00;239,49;42,56;25,8;1,58;26;14;129,55
Mon;25;04;2016;13:15;242,61;44,28;26,68;1,58;26;13;131,07
Mon;25;04;2016;13:30;242,1;41,72;26,74;1,58;26;15;131,07
Mon;25;04;2016;13:45;242,07;43,29;26,76;1,58;26;14;130,45
Mon;25;04;2016;14:00;243,36;42,66;26,79;1,58;26;14;132,33
Mon;25;04;2016;14:15;241,7;41,46;26,28;1,58;26;15;131,38
Mon;25;04;2016;14:30;242,99;44,05;26,22;1,58;26,2;13;131,94
Mon;25;04;2016;14:45;242,06;41,5;26,81;1,58;25,8;14;132,38
Mon;25;04;2016;15:00;240,79;42,36;26,81;1,58;26,2;12;131,83
Mon;25;04;2016;15:15;242,45;42,89;26,83;1,58;25,8;14;131,36
Mon;25;04;2016;15:30;241,47;41,43;26,86;1,58;26;13;132,6
Mon;25;04;2016;15:45;238,32;42,75;26,79;1,58;26;13;128,2
Mon;25;04;2016;16:00;240,46;42,42;25,78;1,58;26;14;130,68
Mon;25;04;2016;16:15;239,02;41,3;26,77;1,58;26;12;131,38
Mon;25;04;2016;16:30;244,85;44,12;26,81;1,58;26;15;131,34
Mon;25;04;2016;16:45;237,6;41,68;26,77;1,58;26;12;129,57
Mon;25;04;2016;17:00;238,67;41,74;26,77;1,58;26;14;128,58
Mon;25;04;2016;17:15;239,97;42,5;26,1;1,58;26;13;130,79
Mon;25;04;2016;17:30;237,8;41,4;26,36;1,58;26;14;128,47
Mon;25;04;2016;17:45;243,51;43,4;26,94;1,58;26,2;13;132,38
Mon;25;04;2016;18:00;238,38;41,75;26,76;1,58;25,8;14;128,49
Mon;25;04;2016;18:15;237,58;42,42;26,75;1,58;26;11;129,83
Mon;25;04;2016;18:30;238,09;42,05;26,71;1,58;26;15;126,75
Mon;25;04;2016;18:45;237,36;41,2;25,68;1,58;26;11;131,91
Mon;25;04;2016;19:00;240,17;42,09;26,73;1,58;26;15;128,77
Mon;25;04;2016;19:15;235,2;40,38;26,64;1,59;26;12;128,59
Mon;25;04;2016;19:30;237,85;41,04;26,6;1,58;26;14;128,63
Mon;25;04;2016;19:45;238,08;41,83;26,54;1,58;26;11;131,13
Mon;25;04;2016;20:00;235,09;39,86;25,55;1,59;26;15;127,1
Mon;25;04;2016;20:15;234,34;42,4;26,09;1,58;26;10;128,27
Mon;25;04;2016;20:30;237,02;40,16;25,46;1,58;26;15;128,83
Mon;25;04;2016;20:45;233,35;41,52;26,75;1,59;26;11;126,5
Mon;25;04;2016;21:00;236,65;40,99;25,39;1,58;26;13;129,69
Mon;25;04;2016;21:15;236,38;40,49;25,54;1,59;26;14;128,77
Mon;25;04;2016;21:30;235,51;42,16;26,31;1,58;26;11;128,45
Mon;25;04;2016;21:45;236,53;40,47;26,14;1,66;26;14;128,27
Mon;25;04;2016;22:00;232,13;40,87;23,72;1,59;26;12;127,95
Mon;25;04;2016;22:15;237,82;42,35;26,38;1,6;26;12;129,49
Mon;25;04;2016;22:30;232,49;39,79;25,64;1,59;26;13;126,47
Mon;25;04;2016;22:45;232,93;41,15;26,4;1,59;26;13;124,79
Mon;25;04;2016;23:00;232,64;40,48;25,29;1,74;26;11;128,13
Mon;25;04;2016;23:15;237;40,56;25,63;1,59;26,2;15;128,02
Mon;25;04;2016;23:30;230,46;42,07;24,89;1,74;26;9;126,76
Mon;25;04;2016;23:45;236,61;39,69;26,29;1,61;26;15;128,02
Tue;26;04;2016;00:00;231,1;41,25;24,63;1,62;26;10;127,6
Tue;26;04;2016;00:15;236,42;40,79;26,31;1,73;26;14;127,59
Tue;26;04;2016;00:30;233,41;39,95;25,51;1,59;26;13;127,36
Tue;26;04;2016;00:45;232,42;41,92;23,87;1,76;25,8;11;128,07
Tue;26;04;2016;01:00;234,81;39,97;25,16;1,59;26;13;129,08
Tue;26;04;2016;01:15;233,47;40,1;25,87;1,75;26;12;127,74
Tue;26;04;2016;01:30;233,72;42,21;25,67;1,59;26;13;125,25
Tue;26;04;2016;01:45;230,63;39,56;23,48;1,75;26;12;127,84
Tue;26;04;2016;02:00;231,96;40,42;24,42;1,59;26;12;127,53
Tue;26;04;2016;02:15;229,71;40,52;25,3;1,75;26;11;125,14
Tue;26;04;2016;02:30;230,83;39,39;25,24;1,59;25,7;13;125,91
Tue;26;04;2016;02:45;232,74;41,76;24,09;1,75;26;11;128,14
Tue;26;04;2016;03:00;231,02;39,57;25,74;1,59;25,8;13;125,33
Tue;26;04;2016;03:15;235,19;41,04;25,58;1,75;26;12;128,82
Tue;26;04;2016;03:30;230,46;40,38;24,66;1,59;26;11;126,83
Tue;26;04;2016;03:45;231,3;40,14;24,44;1,76;25,5;13;126,47
Tue;26;04;2016;04:00;229,58;41,72;26,1;1,59;26;9;125,18
Tue;26;04;2016;04:15;231,66;39,66;22,63;1,75;26;15;126,62
Tue;26;04;2016;04:30;230,53;41,19;25,26;1,59;25,7;9;127,78
Tue;26;04;2016;04:45;230,49;39,72;23,86;1,76;26;13;126,15
Tue;26;04;2016;05:00;232,23;40,36;26,1;1,59;25,8;11;127,37
Tue;26;04;2016;05:15;231,6;41,3;24,78;1,76;26;11;126,77
Tue;26;04;2016;05:30;228,66;39,27;24,54;1,59;25,5;12;125,76
Tue;26;04;2016;05:45;233,12;41,16;25,82;1,75;26,2;11;127,19
Tue;26;04;2016;06:00;229,88;39,53;25,11;1,59;25,8;12;125,85
Tue;26;04;2016;06:15;229,83;40,51;24,86;1,74;25,7;11;126,02
Tue;26;04;2016;06:30;228,72;41,18;23,02;1,59;25,8;12;125,13
Tue;26;04;2016;06:45;229,53;39,62;25,53;1,76;26;10;126,63
Tue;26;04;2016;07:00;233,16;40,68;24,34;1,59;26;14;126,55
Tue;26;04;2016;07:15;228,11;39,52;26;1,75;25,7;9;126,15
Tue;26;04;2016;07:30;230,33;40,26;24;1,59;26;12;126,48
Tue;26;04;2016;07:45;232,65;40,98;26,13;1,75;25,8;12;125,99
Tue;26;04;2016;08:00;231,07;40,1;24,45;1,59;26;11;127,93
Tue;26;04;2016;08:15;242,2;43,14;26,35;1,74;26;13;131,98
Tue;26;04;2016;08:30;232,62;41,79;25,59;1,61;26;11;126,63
Tue;26;04;2016;08:45;235,97;41,45;24,88;1,73;26;14;127,91
Tue;26;04;2016;09:00;234,43;45,42;25,03;1,76;26;10;126,22
Tue;26;04;2016;09:15;238,48;42,68;25,76;1,59;26;13;129,45
Tue;26;04;2016;09:30;241,15;44,48;26,41;1,76;26;11;131,51
Tue;26;04;2016;09:45;241,68;44,48;26;1,59;26;14;129,61
Tue;26;04;2016;10:00;241,46;43,83;29,51;1,77;26;11;129,35
Tue;26;04;2016;10:15;241,78;45,9;26,4;1,66;26;13;128,82
Tue;26;04;2016;10:30;244,64;43,43;26,44;1,69;26,5;12;134,58
Tue;26;04;2016;10:45;243,39;44,8;26,46;1,77;26;13;131,36
Tue;26;04;2016;11:00;242,49;45,2;25,4;1,59;26;13;131,3
Tue;26;04;2016;11:15;240,83;43,76;26,5;1,78;26;11;131,79
Tue;26;04;2016;11:30;243,49;45,83;26,51;1,59;26;15;128,56
Tue;26;04;2016;11:45;240,04;43,54;24,87;1,76;26;11;132,87
Tue;26;04;2016;12:00;246,75;45,26;26,8;1,71;26,5;15;131,49
Tue;26;04;2016;12:15;237,42;43,85;26,41;1,66;26;10;129,51
Tue;26;04;2016;12:30;243,79;43,7;25,99;1,82;26;15;131,28
Tue;26;04;2016;12:45;243,33;45,94;26,64;1,59;26;12;131,16
Tue;26;04;2016;13:00;245,08;43,47;26,65;1,78;26;13;134,18
Tue;26;04;2016;13:15;239,66;44,7;26,65;1,67;26;12;128,64
Tue;26;04;2016;13:30;242,26;43,55;26,39;1,68;26,2;14;130,43
Tue;26;04;2016;13:45;238,92;43,68;25,67;1,8;26;11;130,78
Tue;26;04;2016;14:00;249,39;46,8;26,59;1,59;26,3;15;133,12
Tue;26;04;2016;14:15;241,93;43,26;26,59;1,78;26;11;133,31
Tue;26;04;2016;14:30;243,26;44,77;26,61;1,59;26,2;15;129,09
Tue;26;04;2016;14:45;240,55;45,03;26,63;1,8;26;10;131,09
Tue;26;04;2016;15:00;245,53;43,99;23,98;1,66;26;16;133,9
Tue;26;04;2016;15:15;241,98;46,19;26,59;1,74;26,3;11;130,16
Tue;26;04;2016;15:30;242,37;42,82;26,59;1,76;26;15;130,22
Tue;26;04;2016;15:45;243,11;44,95;26,62;1,6;26,2;12;131,74
Tue;26;04;2016;16:00;247,76;44,75;26,79;1,78;26;14;134,44
Tue;26;04;2016;16:15;241,35;43,4;26,22;1,59;26,3;12;131,85
Tue;26;04;2016;16:30;244,99;46,12;26,12;1,8;26;15;129,96
Tue;26;04;2016;16:45;238,68;44,26;26,69;1,61;26;11;129,12
Tue;26;04;2016;17:00;247,41;44,49;26,67;1,78;26;16;132,48
Tue;26;04;2016;17:15;241,32;45,37;26,65;1,74;26;11;130,55
Tue;26;04;2016;17:30;240,98;43,48;26,19;1,62;26;14;129,69
Tue;26;04;2016;17:45;240,97;44,69;26,18;1,77;26,5;12;129,83
Tue;26;04;2016;18:00;241,29;44,58;26,67;1,59;26;13;129,45
Tue;26;04;2016;18:15;239,49;43,33;26,61;1,78;26;11;130,77
Tue;26;04;2016;18:30;241,39;45,16;26,63;1,59;26;14;128,01
Tue;26;04;2016;18:45;235,07;42,76;24,15;1,77;26;11;129,38
Tue;26;04;2016;19:00;240,51;42,41;26,52;1,59;26;15;128,99
Tue;26;04;2016;19:15;234,4;42,96;26,51;1,76;26;9;128,17
Tue;26;04;2016;19:30;242,9;40,71;26,12;1,59;26;16;132,49
Tue;26;04;2016;19:45;235,62;42,99;25,17;1,76;26;11;128,7
Tue;26;04;2016;20:00;236,33;41,02;26,26;1,59;26;14;127,46
Tue;26;04;2016;20:15;231,84;41,99;26,25;1,75;26;11;124,85
Tue;26;04;2016;20:30;236,19;42,7;25,6;1,59;26,2;13;127,1
Tue;26;04;2016;20:45;231,64;39,98;25,12;1,75;26;12;126,79
Tue;26;04;2016;21:00;237,58;41,65;26,2;1,59;26;15;127,15
Tue;26;04;2016;21:15;229,6;39,84;24,75;1,75;26;9;128,26
Tue;26;04;2016;21:30;234,95;39,97;24,9;1,59;26,3;15;127,19
Tue;26;04;2016;21:45;234,1;41,93;25,45;1,76;26;11;127,96
Tue;26;04;2016;22:00;232,94;39,48;26,17;1,59;26;13;126,7
Tue;26;04;2016;22:15;235,15;41,04;25,43;1,75;26;13;127,93
Tue;26;04;2016;22:30;231,59;40,55;25,22;1,59;26;12;126,23
Tue;26;04;2016;22:45;233,4;40,1;25,23;1,76;26;12;128,32
Tue;26;04;2016;23:00;236,08;42,27;24,06;1,59;26;13;129,15
Tue;26;04;2016;23:15;232,49;39,26;25,52;1,76;26;12;127,96
Tue;26;04;2016;23:30;234,92;41,49;25,14;1,6;26;14;126,69
Tue;26;04;2016;23:45;231,84;41,03;25,48;1,76;26;10;127,58
Wed;27;04;2016;00:00;232,27;39,8;24,88;1,59;26;14;126
Wed;27;04;2016;00:15;231,45;41,45;25,25;1,76;26;11;125,98
Wed;27;04;2016;00:30;232,33;40,53;25,23;1,59;26;14;124,97
Wed;27;04;2016;00:45;234,27;40,69;25,41;1,76;26;12;128,41
Wed;27;04;2016;01:00;233,78;41,73;26,12;1,59;26;12;126,35
Wed;27;04;2016;01:15;235,83;39,82;24,72;1,77;26;13;130,54
Wed;27;04;2016;01:30;230,71;41,34;25,6;1,59;26;11;125,18
Wed;27;04;2016;01:45;233,36;41,15;23,92;1,76;26;14;126,53
Wed;27;04;2016;02:00;230,53;39,64;26,14;1,59;25,7;10;127,46
Wed;27;04;2016;02:15;236,19;41,36;24,77;1,77;26;15;127,29
Wed;27;04;2016;02:30;227,52;40,1;23,7;1,59;25,8;9;127,33
Wed;27;04;2016;02:45;234,75;40,01;25,69;1,75;26;14;127,3
Wed;27;04;2016;03:00;231,82;41,18;24,21;1,59;26;11;127,84
Wed;27;04;2016;03:15;229,94;39,66;24,84;1,76;26;13;124,69
Wed;27;04;2016;03:30;233,57;41,03;26,16;1,59;25,5;11;128,29
Wed;27;04;2016;03:45;235,9;41,13;25,37;1,76;26;14;127,64
Wed;27;04;2016;04:00;228,84;39,5;25,83;1,59;26;10;125,92
Wed;27;04;2016;04:15;234,33;41,35;24,64;1,75;25,7;14;126,89
Wed;27;04;2016;04:30;228,57;40,11;25,6;1,59;25,8;9;126,47
Wed;27;04;2016;04:45;236,74;40,98;23,98;1,75;26;15;129,03
Wed;27;04;2016;05:00;229,36;39,97;25,37;1,59;26;10;126,43
Wed;27;04;2016;05:15;232,85;40,56;24,18;1,76;26;13;127,36
Wed;27;04;2016;05:30;230,13;40,41;24,66;1,59;25,7;12;125,77
Wed;27;04;2016;05:45;230,8;39,31;25,93;1,75;25,8;11;127,01
Wed;27;04;2016;06:00;233,03;42,08;23,2;1,59;25,7;13;127,46
Wed;27;04;2016;06:15;232,58;39,05;25,48;1,75;29,5;11;125,8
Wed;27;04;2016;06:30;235,1;40,29;26,04;1,59;25,8;14;127,38
Wed;27;04;2016;06:45;229,96;40,8;24,66;1,75;26;11;125,75
Wed;27;04;2016;07:00;231,84;39,56;25,29;1,59;26;12;127,4
Wed;27;04;2016;07:15;230,89;41,13;24,42;1,75;25,7;11;126,87
Wed;27;04;2016;07:30;229,31;39,19;25,9;1,6;25,8;12;124,82
Wed;27;04;2016;07:45;232,72;41,86;24,57;1,75;26;11;127,55
Wed;27;04;2016;08:00;233,72;41,76;23,8;1,62;26;13;127,54
Wed;27;04;2016;08:15;231,89;40,98;25,27;1,73;26;9;128,91
Wed;27;04;2016;08:30;238,88;42,55;24,77;1,65;26;15;128,91
Wed;27;04;2016;08:45;230,67;40,75;24,39;1,69;26;10;127,84
Wed;27;04;2016;09:00;242,15;44,08;26,45;1,78;26;13;130,84
Wed;27;04;2016;09:15;238,19;44,16;26,43;1,59;26;11;129,01
Wed;27;04;2016;09:30;239,28;43,99;25,08;1,77;26;12;130,44
Wed;27;04;2016;09:45;240,91;46,08;26,5;1,59;26;11;129,75
Wed;27;04;2016;10:00;241,67;44,1;26,51;1,78;26;12;131,28
Wed;27;04;2016;10:15;243,57;45,76;26,52;1,66;26;12;131,62
Wed;27;04;2016;10:30;239,48;45,56;23,44;1,68;26;13;129,81
Wed;27;04;2016;10:45;238,39;43,76;26,62;1,77;26;10;130,25
Wed;27;04;2016;11:00;243,31;45,31;26,98;1,59;26,5;13;129,93
Wed;27;04;2016;11:15;239,25;43,85;26,41;1,78;26;12;129,21
Wed;27;04;2016;11:30;239,33;44,02;25,87;1,59;26;12;129,84
Wed;27;04;2016;11:45;242,58;46,28;26,65;1,78;26;11;130,87
Wed;27;04;2016;12:00;241,74;43,06;26,68;1,74;26,2;14;130,06
Wed;27;04;2016;12:15;241,5;45,02;26,64;1,63;26,3;11;130,92
Wed;27;04;2016;12:30;246,1;45,14;26,25;1,77;26,2;15;131,75
Wed;27;04;2016;12:45;240,64;43,66;26,12;1,59;26,3;12;130,97
Wed;27;04;2016;13:00;244,22;44,59;26,67;1,78;26;14;131,19
Wed;27;04;2016;13:15;240,39;43,47;26,08;1,59;26,5;11;131,76
Wed;27;04;2016;13:30;239,27;43,73;25,57;1,75;26,2;14;128,02
Wed;27;04;2016;13:45;243,17;45,79;26,69;1,74;26,3;12;130,66
Wed;27;04;2016;14:00;241,95;43,73;25,61;1,64;26;15;129,98
Wed;27;04;2016;14:15;240,4;44,27;26,72;1,79;26,2;10;131,42
Wed;27;04;2016;14:30;246,16;44,31;26,63;1,59;26,3;17;130,33
Wed;27;04;2016;14:45;239,59;44,36;26,56;1,79;26;10;130,87
Wed;27;04;2016;15:00;244,78;45,64;26,22;1,64;26,5;15;129,78
Wed;27;04;2016;15:15;241,14;43,85;25,92;1,73;26;12;131,64
Wed;27;04;2016;15:30;244,62;45,05;26,58;1,76;26;14;131,23
Wed;27;04;2016;15:45;239,33;44,42;26,56;1,61;26;10;130,74
Wed;27;04;2016;16:00;246,66;44,86;26,51;1,79;26;15;132,51
Wed;27;04;2016;16:15;240,58;46,45;25,6;1,59;26,5;11;129,44
Wed;27;04;2016;16:30;241,69;43,81;26,31;1,78;26;14;129,8
Wed;27;04;2016;16:45;246,18;46,49;26,55;1,58;26,2;12;133,36
Wed;27;04;2016;17:00;242,73;45,4;26,56;1,77;26,3;12;130,7
Wed;27;04;2016;17:15;243,39;43,33;26,54;1,66;26,2;15;130,66
Wed;27;04;2016;17:30;238,93;45,59;24,36;1,7;26,3;10;130,99
Wed;27;04;2016;17:45;243,1;44,46;26,25;1,77;26;14;130,63
Wed;27;04;2016;18:00;241,49;43,77;26,47;1,59;26;11;132,66
Wed;27;04;2016;18:15;242,79;45,49;26,44;1,78;26;13;130,09
Wed;27;04;2016;18:30;238,91;44,13;25,35;1,59;26;12;129,84
Wed;27;04;2016;18:45;237,99;44,12;25,54;1,77;26;12;128,57
Wed;27;04;2016;19:00;237,76;42,5;26,46;1,59;26;12;129,21
Wed;27;04;2016;19:15;242,43;43,15;26,46;1,77;26;12;133,04
Wed;27;04;2016;19:30;239,18;43,4;25,65;1,59;26,5;13;129,05
Wed;27;04;2016;19:45;233,88;42,08;25,52;1,76;26;11;127,53
Wed;27;04;2016;20:00;236,25;43,19;26,36;1,59;26;12;127,12
Wed;27;04;2016;20:15;234,95;41,3;25,69;1,76;26;12;128,21
Wed;27;04;2016;20:30;240,81;41,49;26,29;1,59;26;13;132,45
Wed;27;04;2016;20:45;231,87;42,89;23,67;1,75;26;11;126,56
Wed;27;04;2016;21:00;235,99;40,79;26,29;1,59;26;12;129,32
Wed;27;04;2016;21:15;237,42;42,2;26,26;1,75;26;12;129,22
Wed;27;04;2016;21:30;235,48;40,71;25,16;1,59;26;12;130,01
Wed;27;04;2016;21:45;234,69;40,54;25,47;1,75;26;12;128,94
Wed;27;04;2016;22:00;235,77;42,28;25,85;1,65;26;12;128
Wed;27;04;2016;22:15;233,91;40,16;25,79;1,7;26,2;11;129,06
Wed;27;04;2016;22:30;237,33;42,21;25,56;1,66;26;14;127,9
Wed;27;04;2016;22:45;228,65;39,73;21,88;1,69;25,8;10;129,55
Wed;27;04;2016;23:00;239,81;41,39;26;1,71;26;14;130,7
Wed;27;04;2016;23:15;232,99;41,33;26,08;1,63;26;11;126,95
Wed;27;04;2016;23:30;229,95;39,52;24,38;1,75;26;11;127,3
Wed;27;04;2016;23:45;236,85;41,5;26,1;1,59;26;13;128,67
Thu;28;04;2016;00:00;232,21;39,73;24,82;1,76;26;10;129,91
Thu;28;04;2016;00:15;236,57;41;25,4;1,59;26,2;14;128,38
Thu;28;04;2016;00:30;237,04;40,51;25,07;1,75;26;10;133,7
Thu;28;04;2016;00:45;234,37;39,62;25,38;1,59;25,8;13;128,97
Thu;28;04;2016;01:00;235,48;41,84;26,13;1,76;26,5;11;128,25
Thu;28;04;2016;01:15;231,97;39,51;25,39;1,59;25,5;11;128,98
Thu;28;04;2016;01:30;234,27;40,99;25,01;1,75;26;13;127,52
Thu;28;04;2016;01:45;231,26;40,6;24,46;1,59;26;10;128,61
Thu;28;04;2016;02:00;234,5;40,31;25,49;1,76;26;13;127,93
Thu;28;04;2016;02:15;233,33;40,5;26,22;1,59;26;11;128,03
Thu;28;04;2016;02:30;232,35;39,98;24,37;1,75;26;12;128,25
Thu;28;04;2016;02:45;233,67;41,56;26,03;1,59;25,7;12;126,79
Thu;28;04;2016;03:00;231,36;39,27;24,17;1,75;26;11;129,18
Thu;28;04;2016;03:15;232,33;41,48;24,13;1,59;26;12;127,13
Thu;28;04;2016;03:30;232,01;40,55;24,59;1,75;25,8;11;128,33
Thu;28;04;2016;03:45;233,09;39,64;25,98;1,59;26;12;127,88
Thu;28;04;2016;04:00;233,94;41,27;24,72;1,74;26;12;128,21
Thu;28;04;2016;04:15;228,73;39,53;23,92;1,63;25,7;11;126,96
Thu;28;04;2016;04:30;232,69;40,82;26,03;1,71;25,8;12;126,33
Thu;28;04;2016;04:45;232,86;40,16;25,22;1,63;26;11;128,85
Thu;28;04;2016;05:00;232,56;39,92;25,19;1,69;26;12;127,75
Thu;28;04;2016;05:15;232,37;41,51;22,47;1,71;26;13;127,68
Thu;28;04;2016;05:30;230,05;39,47;25,55;1,62;25,5;10;127,91
Thu;28;04;2016;05:45;235,04;40,63;25,39;1,74;26;14;127,27
Thu;28;04;2016;06:00;229,95;40,32;25,27;1,59;25,7;9;128,07
Thu;28;04;2016;06:15;233,85;39,18;25,3;1,73;26;14;127,64
Thu;28;04;2016;06:30;232,51;41,64;25,84;1,59;25,8;10;127,65
Thu;28;04;2016;06:45;230,22;38,9;24,54;1,73;26;12;127,05
Thu;28;04;2016;07:00;231,13;40,15;24,06;1,59;25,5;12;127,83
Thu;28;04;2016;07:15;233,65;40,65;26,03;1,73;26,2;12;127,03
