WiseMetering realtime, exported on November 19, 2016 17:48, by Pedro Castanheira of Vodafone.;;;;;;;;;;;;;;;;;;;;
From January 01, 2016 00:00 to September 30, 2016 23:59, with a rate of 15 minutes.;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
weekday;day;month;year;time;EA+ OMCs (KWh);EA+ GERAL 1 RAN (KWh);EA+ BVTP0 (KWh);EA+ GERAL 2 RAN (KWh);EA+ GERAL CMB (KWh);EA+ GERAL PDG (KWh);EA+ GERAL FAR (KWh);EA+ GERAL 1 SNT (KWh);EA+ QGD 2 ALF1P-1 (KWh);EA+ GERAL MAT (KWh);EA+ Q.INV1 FNC (KWh);EA+ GERAL AVR (KWh);EA+ QGD 1 ALF1P-1 (KWh);EA+ GERAL PTM (KWh);EA+ GERAL 2 SNT (KWh);EA+ GERAL FMC (KWh)
Sun;03;01;2016;06:00;382,41;20,88;71,03;29,79;24;6;12,5;13,78;43;47;7,95;26,11;39;4;16,37;21
Sun;03;01;2016;06:15;385,3;19,88;70,11;29,79;24;6;13;13,94;44;49;7,52;25,69;39;5;16,38;22
Sun;03;01;2016;06:30;384,61;19,88;72,13;29,79;24;6;12,5;14;44;46;7,71;26,25;39;5;16,36;22
Sun;03;01;2016;06:45;382,79;20,88;69,75;28,79;25;5;12,5;14,31;43;49;7,79;25,46;39;4;16,31;22
Sun;03;01;2016;07:00;386,21;19,88;71,51;28,79;24;7;13,5;14,31;43;48;7,49;26,44;39;5;16,29;22
Sun;03;01;2016;07:15;380,29;19,88;70,51;29,79;24;5;12,5;14,22;44;47;7,84;25,29;39;4;16,25;21
Sun;03;01;2016;07:30;383,8;19,88;70,29;29,79;24;7;13;14,25;43;47;7,67;26,64;38;5;16,28;22
Sun;03;01;2016;07:45;384,62;19,88;72,33;30,78;24;5;12,5;14,03;44;48;7,45;25,33;39;4;16,31;22
Sun;03;01;2016;08:00;387,28;20,88;69,67;29,79;24;6;13,5;14,01;45;48;7,66;26,43;39;5;16,35;22
Sun;03;01;2016;08:15;381,34;19,88;71,23;27,8;24;7;12;14,01;43;49;7,67;25,41;39;4;16,34;21
Sun;03;01;2016;08:30;382,81;19,88;70,97;29,79;24;5;13;14;44;47;7,42;26,4;39;4;16,35;22
Sun;03;01;2016;08:45;385,17;19,88;70,32;30,78;24;7;13;13,99;44;48;7,64;25,29;38;5;16,27;22
Sun;03;01;2016;09:00;384,49;19,88;72,34;29,79;25;5;13;14;43;47;7,52;26,62;39;4;16,33;22
Sun;03;01;2016;09:15;392,66;20,88;71,63;29,79;24;6;13;14,01;44;50;7,45;29,61;39;5;16,3;22
Sun;03;01;2016;09:30;385,72;19,88;71,49;30,78;24;7;13;14,05;44;47;7,84;26,34;38;4;16,33;22
Sun;03;01;2016;09:45;379,57;19,88;72,42;28,79;24;4;13;14,07;43;47;7,54;25,52;39;4;16,35;21
Sun;03;01;2016;10:00;384,95;19,88;71,24;28,79;24;7;13;14,06;43;48;7,43;26,19;39;5;16,34;22
Sun;03;01;2016;10:15;387,21;19,88;72,41;30,78;24;6;13;14,1;44;48;7,92;25,73;39;4;16,38;22
Sun;03;01;2016;10:30;387,4;20,88;73,29;29,79;24;5;14;14,11;43;48;7,57;26,42;38;5;16,34;22
Sun;03;01;2016;10:45;392,1;19,88;73,28;29,79;25;7;15;14,12;44;49;7,41;26,27;39;4;16,35;22
Sun;03;01;2016;11:00;389,6;20,88;73,24;29,79;24;5;15;14,11;43;48;7,92;26,27;39;5;16,4;22
Sun;03;01;2016;11:15;394,97;19,88;73,15;29,79;24;7;15;14,07;45;52;7,31;26,38;39;4;16,39;22
Sun;03;01;2016;11:30;387,07;20,88;73,18;28,79;24;5;14;14,06;44;48;7,59;26,2;39;4;16,37;22
Sun;03;01;2016;11:45;390,88;19,88;74,11;29,79;24;7;13;14,05;44;50;7,97;26,21;39;4,5;16,36;21
Sun;03;01;2016;12:00;389,2;21,87;73,11;28,79;24;5;13;14,05;45;49;8,05;26,41;38;4,5;16,41;22
Sun;03;01;2016;12:15;389,29;20,88;73,13;29,79;24;7;12;14,06;43;49;7,85;26,13;39;5;16,46;22
Sun;03;01;2016;12:30;392,35;20,88;73,2;29,79;24;5;13;14,04;43;52;8,04;27,93;39;4;16,47;22
Sun;03;01;2016;12:45;395,04;21,87;73,24;28,79;24;6;12;14,04;44;51;8,04;30,58;39;4;16,48;22
Sun;03;01;2016;13:00;393,8;19,88;74,18;29,79;25;6;13;14,04;44;51;8;26,43;39;5;16,49;22
Sun;03;01;2016;13:15;388,28;21,87;73,21;29,79;24;6;13;14,02;44;48;7,85;26,14;38;4;16,41;22
Sun;03;01;2016;13:30;394,19;20,88;73,23;27,8;24;7;12,5;14,04;43;51;7,58;29,66;40;5;16,51;22
Sun;03;01;2016;13:45;392,04;20,88;73,31;30,78;24;5;12,5;14,09;44;51;7,95;26,02;39;5;16,51;22
Sun;03;01;2016;14:00;393,01;21,87;73,25;29,79;24;6;13;15,01;43;51;8,01;26,5;39;4;16,58;22
Sun;03;01;2016;14:15;400,91;20,88;73,31;28,79;24;6;12,5;16,97;45;51;8,09;30,87;40;5;16,51;22
Sun;03;01;2016;14:30;402,12;20,88;74,35;29,79;25;6;12,5;20,6;44;52;7,85;28,65;38;4;16,51;22
Sun;03;01;2016;14:45;392,31;20,88;73,39;29,79;24;7;13;14,21;45;49;7,6;25,88;39;5;16,57;22
Sun;03;01;2016;15:00;404,94;20,88;73,34;29,79;24;5;13;18,58;44;52;8,04;32,79;40;5;16,52;22
Sun;03;01;2016;15:15;390,75;21,87;73,38;28,79;24;6;12;14,8;44;50;8,06;26,39;39;4;16,46;22
Sun;03;01;2016;15:30;394,15;19,88;73,44;30,78;24;6;13;15,68;44;49;8,04;27,75;40;4;16,57;22
Sun;03;01;2016;15:45;403,56;21,87;75,72;28,79;25;5;13;18,4;43;51;7,81;29,4;42;5;16,56;21
Sun;03;01;2016;16:00;396,49;20,88;73,53;28,79;24;7;12,5;15,3;44;52;7,7;26,23;41;5;16,55;22
Sun;03;01;2016;16:15;398,59;20,88;73,35;29,79;24;5;12,5;18,27;44;49;8,04;32,21;39;4;16,55;22
Sun;03;01;2016;16:30;399,76;20,88;73,38;29,79;24;7;13;15,71;44;51;8,08;29,34;40;5;16,59;22
Sun;03;01;2016;16:45;395,83;20,88;74,37;30,78;24;5;12,5;18;44;49;8,1;27,63;39;4;16,57;22
Sun;03;01;2016;17:00;397,81;20,88;74,51;28,79;24;7;13;16,14;44;49;7,88;29,16;39;6;16,45;22
Sun;03;01;2016;17:15;394,55;20,88;73,26;29,79;24;5;12,5;17,48;44;51;7,68;26,45;40;4;16,51;22
Sun;03;01;2016;17:30;398,92;20,88;74,41;29,79;24;7;13;16,2;44;50;7,97;29,1;39;5;16,58;22
Sun;03;01;2016;17:45;396;20,88;75,63;27,8;25;5;13;17,61;44;48;8,1;28,46;39;5;16,52;22
Sun;03;01;2016;18:00;397,4;19,88;73,28;29,79;24;7;13;16,39;43;52;7,99;27,5;40;5;16,56;22
Sun;03;01;2016;18:15;402,53;20,88;73,47;29,79;24;5;12,5;17,56;46;50;7,78;32,03;40;5;16,52;22
Sun;03;01;2016;18:30;397,88;20,88;75,43;29,79;24;6;13,5;16,36;43;50;7,76;29,6;39;4;16,56;22
Sun;03;01;2016;18:45;398,99;19,88;75,93;28,79;25;6;12;17,45;44;51;8,11;28,16;39;5;16,66;22
Sun;03;01;2016;19:00;402,86;20,88;74,95;29,79;24;6;13,5;15,72;44;50;8,13;32,22;40;5;16,67;22
Sun;03;01;2016;19:15;398,89;20,88;73,3;29,79;24;6;12,5;17,02;43;52;8,15;29,81;39;5;16,45;22
Sun;03;01;2016;19:30;394,98;19,88;73,97;28,79;24;5;13;17,73;44;49;7,94;28,01;40;5;16,67;22
Sun;03;01;2016;19:45;402,61;20,88;73,25;29,79;24;7;13;15,76;44;51;7,84;29,53;42;6;16,57;22
Sun;03;01;2016;20:00;396,36;20,88;73,22;29,79;24;6;13;15,4;44;51;7,94;25,64;42;5;16,5;22
Sun;03;01;2016;20:15;398,58;19,88;73,16;29,79;25;5;13;19,09;44;49;8,11;29,91;40;5;16,63;21
Sun;03;01;2016;20:30;396,3;19,88;73,23;27,8;24;7;13;15,73;44;52;8,16;28,01;40;5;16,49;22
Sun;03;01;2016;20:45;395,12;19,88;73,25;29,79;24;5;13;15,48;44;51;8,15;28,41;39,5;5;16,66;22
Sun;03;01;2016;21:00;404,13;19,88;73,26;29,79;24;6;13,5;19,7;44;50;7,83;33,03;39,5;5;16,64;22
Sun;03;01;2016;21:15;399,94;19,88;73,3;28,79;24;7;15;15,8;45;52;7,83;27,89;40;5;16,44;22
Sun;03;01;2016;21:30;397,17;18,89;73,33;28,79;25;5;15,5;15,98;44;52;8,08;27,89;39;5;16,71;22
Sun;03;01;2016;21:45;404,72;18,89;73,36;29,79;24;7;14,5;19,57;44;52;8,15;29,84;40;5;16,64;22
Sun;03;01;2016;22:00;392,03;18,89;73,36;29,79;24;5;15,5;15,46;44;49;8,13;26,41;39;5;16,49;22
Sun;03;01;2016;22:15;400,87;18,89;73,3;28,79;24;6;13,5;18,66;44;52;8,12;30,99;40;5;16,62;21
Sun;03;01;2016;22:30;391,93;18,89;73,29;28,79;24;6;12,5;16,07;44;49;7,84;27,94;40;5;16,61;22
Sun;03;01;2016;22:45;395,24;18,89;73,38;29,79;24;6;13;17,92;44;51;7,89;26,86;39;5;16,52;22
Sun;03;01;2016;23:00;394,53;18,89;73,25;29,79;24;6;13;16,14;43;51;8,14;28,62;39;5;16,7;22
Sun;03;01;2016;23:15;393,68;18,89;73,17;27,8;25;5,5;12,5;18,24;44;50;8,19;26,01;41;5;16,38;22
Sun;03;01;2016;23:30;392,87;17,9;73,21;29,79;24;5,5;12,5;15,76;45;52;8,16;26,44;39;5;16,62;22
Sun;03;01;2016;23:45;398,28;18,89;73,21;28,79;24;7;13;18,57;44;51;9,19;27;40;5;16,63;22
Mon;04;01;2016;00:00;392,41;17,9;73,18;29,79;24;5;12,5;15,65;44;49;9,19;27,77;42;5;16,44;21
Mon;04;01;2016;00:15;397,92;17,9;73,24;29,79;24;7;12,5;15,57;45;52;9,32;25,93;42;5;16,68;22
Mon;04;01;2016;00:30;388,69;17,9;69,06;28,79;25;5;13;18;44;49;8,68;27,82;40;4;16,45;22
Mon;04;01;2016;00:45;390,76;17,9;68,68;30,78;24;6;13;15,58;45;51;8,72;27,5;39;5;16,6;22
Mon;04;01;2016;01:00;391,04;17,9;70,36;27,8;24;6;13;18,69;44;50;8,67;26,02;41;5;16,59;22
Mon;04;01;2016;01:15;388,03;16,9;70,28;28,79;24;6;12,5;15,75;44;51;8,7;27,66;39;5;16,45;22
Mon;04;01;2016;01:30;392,03;18,89;69,4;29,79;24;6;12,5;17,6;43;48;8,64;30,56;41;5;16,67;21
Mon;04;01;2016;01:45;389,04;17,9;71,8;29,79;24;6;13;15,71;44;51;8,62;25,78;39;4;16,44;22
Mon;04;01;2016;02:00;387,32;17,9;69,74;27,8;24;5;12,5;18,94;44;49;8,4;26,44;39;6;16,61;22
Mon;04;01;2016;02:15;387,6;16,9;70,26;28,79;24;8;12,5;15,73;44;50;8,48;26,31;40;4;16,63;22
Mon;04;01;2016;02:30;388,49;17,9;70,92;29,79;24;4;13;17,48;43;50;8,62;28,4;39;5;16,39;21
Mon;04;01;2016;02:45;390,54;17,9;70,98;28,79;24;8;12,5;15,95;44;51;8,44;25,37;40;5;16,62;22
Mon;04;01;2016;03:00;388,4;17,9;70,94;28,79;24;5;12,5;18,13;44;49;8,84;26,77;39;5;16,54;22
Mon;04;01;2016;03:15;384,04;16,9;71,01;28,79;24;6;13;15,53;44;48;8,8;25,51;39;5;16,5;22
Mon;04;01;2016;03:30;388,48;17,9;69,96;28,79;24;7;13;18,4;44;49;8,39;26,42;39;4;16,63;22
Mon;04;01;2016;03:45;393,86;17,9;71,01;29,79;25;4;12;15,53;44;52;8,65;30,57;40;6;16,42;21
Mon;04;01;2016;04:00;389,6;17,9;70,97;27,8;24;7;13;16,44;44;49;8,63;26,24;42;4;16,62;22
Mon;04;01;2016;04:15;388,25;16,9;70,99;28,79;24;6;13;17,33;44;47;8,7;26,01;42;5;16,52;22
Mon;04;01;2016;04:30;390,52;17,9;70,94;28,79;24;6;13;17,62;44;51;8,54;26,25;39;5;16,48;22
Mon;04;01;2016;04:45;391,57;17,9;70,92;29,79;24;6;12,5;16,19;44;52;8,42;26,21;41;5;16,64;21
Mon;04;01;2016;05:00;386,42;17,9;70,96;27,8;24;6;13,5;17,83;44;48;8,63;26,31;39;4;16,5;22
Mon;04;01;2016;05:15;391,36;17,9;72,89;28,79;24;7;12;15,99;43;50;8,44;27,83;40;5;16,53;22
Mon;04;01;2016;05:30;390,44;16,9;72,96;29,79;24;5;13;15,48;43;50;8,45;30,28;39;5;16,59;21
Mon;04;01;2016;05:45;390,17;17,9;69,8;29,79;24;6;13;18,54;44;50;8,42;26,33;39;5;16,4;22
Mon;04;01;2016;06:00;385,36;16,9;71,48;28,79;24;7;13;16,27;43;48;8,36;26,13;39;5;16,42;22
Mon;04;01;2016;06:15;390,45;17,9;71,81;27,8;24;4;13;15,57;43;51;8,44;31,5;39;5;16,43;22
Mon;04;01;2016;06:30;392,52;17,9;71,85;29,79;24;7;13;18,91;45;49;8,64;26,04;40;4;16,4;21
Mon;04;01;2016;06:45;388,68;16,9;71,86;29,79;25;6;13;16,3;43;49;8,29;27,13;39;5;16,41;22
Mon;04;01;2016;07:00;392,38;16,9;71,97;27,8;24;6;13;16,38;44;50;8,61;30,25;40;5;16,47;22
Mon;04;01;2016;07:15;395,88;17,9;73,01;28,79;24;6;13;19,57;45;50;8,66;27,55;39;5;16,41;22
Mon;04;01;2016;07:30;388,39;17,9;72,06;28,79;24;5;13;16,59;43;49;8,4;30,2;39;4;16,45;21
Mon;04;01;2016;07:45;401,34;16,9;74,32;29,79;25;7;14;16,47;44;51;8,56;31,83;39;5;16,47;22
Mon;04;01;2016;08:00;395,64;17,9;74,42;28,79;25;5;15;17,43;44;49;8,64;28,05;39;5;16,41;22
Mon;04;01;2016;08:15;398,94;16,9;72;28,79;25;7;15;17,25;43;50;8,55;29,99;42;4;16,46;23
Mon;04;01;2016;08:30;398,16;17,9;71,99;28,79;25;5;16;16,25;44;49;8,62;29,2;41;5;16,4;24
Mon;04;01;2016;08:45;401,46;16,9;73,07;30,78;25;7;15;16,31;44;51;8,83;28,14;41;5;16,43;23
Mon;04;01;2016;09:00;404,11;17,9;74,03;30,78;26;5;13;18,67;44;51;8,59;30,69;41;4;16,45;23
Mon;04;01;2016;09:15;397,42;16,9;72,96;28,79;25;7;14;18,65;44;49;8,65;26,96;40;6;16,51;23
Mon;04;01;2016;09:30;399,02;17,9;73,91;28,79;17;5;13,5;18,77;44;52;8,76;33,97;41;6;16,43;22
Mon;04;01;2016;09:45;397,55;17,9;73,68;31,77;20;7;13,5;18,45;44;49;8,9;29,24;41;5,67;16,45;21
Mon;04;01;2016;10:00;402,82;16,9;75,78;29,79;26;6;14;18,89;45;50;8,91;28,42;40;5,67;16,47;21
Mon;04;01;2016;10:15;405,41;17,9;75,03;29,79;25;6;13;18,98;44;51;8,83;32,72;40;5,67;16,51;21
Mon;04;01;2016;10:30;398,31;17,9;73,35;29,79;19;6;14;17,14;45;53;8,98;28,68;40;6;16,48;23
Mon;04;01;2016;10:45;408,81;17,9;72,7;30,78;25;7;13,5;18,89;44;51;8,8;36,78;39;5;16,47;22
Mon;04;01;2016;11:00;417,44;17,9;73,64;30,78;25;6;14;19,05;44;49;8,98;32,6;40;6;28,5;22
Mon;04;01;2016;11:15;410,9;18,89;73,34;30,78;26;8;14;17,09;43;52;8,98;30,4;42;6;18,41;22
Mon;04;01;2016;11:30;408,28;17,9;72,71;29,79;27;6;14,5;19,26;44;51;8,58;33,12;41;6;16,43;21
Mon;04;01;2016;11:45;414,75;17,9;72,49;29,79;27;7;14;19,28;44;52;8,94;32,37;42;6;19,98;22
Mon;04;01;2016;12:00;409,17;18,89;73,32;29,79;27;7;14;16,58;44;50;8,72;30,48;41;6;21,4;21
Mon;04;01;2016;12:15;409,5;19,88;75,03;30,78;26;7;14,5;19,45;44;51;8,84;29,57;40;6;16,45;21
Mon;04;01;2016;12:30;409,82;19,88;75,28;29,79;26;6;16,5;18,86;44;51;9,05;28,18;40;6;17,28;22
Mon;04;01;2016;12:45;411,66;18,89;72,76;28,79;25;6;16;18,14;44;52;9,13;31,33;40;6;22,63;21
Mon;04;01;2016;13:00;408,1;19,88;72,69;31,77;26;7;16;19,14;45;49;8,82;29,33;40;6;16,47;21
Mon;04;01;2016;13:15;409,4;19,88;72,61;28,79;25;6;15;19,6;46;52;9,09;28,19;40;6;20,24;21
Mon;04;01;2016;13:30;411,61;18,89;72,63;30,78;25;6;14;17,94;44;51;9,11;34,09;42;5;20,17;21
Mon;04;01;2016;13:45;400,9;19,88;72,81;29,79;25;6;14;20,29;45;49;8,9;26,8;40;6;16,44;21
Mon;04;01;2016;14:00;405,23;18,89;72,99;29,79;26;6;13;17,51;43;53;9,06;29,54;39;6;20,46;21
Mon;04;01;2016;14:15;411;19,88;72,55;31,77;26;6;14;18,7;44;50;9,46;31,34;40;6;19,3;22
Mon;04;01;2016;14:30;410,73;19,88;74,33;31,77;27;5;14;19,55;44;53;9,13;27,62;40;6;16,44;23
Mon;04;01;2016;14:45;408,72;19,88;74,07;29,79;26;6;14,5;18,03;45;50;9,21;28,77;41;6;16,48;24
Mon;04;01;2016;15:00;417,88;18,89;73,96;30,78;26;7;14,5;18,48;46;53;9,09;30,04;40;6;20,15;24
Mon;04;01;2016;15:15;409,87;19,88;72,56;30,78;25;6;14,5;19,74;43;50;9,01;27,7;42;6;19,71;24
Mon;04;01;2016;15:30;404,36;18,89;74,54;28,79;26;7;14,5;17,74;44;51;9,39;27,04;39;6;16,47;24
Mon;04;01;2016;15:45;415,42;19,88;74,58;30,78;26;6;14,5;17,89;45;52;9,61;33,69;39;6;16,49;24
Mon;04;01;2016;16:00;406,95;18,89;73,6;30,78;25;7;14,5;19,73;45;51;9,31;26,69;39;6;16,45;24
Mon;04;01;2016;16:15;402,44;18,89;73,59;29,79;25;6;15;17,08;44,5;49;9,49;27,61;40;6;16,49;24
Mon;04;01;2016;16:30;405,52;18,89;73,6;30,78;25;6;14;19,07;44,5;50;9,06;29,18;40;6;16,45;23
Mon;04;01;2016;16:45;407,24;18,89;75,49;30,78;25;7;14;17,18;45;49;9,05;28,37;41;6;16,46;24
Mon;04;01;2016;17:00;410,98;19,88;79,34;29,79;25;6;15;19,12;44;51;8,9;26,45;41;6;16,5;23
Mon;04;01;2016;17:15;404,18;18,89;74,82;30,78;25;6;13,5;17,01;44;49;9,13;28,64;41;6;16,42;24
Mon;04;01;2016;17:30;403,24;19,88;68,9;30,78;25;7;14,5;19,79;44;50;8,68;29,16;40;7;16,55;22
Mon;04;01;2016;17:45;397,83;18,89;67,82;30,78;26;6;15;17,35;44;51;8,8;27,76;39;7;16,44;22
Mon;04;01;2016;18:00;391,86;18,89;67,46;29,79;25;6;15;16,95;43;49;8,79;26,49;40;6;16,49;23
Mon;04;01;2016;18:15;403,1;18,89;66,75;30,78;25;7;16;19,61;45;51;8,55;29,01;40;7;16,51;22
Mon;04;01;2016;18:30;398,74;18,89;66,85;30,78;25;6;16;16,84;45;51;8,81;28,12;41;5;16,45;23
Mon;04;01;2016;18:45;389,12;18,89;66,1;28,79;24;7;15;17,4;44;49;8,73;26,77;39;6;16,44;22
Mon;04;01;2016;19:00;385,03;18,89;65,75;29,79;24;6;14;17,03;44;49;8,65;26,46;39;4;16,47;22
Mon;04;01;2016;19:15;386,24;18,89;64,83;31,77;24;5;13,5;14,86;44;50;8,76;28,16;39;6;16,47;21
Mon;04;01;2016;19:30;383,2;18,89;64,16;28,79;24;6;13;14,53;43;48;8,62;29,78;39;7;16,42;22
Mon;04;01;2016;19:45;382,16;18,89;63,39;29,79;24;6;12,5;14,54;45;48;8,82;26,82;39;7;16,42;22
Mon;04;01;2016;20:00;382,68;19,88;63,08;30,78;24;6;13;14,52;45;48;8,66;26,33;40;5;16,43;22
Mon;04;01;2016;20:15;381,39;18,89;61,78;29,79;24;6;13,5;14,54;45;49;8,8;26,64;39;6;16,46;22
Mon;04;01;2016;20:30;378,24;18,89;61,8;28,79;24;6;13;14,54;44;49;8,65;27,15;39;5;16,41;22
Mon;04;01;2016;20:45;375,67;18,89;61,81;30,78;24;6;12,5;14,47;43;46;8,65;28,13;39;5;16,44;21
Mon;04;01;2016;21:00;376,99;18,89;61,77;30,78;24;6;13;14,4;44;47;8,77;26,02;39;5;16,38;22
Mon;04;01;2016;21:15;377,62;19,88;62,8;27,8;25;6;13;14,37;45;47;8,61;26,75;39;5;16,41;21
Mon;04;01;2016;21:30;375,25;18,89;60,8;29,79;24;5;13;14,39;44;47;8,88;26,05;40;5;16,46;22
Mon;04;01;2016;21:45;374,44;17,9;60,78;29,79;24;6;13;14,35;45;47;8,61;26,65;40;5;16,37;20
Mon;04;01;2016;22:00;381,78;19,88;61,75;28,79;24;6;13;14,37;44;48;8,9;30,65;41;5;16,43;20
Mon;04;01;2016;22:15;373,29;18,89;60,75;28,79;24;6;13;14,35;44;49;8,59;26,57;39;5;16,34;19
Mon;04;01;2016;22:30;375,11;18,89;61,76;29,79;24;6;13;14,36;45;47;8,83;26,05;39;5;16,43;20
Mon;04;01;2016;22:45;372,28;18,89;60,74;28,79;24;5;13;14,34;44;48;8,82;26,33;39;5;16,36;20
Mon;04;01;2016;23:00;374,16;18,89;61,76;28,79;24;6;13;14,4;45;48;8,7;26,22;39;4;16,4;20
Mon;04;01;2016;23:15;371,23;17,9;60,74;29,79;24;6;13;14,41;44;47;8,87;26,16;39;5;16,38;19
Mon;04;01;2016;23:30;373,11;18,89;60,71;28,79;24;6;13;14,36;45;47;8,63;26,33;39;5;16,39;20
Mon;04;01;2016;23:45;372,4;18,89;61,71;28,79;24;6;12,5;14,34;44;47;8,76;26,07;39;5;16,33;20
Tue;05;01;2016;00:00;365,85;15,91;60,68;28,79;24;6;12,5;14,34;43;46;8,76;26,46;38;5;16,41;20
Tue;05;01;2016;00:15;369,88;17,9;61,64;29,79;24;6;13;14,36;44;45;8,74;26,09;39;5;16,36;19
Tue;05;01;2016;00:30;371,95;16,9;60,67;29,79;24;5;13,5;14,35;44;48;8,74;26,67;39;5;16,33;20
Tue;05;01;2016;00:45;372,79;18,89;60,61;29,79;24;6;13;14,38;44;47;8,81;25,95;39;5;16,37;20
Tue;05;01;2016;01:00;368,34;16,9;60,65;29,79;24;6;13;14,39;44;46;8,65;26,64;39;4;16,33;19
Tue;05;01;2016;01:15;373,45;18,89;61,61;28,79;24;6;15,5;14,37;43;46;8,53;26,38;39;5;16,38;20
Tue;05;01;2016;01:30;373,65;18,89;60,59;28,79;24;6;15;14,38;45;46;8,59;26,06;39;5;16,35;20
Tue;05;01;2016;01:45;369,57;17,9;60,56;28,79;24;5;15;14,37;43;46;8,33;26,32;40;5;16,3;19
Tue;05;01;2016;02:00;373,96;18,89;61,57;29,79;24;7;14,5;14,36;44;46;8,4;26,02;38;5;16,43;20
Tue;05;01;2016;02:15;367,59;17,9;60,54;28,79;24;5;13;14,37;44;46;8,37;26,31;39;4;16,32;20
Tue;05;01;2016;02:30;369,24;17,9;61,54;28,79;24;6;12,5;14,39;44;46;8,61;26,2;39;5;16,3;19
Tue;05;01;2016;02:45;369,28;17,9;60,5;28,79;24;6;12,5;14,41;44;46;8,57;26,25;39;5;16,35;20
Tue;05;01;2016;03:00;369,59;17,9;61,49;29,79;24;5;12,5;13,77;44;46;8,46;26,37;39;5;16,33;20
Tue;05;01;2016;03:15;367,16;18,89;60,48;28,79;24;6;13;13,9;44;45;8,69;26,04;39;4;16,38;19
Tue;05;01;2016;03:30;372,21;19,88;60,48;28,79;24;6;13;14,42;44;47;8,84;26,44;38;5;16,37;20
Tue;05;01;2016;03:45;366,7;16,9;61,44;28,79;24;6;13;14,41;43;45;8,83;26;39;5;16,33;19
Tue;05;01;2016;04:00;372,34;19,88;60,45;29,79;24;6;12,5;13,71;44;46;9,48;26,19;39;5;16,34;20
Tue;05;01;2016;04:15;366,16;15,91;61,47;28,79;24;6;13;13,7;44;46;8,77;26,15;38;4;16,36;20
Tue;05;01;2016;04:30;367,63;17,9;60,46;28,79;24;6;12,5;14,34;43;46;8,11;26,17;39;5;16,36;20
Tue;05;01;2016;04:45;369,23;18,89;60,45;28,79;24;6;13;14,35;43;46;8;26,38;40;5;16,37;19
Tue;05;01;2016;05:00;366,04;16,9;60,46;28,79;24;5;13;13,68;44;46;7,86;26,04;40;4;16,31;20
Tue;05;01;2016;05:15;366,34;16,9;60,44;29,79;24;6;13;13,68;43;46;7,82;26,33;39;5;16,38;19
Tue;05;01;2016;05:30;368,43;18,89;60,99;27,8;24;6;12,5;13,69;44;46;8,2;26,04;39;5;16,33;20
Tue;05;01;2016;05:45;365,21;17,9;60,29;28,79;24;6;13;13,65;44;45;7,85;26,38;38;4;16,35;20
Tue;05;01;2016;06:00;364,43;16,9;60,22;29,79;24;5;12,5;13,98;45;44;7,63;26,07;39;5;16,35;19
Tue;05;01;2016;06:15;367,28;18,89;60,17;29,79;24;7;13;14,19;44;44;7,67;26,25;38;4;16,33;20
Tue;05;01;2016;06:30;363,81;16,9;60,99;27,8;24;6;13;13,63;44;44;7,99;26,18;39;5;16,33;19
Tue;05;01;2016;06:45;362,25;16,9;60,16;28,79;24;5;13;13,97;43;44;7,79;26,27;38;5;16,37;20
Tue;05;01;2016;07:00;369,78;18,89;61,11;29,79;24;6;13;14,44;43;44;8,23;26,98;39;4;16,34;21
Tue;05;01;2016;07:15;365,07;16,9;60,08;28,79;24;6;12,5;14,41;44;44;7,68;27,32;38;4;16,38;21
Tue;05;01;2016;07:30;366,92;16,9;61,18;28,79;24;5;12,5;14,18;44;45;7,75;27,26;39;4;16,36;21
Tue;05;01;2016;07:45;368,22;18,89;60,45;28,79;25;7;13;13,63;42;45;7,68;27,42;38;4;16,36;21
Tue;05;01;2016;08:00;372,42;16,9;61,18;28,79;25;6;13;15,15;45;46;7,61;27,38;38;5;16,41;21
Tue;05;01;2016;08:15;369,65;17,9;61,2;29,79;22;5;14;15,08;43;46;7,95;27,4;39;4;16,34;21
Tue;05;01;2016;08:30;367,17;16,9;60,24;29,79;21;6;13,5;15,41;44;46;7,61;27,32;38;4;16,4;21
Tue;05;01;2016;08:45;369,83;17,9;61,23;27,8;22;6;13,5;15,72;44;45;8,19;27,11;39;4;16,39;22
Tue;05;01;2016;09:00;376,73;17,9;62,08;29,79;22;5;15;15,81;43;45;8,43;27,3;38;4;16,43;27
Tue;05;01;2016;09:15;380,7;15,91;62,75;30,78;22;7;14;16,08;44;44;8,32;27,06;40;4;16,8;28
Tue;05;01;2016;09:30;387,81;18,89;61,8;30,78;23;6;14;17,17;44;45;8,12;27,48;41;5;17,57;28
Tue;05;01;2016;09:45;382;16,9;62,75;28,79;25;4;14;17,48;46;44;8,16;29,07;40;4;17,85;24
Tue;05;01;2016;10:00;386,61;17,9;61,84;29,79;27;7;15;16,87;44;47;8,36;28,8;39;4;18,06;22
Tue;05;01;2016;10:15;382,55;17,9;62,84;30,78;25;5;16,5;16,63;43;43;8,3;28,97;40;5;17,63;22
Tue;05;01;2016;10:30;380,66;16,9;63,11;29,79;22;8;15,5;15,85;44,5;46;8,4;27,18;40;4;17,42;22
Tue;05;01;2016;10:45;389,23;19,88;62,06;30,78;23;6;17;17,2;44,5;49;8,24;27,96;40;4;17,6;22
