Vodafone - Realtime Data;;;;;;;;;;;
Generated by: Tobias Conde;;;;;;;;;;;
At: January 30, 2018 16:22 (Europe/Lisbon);;;;;;;;;;;
From: January 01, 2017 00:00, To: December 31, 2017 23:59;;;;;;;;;;;
Rate: 15 minutes;;;;;;;;;;;
Exported by WiseMetering;;;;;;;;;;;
;;;;;;;;;;;
weekday;day;month;year;time;EA+ DTCs (KWh);EA+ GERAL 1 BVTP1 (KWh);EA+ QGD 1 ALF2A1 (KWh);EA+ GERAL 2 BVTP1 (KWh);EA+ QGD 2 ALF1P0 (KWh);EA+ QGD 1 ALF1P0 (KWh);EA+ QGBT PT ALF2A7+A8 (KWh)
Wed;26;07;2017;10:15;238,17;45,41;22,48;1,87;26;16;126,41
Wed;26;07;2017;10:30;232,34;45,6;23,74;1,93;26;10;125,08
Wed;26;07;2017;10:45;235,04;41,82;22,78;1,72;26;15;127,72
Wed;26;07;2017;11:00;235,49;45,63;23,15;1,95;26;11;127,76
Wed;26;07;2017;11:15;243,61;46,16;23,4;1,75;26;16;130,31
Wed;26;07;2017;11:30;234,15;42,42;23,79;1,9;26;10;130,04
Wed;26;07;2017;11:45;244,8;43,59;24,53;1,91;26;17;131,77
Wed;26;07;2017;12:00;235,39;44,74;23,36;1,76;26;12;127,53
Wed;26;07;2017;12:15;235,88;42,76;22,57;1,95;26;15;127,6
Wed;26;07;2017;12:30;240,23;45,21;23,98;1,73;26;13;130,32
Wed;26;07;2017;12:45;241,44;45,24;24,07;1,96;26;16;128,16
Wed;26;07;2017;13:00;239,55;42,2;23,18;1,78;26;14;132,4
Wed;26;07;2017;13:15;245,8;44,29;23,59;1,89;26;15;135,04
Wed;26;07;2017;13:30;241,61;44,46;23,69;1,95;26,2;15;130,31
Wed;26;07;2017;13:45;237,01;42,23;24,52;1,74;25,8;14;128,72
Wed;26;07;2017;14:00;242,26;45,03;24,2;1,94;26,2;17;127,88
Wed;26;07;2017;14:15;241,94;44,06;23;1,73;26,3;15;131,84
Wed;26;07;2017;14:30;244,4;41,9;24,15;1,94;25,7;17;133,71
Wed;26;07;2017;14:45;245,73;44,64;24,23;1,8;26,3;15;133,77
Wed;26;07;2017;15:00;246,67;43,94;23,03;1,87;26;17;134,83
Wed;26;07;2017;15:15;235,71;42,67;24,21;1,89;26;13;127,94
Wed;26;07;2017;15:30;246,7;45,03;23,84;1,76;25,7;18;132,37
Wed;26;07;2017;15:45;242,64;44,41;24,56;1,93;26,3;14;131,44
Wed;26;07;2017;16:00;238,81;42,57;24,63;1,74;25,7;15;129,17
Wed;26;07;2017;16:15;248,22;44,91;23,75;1,92;26,3;18;133,34
Wed;26;07;2017;16:30;241,04;44,03;22,2;1,86;25,7;12;135,25
Wed;26;07;2017;16:45;242,93;42,24;24,16;1,8;26,3;18;130,42
Wed;26;07;2017;17:00;238,75;44,39;24,2;1,95;26;14;128,21
Wed;26;07;2017;17:15;245,94;45,36;24,37;1,72;26;16;132,49
Wed;26;07;2017;17:30;239,35;42,56;22,85;1,94;26;16;130
Wed;26;07;2017;17:45;239,28;43,11;24,26;1,79;26;14;130,12
Wed;26;07;2017;18:00;246,33;44,27;24,53;1,86;26,2;16;133,46
Wed;26;07;2017;18:15;235,08;41,31;23,91;1,96;25,8;12;130,11
Wed;26;07;2017;18:30;240,21;41,96;23,77;1,73;26,2;18;128,55
Wed;26;07;2017;18:45;233,85;44,34;22,71;1,97;25,8;12;127,04
Wed;26;07;2017;19:00;234,89;41,03;22,89;1,73;26,5;17;125,75
Wed;26;07;2017;19:15;235,76;40,74;23,75;1,98;26;14;129,3
Wed;26;07;2017;19:30;235,59;43,45;22,89;1,73;26;14;127,52
Wed;26;07;2017;19:45;234,01;40,49;23,07;1,96;26;15;127,48
Wed;26;07;2017;20:00;225,48;39,64;23,55;1,73;26;12;122,56
Wed;26;07;2017;20:15;236,78;42,33;23,48;1,96;26;16;127,01
Wed;26;07;2017;20:30;229,34;40,21;23,87;1,73;26;12;125,54
Wed;26;07;2017;20:45;227,38;38,72;22,67;1,96;25,5;15;123,54
Wed;26;07;2017;21:00;229,09;42,04;23,37;1,72;26,5;11;124,45
Wed;26;07;2017;21:15;235,46;40,65;23,93;1,95;25,7;15;128,23
Wed;26;07;2017;21:30;225,43;38,63;22,67;1,73;25,8;12;124,6
Wed;26;07;2017;21:45;228,65;41,99;23,33;1,95;26,2;15;120,18
Wed;26;07;2017;22:00;221,84;40,67;23,51;1,73;25,8;10;120,14
Wed;26;07;2017;22:15;230,6;38,39;23,19;1,93;26,2;15;125,89
Wed;26;07;2017;22:30;226,57;40,47;22,65;1,73;25,8;11;124,92
Wed;26;07;2017;22:45;229,73;40,39;23,48;1,93;26;15;122,93
Wed;26;07;2017;23:00;223,75;38,51;23,35;1,76;26;11;123,14
Wed;26;07;2017;23:15;232,68;41,29;22,31;1,91;26;14;127,17
Wed;26;07;2017;23:30;224,04;39,46;23,4;1,77;25,5;12;121,91
Wed;26;07;2017;23:45;224,65;38,83;23,44;1,89;26,5;13;120,99
Thu;27;07;2017;00:00;226,83;41,26;22,8;1,78;25,7;13;122,3
Thu;27;07;2017;00:15;228;38,92;22,83;1,89;25,8;12;126,57
Thu;27;07;2017;00:30;226,34;39,03;23,88;1,78;26,2;14;121,45
Thu;27;07;2017;00:45;223,49;41,4;23,14;1,86;25,8;12;119,29
Thu;27;07;2017;01:00;222,98;39,08;22,47;1,8;26;14;119,64
Thu;27;07;2017;01:15;227,54;38,39;23,36;1,88;25,5;10;128,42
Thu;27;07;2017;01:30;234,45;41,56;23,35;1,8;26,5;15;126,25
Thu;27;07;2017;01:45;219,78;38,72;22,25;1,88;25,5;11;120,44
Thu;27;07;2017;02:00;225,29;39,68;23,21;1,8;26;14;120,6
Thu;27;07;2017;02:15;224,46;40,97;23,26;1,86;26;10;122,38
Thu;27;07;2017;02:30;227,65;39,19;22,42;1,82;26;15;123,22
Thu;27;07;2017;02:45;220,56;38,53;23,01;1,85;25,7;10;121,47
Thu;27;07;2017;03:00;228,21;40,79;23,37;1,82;25,8;15;121,43
Thu;27;07;2017;03:15;221,98;39,88;22,66;1,85;26;10;121,6
Thu;27;07;2017;03:30;227,07;37,39;23,02;1,83;25,5;14;125,33
Thu;27;07;2017;03:45;221,9;40,98;23,37;1,82;26;10;119,72
Thu;27;07;2017;04:00;226,8;39,97;23,24;1,85;25,7;15;121,04
Thu;27;07;2017;04:15;214,51;35,44;22,22;1,83;25,8;9;120,22
Thu;27;07;2017;04:30;227,89;39,41;23,19;1,83;26;14;123,46
Thu;27;07;2017;04:45;225,7;39,67;23;1,8;25,7;11;124,53
Thu;27;07;2017;05:00;221,57;37,4;22,36;1,88;25,8;14;120,13
Thu;27;07;2017;05:15;220,83;40,18;23,3;1,78;26;9;120,57
Thu;27;07;2017;05:30;223,98;39,31;23,16;1,89;25,5;15;119,12
Thu;27;07;2017;05:45;220,5;37,19;22,2;1,75;26;10;123,37
Thu;27;07;2017;06:00;223,85;39,62;22,96;1,92;25,7;14;119,66
Thu;27;07;2017;06:15;218,67;38,61;23,29;1,72;25,8;9;120,25
Thu;27;07;2017;06:30;223,45;38,46;22,07;1,95;26;15;119,97
Thu;27;07;2017;06:45;225,04;43,4;23,24;1,72;25,2;10;121,48
Thu;27;07;2017;07:00;230,49;39,12;23,31;1,93;25,8;13;127,33
Thu;27;07;2017;07:15;221,28;39,5;22,21;1,73;26;10;121,84
Thu;27;07;2017;07:30;227,09;42,09;23,16;1,94;25,5;15;119,41
Thu;27;07;2017;07:45;219,16;39,1;23,18;1,73;26;9;120,15
Thu;27;07;2017;08:00;231,12;41,45;22,2;1,91;25,7;15;124,86
Thu;27;07;2017;08:15;226,46;42,32;23,37;1,74;26,3;10;122,73
Thu;27;07;2017;08:30;230,26;41,32;23,59;1,9;25,7;16;121,74
Thu;27;07;2017;08:45;227,98;43,26;23,25;1,73;25,8;12;121,94
Thu;27;07;2017;09:00;237,26;44,28;22,96;1,97;26;15;127,05
Thu;27;07;2017;09:15;230,88;42,38;23,45;1,74;26;11;126,31
Thu;27;07;2017;09:30;235,72;44,58;23,35;1,93;26;16;123,86
Thu;27;07;2017;09:45;231,96;44,98;22,78;1,81;26;12;124,4
Thu;27;07;2017;10:00;237,59;43,46;23,69;1,85;26,5;16;126,1
Thu;27;07;2017;10:15;232,05;43,86;23,38;1,92;26;13;123,89
Thu;27;07;2017;10:30;242,29;46,34;23,7;1,76;26,2;15;129,29
Thu;27;07;2017;10:45;236,42;43,3;22,85;1,95;26,3;13;129,02
Thu;27;07;2017;11:00;240,76;44,57;23,13;1,73;26,2;14;131,15
Thu;27;07;2017;11:15;235,21;45,75;24,4;1,98;26,3;13;123,79
Thu;27;07;2017;11:30;232,05;43,9;23,2;1,73;26;14;123,22
Thu;27;07;2017;11:45;236,59;43,45;23,23;1,97;26,5;14;127,43
Thu;27;07;2017;12:00;239,67;46,22;23,25;1,72;26;13;129,47
Thu;27;07;2017;12:15;238,21;43,77;24,01;1,96;26,2;15;127,27
Thu;27;07;2017;12:30;231,1;42,92;22,61;1,74;26,3;12;125,53
Thu;27;07;2017;12:45;240,38;45,36;23,06;1,97;26,2;15;128,79
Thu;27;07;2017;13:00;237,53;43,59;23,72;1,73;26,3;13;129,19
Thu;27;07;2017;13:15;236,6;42,48;21,78;1,98;26;16;128,37
Thu;27;07;2017;13:30;234,55;45,53;23,79;1,77;26,5;12;124,96
Thu;27;07;2017;13:45;238,66;44,51;23,18;1,93;26;17;126,04
Thu;27;07;2017;14:00;234,53;43,13;23,39;1,85;26,2;10;129,97
Thu;27;07;2017;14:15;244,48;45,72;23,33;1,84;26,3;16;131,28
Thu;27;07;2017;14:30;239,88;44,34;23,83;1,87;26,2;12;131,64
Thu;27;07;2017;14:45;235,47;42,35;22,43;1,85;26,3;13;129,55
Thu;27;07;2017;15:00;237,01;45,92;23,24;1,87;25,7;12;128,29
Thu;27;07;2017;15:15;231,57;44,17;22,89;1,83;26,3;12;124,38
Thu;27;07;2017;15:30;240,04;42,64;23,9;1,96;26;16;129,54
Thu;27;07;2017;15:45;240,26;45,46;22,88;1,75;26;13;131,16
Thu;27;07;2017;16:00;243,31;45,5;24,15;1,95;26;15;130,7
Thu;27;07;2017;16:15;235,44;42,4;23,39;1,72;26,5;13;128,44
Thu;27;07;2017;16:30;240,43;44,02;23,52;1,95;26;16;128,94
Thu;27;07;2017;16:45;232,45;45,59;23,33;1,72;26;11;124,81
Thu;27;07;2017;17:00;232,15;42,61;23,39;1,98;26;13;125,17
Thu;27;07;2017;17:15;239,81;44,81;23,16;1,72;26,5;13;130,61
Thu;27;07;2017;17:30;238,4;44,65;22,58;1,96;25,5;13;130,71
Thu;27;07;2017;17:45;239,46;43,22;23,09;1,72;26,5;16;128,92
Thu;27;07;2017;18:00;228,77;42,56;23,78;1,98;26;11;123,44
Thu;27;07;2017;18:15;237,59;43,07;23,43;1,73;26;17;126,36
Thu;27;07;2017;18:30;231,13;41,38;22,73;1,98;26;11;128,04
Thu;27;07;2017;18:45;233,28;41,38;23,37;1,77;26,2;14;126,57
Thu;27;07;2017;19:00;227,57;43,87;23,72;1,96;25,8;10;122,23
Thu;27;07;2017;19:15;228,72;41,05;22,36;1,72;26,5;14;123,09
Thu;27;07;2017;19:30;229,58;40,56;23,68;1,98;26;12;125,36
Thu;27;07;2017;19:45;235,8;42,69;23,26;1,73;26;15;127,13
Thu;27;07;2017;20:00;228,85;40,54;22,57;1,98;26;13;124,77
Thu;27;07;2017;20:15;222,76;38,88;22,91;1,72;26;12;121,25
Thu;27;07;2017;20:30;229,48;41,95;22,9;1,97;26;15;121,66
Thu;27;07;2017;20:45;225,31;39,22;22,88;1,73;26,2;10;125,28
Thu;27;07;2017;21:00;227,79;39,1;23,38;1,88;25,8;14;123,63
Thu;27;07;2017;21:15;224,32;41,83;22,22;1,79;26,2;9;123,27
Thu;27;07;2017;21:30;231,19;39,99;22,91;1,87;25,8;14;126,62
Thu;27;07;2017;21:45;221,74;39,08;22,87;1,82;26,5;9;122,48
Thu;27;07;2017;22:00;229,85;41,66;22,9;1,82;25,5;16;121,97
Thu;27;07;2017;22:15;226,76;39,41;22,96;1,87;26,5;12;124,03
Thu;27;07;2017;22:30;222,66;38,63;22,83;1,8;26;14;119,41
Thu;27;07;2017;22:45;225,92;41,24;22,89;1,9;26;13;120,9
Thu;27;07;2017;23:00;227,54;39,12;22,82;1,75;26;12;125,85
Thu;27;07;2017;23:15;227,75;38,8;22,25;1,95;26;11;127,75
Thu;27;07;2017;23:30;224,64;41,36;23,78;1,73;26;11;120,77
Thu;27;07;2017;23:45;226,34;39,18;22,42;1,97;26;12;124,78
Fri;28;07;2017;00:00;219,71;38,56;22,97;1,73;26;11;119,44
Fri;28;07;2017;00:15;229,75;41,09;22,81;1,97;26;16;121,88
Fri;28;07;2017;00:30;223,35;39,41;22,09;1,73;26;9;125,12
Fri;28;07;2017;00:45;229,45;38,31;23,83;1,97;26;16;123,35
Fri;28;07;2017;01:00;223,16;41,29;22,11;1,73;26;9;123,03
Fri;28;07;2017;01:15;230,26;39,83;23,86;1,98;26;14;124,59
Fri;28;07;2017;01:30;221,32;37,79;21,74;1,73;26;10;124,06
Fri;28;07;2017;01:45;224,51;40,85;23,78;1,95;26;12;119,93
Fri;28;07;2017;02:00;222,96;40,79;22,29;1,72;25,7;11;121,46
Fri;28;07;2017;02:15;225,88;38,26;23;1,95;26,3;11;125,38
Fri;28;07;2017;02:30;227,13;39,47;22,96;1,72;25,7;13;124,28
Fri;28;07;2017;02:45;225,54;40,61;22,46;1,96;26,3;13;121,2
Fri;28;07;2017;03:00;221,02;37,65;22,72;1,73;26;12;120,91
Fri;28;07;2017;03:15;228,66;40,25;22,95;1,94;25,5;13;125,02
Fri;28;07;2017;03:30;227,8;40,35;22,43;1,73;26,5;13;123,8
Fri;28;07;2017;03:45;219,17;37,65;23,28;1,98;25,5;10;120,76
Fri;28;07;2017;04:00;227,89;40,13;22,59;1,73;26;13;124,44
Fri;28;07;2017;04:15;223,62;40,85;23,14;1,93;25,7;9;123,01
Fri;28;07;2017;04:30;221,36;37,71;22,46;1,74;25,8;13;120,66
Fri;28;07;2017;04:45;221,42;39,73;22,99;1,96;26;9;121,73
Fri;28;07;2017;05:00;228,71;40,29;22,81;1,75;26;14;123,87
Fri;28;07;2017;05:15;219,9;37,78;22,71;1,93;26;10;121,48
Fri;28;07;2017;05:30;228,89;39,96;22,9;1,78;25,5;15;123,75
Fri;28;07;2017;05:45;223,84;40,77;22,05;1,86;26;11;122,15
Fri;28;07;2017;06:00;229,85;42,05;23,91;2,02;25,7;15;121,17
Fri;28;07;2017;06:15;222,91;39,71;21,85;1,86;25,8;9;124,69
Fri;28;07;2017;06:30;224,57;40,09;23,09;1,82;26;12;121,57
Fri;28;07;2017;06:45;219,96;38,18;22,74;1,88;25,7;11;120,45
Fri;28;07;2017;07:00;225,15;41,26;23,2;1,81;25,8;11;122,08
Fri;28;07;2017;07:15;231,53;42,34;22,76;1,85;26,2;12;126,38
Fri;28;07;2017;07:30;222,04;39,1;23,24;1,84;25,8;10;122,06
Fri;28;07;2017;07:45;223,86;40,5;22,37;1,85;26;13;120,14
Fri;28;07;2017;08:00;228,27;41,89;23,51;1,84;25,5;13;122,52
Fri;28;07;2017;08:15;231,6;39,25;22,49;1,79;26;14;128,07
Fri;28;07;2017;08:30;230,38;41,8;23,65;1,88;25,7;12;125,34
Fri;28;07;2017;08:45;232,42;45,09;22,43;1,8;26,3;15;121,8
Fri;28;07;2017;09:00;228,88;43,26;22,13;1,87;25,7;11;124,93
Fri;28;07;2017;09:15;234,46;42,94;23,33;1,91;26,3;13;126,99
Fri;28;07;2017;09:30;235,81;45,67;23,22;1,78;25,7;11;128,44
Fri;28;07;2017;09:45;236,61;44,93;23,55;2,03;26,3;13;126,8
Fri;28;07;2017;10:00;228,26;41,91;21,61;1,65;25,7;12;125,4
Fri;28;07;2017;10:15;238,4;46,15;24,38;1,96;26,3;17;122,61
Fri;28;07;2017;10:30;230,93;43,52;22,3;1,77;26;11;126,34
Fri;28;07;2017;10:45;239,91;43,99;24,06;1,91;26;17;126,95
Fri;28;07;2017;11:00;234,26;46,54;22,09;1,86;26;11;126,78
Fri;28;07;2017;11:15;235,75;43,99;23,4;1,83;26;14;126,54
Fri;28;07;2017;11:30;234,79;45,07;23,17;1,95;26,2;11;127,4
Fri;28;07;2017;11:45;241,78;46,7;23,68;1,73;25,8;14;129,87
Fri;28;07;2017;12:00;232,58;43,11;22,74;1,97;26,2;13;125,56
Fri;28;07;2017;12:15;240,36;45,07;23,13;1,73;26,3;17;127,14
Fri;28;07;2017;12:30;241,18;46,73;24,33;1,96;26;14;128,15
Fri;28;07;2017;12:45;243,81;43,64;23,98;1,72;30,5;18;125,98
Fri;28;07;2017;13:00;251,67;49,16;24,01;2,07;30,7;16;129,74
Fri;28;07;2017;13:15;218,63;41,18;22,89;1,75;16,8;10;126,02
Fri;28;07;2017;13:30;238,14;42,47;24,08;1,82;26;15;128,77
Fri;28;07;2017;13:45;236,55;45,33;23,18;1,93;26;12;128,12
Fri;28;07;2017;14:00;244,38;45,6;24,04;1,75;26,2;18;128,79
Fri;28;07;2017;14:15;237,21;43,75;23,2;1,96;25,8;14;128,51
Fri;28;07;2017;14:30;241,2;43,07;24,73;1,73;26,2;17;128,47
Fri;28;07;2017;14:45;246,28;46,76;23,69;1,96;26,3;17;130,57
Fri;28;07;2017;15:00;239,15;43,85;24,35;1,81;26,2;14;128,94
Fri;28;07;2017;15:15;238,84;42,61;23,57;1,88;26,3;16;128,48
Fri;28;07;2017;15:30;237,01;46,07;23,48;1,96;26;12;127,5
Fri;28;07;2017;15:45;237,15;45,33;23,65;1,77;26,5;16;123,91
Fri;28;07;2017;16:00;231,55;42,46;23,48;1,94;26;13;124,68
Fri;28;07;2017;16:15;242,67;44,68;23,98;1,72;26,2;17;129,1
Fri;28;07;2017;16:30;237,6;44,94;22,99;1,94;26,3;13;128,43
Fri;28;07;2017;16:45;234,93;42,47;24,94;1,74;26;16;123,79
Fri;28;07;2017;17:00;238,55;45,83;23,61;2;26;15;126,11
Fri;28;07;2017;17:15;238,88;44,35;23,94;1,79;26;13;129,8
Fri;28;07;2017;17:30;231,24;42,14;23,2;1,89;26;15;123,01
Fri;28;07;2017;17:45;234,13;44,97;23,8;1,92;26;10;127,45
Fri;28;07;2017;18:00;238,93;43,42;23,01;1,73;26;17;127,77
Fri;28;07;2017;18:15;226,73;40,65;23,25;1,97;26,2;12;122,66
Fri;28;07;2017;18:30;234,05;41,91;22,91;1,83;25,8;16;125,6
Fri;28;07;2017;18:45;236,79;42,11;23,76;1,85;26,2;13;129,88
Fri;28;07;2017;19:00;232,84;40,28;23,43;1,9;25,8;16;125,43
Fri;28;07;2017;19:15;228,1;42,78;23,71;1,79;26,5;11;122,33
Fri;28;07;2017;19:30;231,54;40,98;22,32;1,86;26;14;126,38
Fri;28;07;2017;19:45;228,32;39,94;23,54;1,84;26;11;126,01
Fri;28;07;2017;20:00;227,78;42,09;23,38;1,84;26;14;120,48
Fri;28;07;2017;20:15;230,39;39,98;23,57;1,85;26;14;124,99
Fri;28;07;2017;20:30;227,79;40,07;22,43;1,84;26;13;124,44
Fri;28;07;2017;20:45;228,29;42,37;23,43;1,85;26;14;120,65
Fri;28;07;2017;21:00;226,84;39,58;23,5;1,85;26;13;122,91
Fri;28;07;2017;21:15;230,37;39,54;22,38;1,84;26;14;126,61
Fri;28;07;2017;21:30;225,91;41,23;23,5;1,83;26;10;123,36
Fri;28;07;2017;21:45;224,88;38,37;23,38;1,86;26,5;13;121,77
Fri;28;07;2017;22:00;229,36;40,8;22,59;1,72;25,5;11;127,74
Fri;28;07;2017;22:15;230,17;40,27;23,19;1,72;26,5;17;121,5
Fri;28;07;2017;22:30;221,41;38,22;22,95;1,72;25,5;10;123,01
Fri;28;07;2017;22:45;235,54;41,11;22,89;1,72;26,5;16;127,32
Fri;28;07;2017;23:00;224,8;40,67;23,5;1,72;25,5;12;121,41
Fri;28;07;2017;23:15;224,28;38,09;22,63;1,72;26,5;14;121,33
Fri;28;07;2017;23:30;229,39;40,6;24,03;1,72;26;10;127,05
Fri;28;07;2017;23:45;230,39;40,43;21,82;1,72;26;13;127,41
Sat;29;07;2017;00:00;224,43;37,75;24;1,72;26;11;123,97
Sat;29;07;2017;00:15;226,93;40,83;21,98;1,72;26;14;122,4
Sat;29;07;2017;00:30;229,32;39,82;23,85;1,72;26;14;123,94
Sat;29;07;2017;00:45;225,13;38,09;22,05;1,72;26;11;126,27
Sat;29;07;2017;01:00;229,14;41,12;23,94;1,72;25,7;15;121,66
Sat;29;07;2017;01:15;226,08;40,14;21,97;1,72;26,3;11;124,95
Sat;29;07;2017;01:30;226,78;37,83;23,84;1,72;25,7;13;124,69
Sat;29;07;2017;01:45;224,07;41,35;22,1;1,72;26,3;10;122,61
Sat;29;07;2017;02:00;224,7;39,3;23,8;1,72;25,7;13;121,18
Sat;29;07;2017;02:15;224,83;38,92;22,05;1,72;26,3;9;126,84
Sat;29;07;2017;02:30;227,08;41,05;23,78;1,72;25,7;14;120,83
Sat;29;07;2017;02:45;220,52;39,36;22,14;1,72;25,8;11;120,5
Sat;29;07;2017;03:00;228,05;37,96;23,19;1,72;26,5;13;125,67
Sat;29;07;2017;03:15;228,04;41,69;23,03;1,72;25,5;11;125,1
Sat;29;07;2017;03:30;225,73;40,51;22,81;1,72;26;14;120,69
Sat;29;07;2017;03:45;219,48;37,81;23,2;1,72;25,7;8;123,05
Sat;29;07;2017;04:00;224,48;40,59;22,8;1,72;25,8;13;120,57
Sat;29;07;2017;04:15;225,54;39,98;23,19;1,72;26,2;9;125,44
Sat;29;07;2017;04:30;225,29;37,76;22,88;1,72;25,8;12;125,13
Sat;29;07;2017;04:45;221;41,29;22,68;1,72;26;9;120,31
Sat;29;07;2017;05:00;226,27;40,38;23,48;1,72;25,5;14;121,19
Sat;29;07;2017;05:15;219,82;37,74;22,65;1,72;26;10;121,71
Sat;29;07;2017;05:30;230,37;40,35;23,13;1,72;25,7;14;125,47
Sat;29;07;2017;05:45;226,06;41,12;22,64;1,72;25,8;10;124,78
Sat;29;07;2017;06:00;221,91;37,9;22,63;1,72;26,2;13;120,46
Sat;29;07;2017;06:15;219,29;39,81;23,26;1,72;25,8;8;120,7
Sat;29;07;2017;06:30;228,35;40,71;22,76;1,72;26;13;124,17
Sat;29;07;2017;06:45;222,25;38,78;23,16;1,72;25,7;8;124,88
Sat;29;07;2017;07:00;223,02;38,76;22,97;1,72;25,8;13;120,77
Sat;29;07;2017;07:15;224,62;41,52;23,01;1,72;26;9;123,38
Sat;29;07;2017;07:30;224,48;38,73;22,94;1,72;25,5;16;119,59
Sat;29;07;2017;07:45;217,59;39,02;22,94;1,72;26;9;118,91
Sat;29;07;2017;08:00;229,31;40,83;23,13;1,72;26;15;122,63
Sat;29;07;2017;08:15;222,72;38,57;22,6;1,72;26;9;124,83
Sat;29;07;2017;08:30;225,47;39,44;23,32;1,72;25,7;13;122,29
Sat;29;07;2017;08:45;223,85;41,27;22,95;1,72;25,8;9;123,11
Sat;29;07;2017;09:00;229,52;38,37;23,21;1,71;26;14;126,23
Sat;29;07;2017;09:15;229,26;39,51;23,25;1,72;26;10;128,79
Sat;29;07;2017;09:30;232,83;41,56;22,56;1,72;26;15;126
Sat;29;07;2017;09:45;226,22;39,02;22,75;1,72;25,7;11;126,03
Sat;29;07;2017;10:00;235,42;39,37;23,34;1,72;26,3;15;129,7
Sat;29;07;2017;10:15;228,05;41,33;21,6;1,72;25,7;11;126,7
Sat;29;07;2017;10:30;230,82;39,21;23,53;1,72;25,8;13;127,56
Sat;29;07;2017;10:45;230,5;39,81;22,83;1,72;26;10;130,14
Sat;29;07;2017;11:00;234,3;41,67;23,16;1,72;26;13;128,75
Sat;29;07;2017;11:15;223,81;39,89;22,98;1,72;26;11;122,23
Sat;29;07;2017;11:30;231,74;39,82;24,17;1,72;26;14;126,04
Sat;29;07;2017;11:45;235,15;42,14;22,61;1,72;26;15;127,67
Sat;29;07;2017;12:00;231,98;40;23,75;1,72;25,5;12;129,01
Sat;29;07;2017;12:15;228,29;39,71;22,52;1,72;26,5;15;122,84
Sat;29;07;2017;12:30;233,51;42,28;23,85;1,72;25,7;12;127,97
Sat;29;07;2017;12:45;232,21;40,54;22,92;1,72;26,3;14;126,73
Sat;29;07;2017;13:00;226;38,92;23,27;1,72;25,7;11;125,4
Sat;29;07;2017;13:15;234,4;42,1;23,78;1,71;26,3;15;125,51
Sat;29;07;2017;13:30;235,86;40,56;23,92;1,72;25,7;14;129,97
Sat;29;07;2017;13:45;233,23;38,92;22,39;1,72;25,8;15;129,41
Sat;29;07;2017;14:00;233,84;41,53;23,08;1,72;26,2;13;128,32
Sat;29;07;2017;14:15;231,41;42,29;23,18;1,72;26,3;14;123,93
Sat;29;07;2017;14:30;230,74;38,98;23,09;1,72;25,7;15;126,26
Sat;29;07;2017;14:45;229,57;41,38;23,32;1,72;26,3;10;126,85
Sat;29;07;2017;15:00;235,55;41,6;23,03;1,72;26,2;15;128
Sat;29;07;2017;15:15;233,27;39,18;24,54;1,72;26,3;14;127,53
Sat;29;07;2017;15:30;234,11;40,46;25,64;1,72;26;14;126,29
Sat;29;07;2017;15:45;236,07;41,8;24,32;1,72;26;17;125,23
Sat;29;07;2017;16:00;225,48;37,2;23,3;1,72;26;11;126,27
Sat;29;07;2017;16:15;229,32;38,68;22,86;1,72;26,5;15;124,57
Sat;29;07;2017;16:30;227,17;40,77;23,17;1,72;25,5;12;124,01
Sat;29;07;2017;16:45;228,42;38,6;22,53;1,72;26,5;15;124,08
Sat;29;07;2017;17:00;224,32;38,25;23,46;1,72;26;10;124,89
Sat;29;07;2017;17:15;228,5;41,33;22,46;1,72;26,2;13;123,79
Sat;29;07;2017;17:30;227,58;40,09;23,93;1,72;25,8;11;125,05
Sat;29;07;2017;17:45;226,66;37,98;23,18;1,72;26,5;14;123,28
Sat;29;07;2017;18:00;230,38;41,03;23,62;1,72;25,5;14;124,51
Sat;29;07;2017;18:15;228,69;40,1;23,37;1,72;26,5;11;126
Sat;29;07;2017;18:30;233,21;40,49;23,43;1,72;26;16;125,57
Sat;29;07;2017;18:45;224,37;40,53;23,49;1,72;26;11;121,63
Sat;29;07;2017;19:00;227,66;39,87;23,28;1,72;26;14;122,79
Sat;29;07;2017;19:15;223,53;38,59;22,5;1,71;26;8;126,73
Sat;29;07;2017;19:30;231,41;41,61;22,93;1,72;26;14;125,15
Sat;29;07;2017;19:45;224,62;40,16;24,03;1,71;26,2;10;122,52
Sat;29;07;2017;20:00;232,96;40,26;23,09;1,72;25,8;16;126,09
Sat;29;07;2017;20:15;226,59;40,41;22,69;1,72;26,5;10;125,27
Sat;29;07;2017;20:30;227,73;41,11;23,32;1,72;25,5;15;121,08
Sat;29;07;2017;20:45;224,29;37,78;23,28;1,72;26,5;12;123,01
Sat;29;07;2017;21:00;228,32;40,42;23,08;1,72;25,5;12;125,61
Sat;29;07;2017;21:15;227,78;42,78;22,68;1,72;26,5;10;124,1
Sat;29;07;2017;21:30;223,03;38,25;23,27;1,72;25,5;12;122,3
Sat;29;07;2017;21:45;225,81;39,3;22,97;1,72;26,5;12;123,32
Sat;29;07;2017;22:00;229,45;41,11;22,44;1,72;26;14;124,19
Sat;29;07;2017;22:15;224,24;38,05;23,08;1,72;26;13;122,39
Sat;29;07;2017;22:30;229,03;42,86;23,17;1,71;26;11;124,29
Sat;29;07;2017;22:45;229,07;39,94;22,85;1,72;26;15;123,57
Sat;29;07;2017;23:00;222,82;37,78;23,08;1,72;26;10;124,24
