Vodafone - Realtime Data;;;;;;;;;
Generated by: Tobias Conde;;;;;;;;;
At: January 30, 2018 17:18 (Europe/Lisbon);;;;;;;;;
From: January 01, 2017 00:00, To: December 31, 2017 23:59;;;;;;;;;
Rate: 15 minutes;;;;;;;;;
Exported by WiseMetering;;;;;;;;;
;;;;;;;;;
weekday;day;month;year;time;EA+ AVAC IT DTCs (KWh);EA+ AVAC IT ALF1P0 (KWh);EA+ AVAC IT BVTP1 (KWh);EA+ AVAC IT ALF2A1 (KWh);EA+ AVAC IT ALF2A7+A8 (KWh)
Sat;10;06;2017;17:00;84,4;15,1;14,4;10,12;44,78
Sat;10;06;2017;17:15;76,14;13,1;11,46;11,84;39,74
Sat;10;06;2017;17:30;75,29;11,3;14,55;11,18;38,26
Sat;10;06;2017;17:45;86,15;14,5;14,01;12,44;45,2
Sat;10;06;2017;18:00;82,6;14,6;11,18;12,35;44,47
Sat;10;06;2017;18:15;76,16;11,1;14,74;10,09;40,24
Sat;10;06;2017;18:30;79,5;10,1;14,21;10,9;44,29
Sat;10;06;2017;18:45;81,57;14,6;11,47;11,47;44,03
Sat;10;06;2017;19:00;77,12;13,4;14,45;9,53;39,74
Sat;10;06;2017;19:15;80,2;11,6;12,97;11,79;43,84
Sat;10;06;2017;19:30;80,62;12,1;12,16;11,64;44,72
Sat;10;06;2017;19:45;79,34;14,8;15;9,65;39,88
Sat;10;06;2017;20:00;75,85;10;11,99;11,99;41,86
Sat;10;06;2017;20:15;80;11,6;12,41;12,18;43,8
Sat;10;06;2017;20:30;78,28;12,3;14,54;11,16;40,28
Sat;10;06;2017;20:45;83,09;13,9;12,52;12,24;44,44
Sat;10;06;2017;21:00;74,54;12,1;11,86;11,04;39,53
Sat;10;06;2017;21:15;78,25;11,9;14,81;10,78;40,76
Sat;10;06;2017;21:30;80,19;12,8;12,3;12,21;42,89
Sat;10;06;2017;21:45;75,12;10,2;12,09;10,46;42,37
Sat;10;06;2017;22:00;78,03;10,4;14,89;11,3;41,44
Sat;10;06;2017;22:15;79,51;11;12,35;12,21;43,95
Sat;10;06;2017;22:30;75,63;12,8;11,57;10;41,26
Sat;10;06;2017;22:45;74,56;10,4;14,7;11,62;37,84
Sat;10;06;2017;23:00;79,52;12,5;12,2;10,91;43,92
Sat;10;06;2017;23:15;75,57;11,2;12,06;10,19;42,12
Sat;10;06;2017;23:30;75,67;10,3;14,57;11,91;38,89
Sat;10;06;2017;23:45;75,12;10;12,46;12,25;40,4
Sun;11;06;2017;00:00;76,89;11;12,02;9,69;44,18
Sun;11;06;2017;00:15;79,62;12,3;14,63;12,19;40,5
Sun;11;06;2017;00:30;75,93;10,8;12,91;10,64;41,58
Sun;11;06;2017;00:45;75,74;12,2;11,5;11,26;40,77
Sun;11;06;2017;01:00;74,27;11,5;13,61;10,73;38,43
Sun;11;06;2017;01:15;77,63;10;13,89;11,58;42,16
Sun;11;06;2017;01:30;73,8;9,9;11,19;10,28;42,42
Sun;11;06;2017;01:45;76,06;9,8;13,95;12,28;40,03
Sun;11;06;2017;02:00;76,29;11,2;13,8;9,8;41,5
Sun;11;06;2017;02:15;77,58;11,7;11,18;12,27;42,43
Sun;11;06;2017;02:30;75,11;10,8;14,27;11,02;39,03
Sun;11;06;2017;02:45;77,59;13,9;13,11;10,64;39,93
Sun;11;06;2017;03:00;76,01;9,2;11,53;11,87;43,41
Sun;11;06;2017;03:15;76,38;11;14,3;10,7;40,38
Sun;11;06;2017;03:30;71,77;10,1;13,68;10,3;37,69
Sun;11;06;2017;03:45;77,42;9,8;11,2;12,23;44,19
Sun;11;06;2017;04:00;78,1;13;13,86;9,97;41,26
Sun;11;06;2017;04:15;75,42;10,5;14,21;11,87;38,85
Sun;11;06;2017;04:30;75,45;12,5;10,89;11,62;40,44
Sun;11;06;2017;04:45;77,53;11,4;12,85;10,24;43,04
Sun;11;06;2017;05:00;79,1;10,2;14,57;12,08;42,25
Sun;11;06;2017;05:15;70,89;10,4;11,58;10,62;38,29
Sun;11;06;2017;05:30;76,22;10;12,35;11,48;42,39
Sun;11;06;2017;05:45;78,5;13,3;14,42;10,58;40,19
Sun;11;06;2017;06:00;73,36;10,6;12,12;11,21;39,43
Sun;11;06;2017;06:15;76,7;12,9;11,73;10,63;41,44
Sun;11;06;2017;06:30;75,53;10,7;14,7;11,47;38,66
Sun;11;06;2017;06:45;72,29;10,7;12,66;10,78;38,16
Sun;11;06;2017;07:00;77,78;10,7;11,24;11,55;44,28
Sun;11;06;2017;07:15;76,88;10,6;14,28;10,95;41,05
Sun;11;06;2017;07:30;76,61;11,4;13,36;11,5;40,35
Sun;11;06;2017;07:45;76,09;12,8;11,41;10,72;41,16
Sun;11;06;2017;08:00;79,14;10,6;14,04;11,25;43,26
Sun;11;06;2017;08:15;83,67;13,2;14,21;12,01;44,25
Sun;11;06;2017;08:30;70,74;10,5;11,26;9,77;39,21
Sun;11;06;2017;08:45;77,64;10,4;13,72;12,31;41,21
Sun;11;06;2017;09:00;78,48;10,6;14,69;10,25;42,95
Sun;11;06;2017;09:15;78,66;11,4;11,79;11,54;43,93
Sun;11;06;2017;09:30;77,71;12,5;13,09;11,67;40,46
Sun;11;06;2017;09:45;77,8;11,5;14,82;10,4;41,08
Sun;11;06;2017;10:00;79,26;12,7;11,91;11,68;42,97
Sun;11;06;2017;10:15;77,18;11,5;13,65;10,3;41,73
Sun;11;06;2017;10:30;81,02;11,4;14,46;11,26;43,9
Sun;11;06;2017;10:45;83,37;11,6;12,15;11,75;47,87
Sun;11;06;2017;11:00;83,19;11,8;14,04;11,77;45,58
Sun;11;06;2017;11:15;79,58;13,9;15,06;9,36;41,26
Sun;11;06;2017;11:30;77,58;11,6;11,31;11,15;43,52
Sun;11;06;2017;11:45;84,22;14,5;13,44;11,8;44,49
Sun;11;06;2017;12:00;83,42;11,4;15,13;11,35;45,53
Sun;11;06;2017;12:15;78,08;12;11,42;9,37;45,29
Sun;11;06;2017;12:30;84,99;12,7;12,85;12,83;46,61
Sun;11;06;2017;12:45;87,82;14,2;14,73;11,99;46,91
Sun;11;06;2017;13:00;81,64;12,8;12,72;8,69;47,44
Sun;11;06;2017;13:15;83,49;14,1;11,86;11,87;45,65
Sun;11;06;2017;13:30;81,17;11,8;14,78;11,18;43,42
Sun;11;06;2017;13:45;81,56;12,9;13,62;9,71;45,33
Sun;11;06;2017;14:00;81,22;11;11,58;12,02;46,62
Sun;11;06;2017;14:15;88,81;16;14,56;11,66;46,59
Sun;11;06;2017;14:30;81,74;12,2;13,82;12;43,72
Sun;11;06;2017;14:45;85,25;14,5;11,6;12,59;46,56
Sun;11;06;2017;15:00;86,55;12,5;14,42;12,02;47,62
Sun;11;06;2017;15:15;88,23;14,2;13,88;10,87;49,28
Sun;11;06;2017;15:30;79,91;10,1;10,97;11,89;46,95
Sun;11;06;2017;15:45;83,57;15,6;14,49;11,97;41,52
Sun;11;06;2017;16:00;81,79;13,4;14,06;11,06;43,28
Sun;11;06;2017;16:15;84,1;13;12,2;11,77;47,13
Sun;11;06;2017;16:30;85,16;13;12,91;12,91;46,35
Sun;11;06;2017;16:45;87,8;15,9;14,58;10,33;46,99
Sun;11;06;2017;17:00;81,38;11;12;11,36;47,02
Sun;11;06;2017;17:15;80,54;11,5;12,76;11,9;44,38
Sun;11;06;2017;17:30;84,89;14;14,71;11,58;44,61
Sun;11;06;2017;17:45;80,16;13,6;12,18;9,35;45,03
Sun;11;06;2017;18:00;79,87;11,6;12,26;10,66;45,35
Sun;11;06;2017;18:15;85,31;14;14,78;11,81;44,72
Sun;11;06;2017;18:30;82,53;14,9;11,64;11,4;44,58
Sun;11;06;2017;18:45;77,32;10,6;13,27;12,42;41,03
Sun;11;06;2017;19:00;82,43;11,5;14,42;12,32;44,19
Sun;11;06;2017;19:15;81,63;13;11,53;11,23;45,88
Sun;11;06;2017;19:30;80,63;14,4;12,54;12,14;41,55
Sun;11;06;2017;19:45;81,22;11,3;14,74;10,62;44,56
Sun;11;06;2017;20:00;81,42;13,1;12,76;11,11;44,45
Sun;11;06;2017;20:15;75,49;11,6;11,02;12,29;40,58
Sun;11;06;2017;20:30;81,53;11,3;14,57;11,24;44,41
Sun;11;06;2017;20:45;81,15;12;12,62;10,72;45,81
Sun;11;06;2017;21:00;75,51;11,3;12,08;12,25;39,89
Sun;11;06;2017;21:15;81,92;14,8;14,7;11,44;40,99
Sun;11;06;2017;21:30;73,33;10,9;11,32;10,09;41,02
Sun;11;06;2017;21:45;83,48;12,9;13,53;12,3;44,75
Sun;11;06;2017;22:00;79,85;10,6;13,94;10,87;44,44
Sun;11;06;2017;22:15;71,81;10,3;11,21;11,11;39,2
Sun;11;06;2017;22:30;78,64;10,4;13,52;12,29;42,43
Sun;11;06;2017;22:45;77,02;11,4;13,45;9,79;42,38
Sun;11;06;2017;23:00;75,25;11,7;11,09;12,12;40,34
Sun;11;06;2017;23:15;77,24;12,1;13,82;11,97;39,35
Sun;11;06;2017;23:30;79,06;12;14,11;10,22;42,73
Sun;11;06;2017;23:45;78,72;12,1;11,24;12,39;42,99
Mon;12;06;2017;00:00;78;9,7;13,57;10,62;44,12
Mon;12;06;2017;00:15;78,03;11;14,6;11,39;41,03
Mon;12;06;2017;00:30;75,92;10,4;11,6;11,04;42,88
Mon;12;06;2017;00:45;78,72;12,6;12,65;11,96;41,51
Mon;12;06;2017;01:00;74,1;11,2;14,17;10,05;38,68
Mon;12;06;2017;01:15;77,27;10,8;12,11;12,28;42,08
Mon;12;06;2017;01:30;76,58;13,4;12,25;10,43;40,49
Mon;12;06;2017;01:45;75,57;9,8;14,79;11,48;39,51
Mon;12;06;2017;02:00;74,95;11,5;11,26;10,87;41,33
Mon;12;06;2017;02:15;79,7;12,1;12,94;11,2;43,45
Mon;12;06;2017;02:30;77,44;12,6;14,49;10,95;39,4
Mon;12;06;2017;02:45;72,95;12;11,55;11,67;37,73
Mon;12;06;2017;03:00;57,09;12,1;12,88;9,94;22,16
Mon;12;06;2017;03:15;81,08;12,4;14,55;12,28;41,85
Mon;12;06;2017;03:30;78,11;11,6;11,71;10,24;44,57
Mon;12;06;2017;03:45;79,82;11,5;12,79;11,59;43,93
Mon;12;06;2017;04:00;77,07;12;14,09;10,95;40,03
Mon;12;06;2017;04:15;74,66;12,5;11,35;10,38;40,43
Mon;12;06;2017;04:30;77;11,5;12,88;11,63;40,99
Mon;12;06;2017;04:45;77,73;11,7;14,14;10,85;41,05
Mon;12;06;2017;05:00;74,37;11,9;10,6;11,19;40,69
Mon;12;06;2017;05:15;76,17;11,7;13,57;10,92;39,98
Mon;12;06;2017;05:30;76,93;11,6;14,04;10,41;40,88
Mon;12;06;2017;05:45;72,62;10,6;11,08;11,74;39,2
Mon;12;06;2017;06:00;74,42;12,6;12,78;10,85;38,19
Mon;12;06;2017;06:15;76,44;11,5;14,38;11,08;39,48
Mon;12;06;2017;06:30;73,94;12,3;11,47;10,93;39,25
Mon;12;06;2017;06:45;74,08;11,1;12,78;10,84;39,36
Mon;12;06;2017;07:00;78,57;12,4;14,57;11,16;40,45
Mon;12;06;2017;07:15;73,89;11,1;11,96;11,14;39,68
Mon;12;06;2017;07:30;74,47;12,5;11,88;10,24;39,84
Mon;12;06;2017;07:45;78,72;11,4;14,67;11,83;40,83
Mon;12;06;2017;08:00;76,04;12,7;12,45;10,68;40,21
Mon;12;06;2017;08:15;73,67;11,4;11,74;11,06;39,46
Mon;12;06;2017;08:30;79,42;13,1;14,78;10,8;40,75
Mon;12;06;2017;08:45;76,82;11,5;12,36;11,3;41,66
Mon;12;06;2017;09:00;76,12;13,7;11,64;9,65;41,13
Mon;12;06;2017;09:15;80,79;11,3;14,56;11,73;43,2
Mon;12;06;2017;09:30;80,61;13,6;13,03;9,62;44,37
Mon;12;06;2017;09:45;78,57;12,2;11,74;10,94;43,69
Mon;12;06;2017;10:00;82,23;13,9;14,86;10,55;42,91
Mon;12;06;2017;10:15;81,04;11,6;13,58;11,14;44,73
Mon;12;06;2017;10:30;78,53;13,4;12,25;11,49;41,39
Mon;12;06;2017;10:45;85,52;12,6;15,49;11,48;45,95
Mon;12;06;2017;11:00;86,41;13,8;13,89;11,31;47,41
Mon;12;06;2017;11:15;84,74;13,5;12,19;11,6;47,45
Mon;12;06;2017;11:30;83,23;13,5;14,38;9,5;45,85
Mon;12;06;2017;11:45;87,89;13,2;15,05;11,49;48,15
Mon;12;06;2017;12:00;86,38;14,7;12,21;11,92;47,55
Mon;12;06;2017;12:15;84,24;13,3;13,93;11,15;45,86
Mon;12;06;2017;12:30;89,75;14,7;15,4;12,47;47,18
Mon;12;06;2017;12:45;84,8;13,4;13,09;12,3;46,02
Mon;12;06;2017;13:00;85,02;14,3;13,04;11,28;46,4
Mon;12;06;2017;13:15;83,64;13,6;15,55;9,79;44,71
Mon;12;06;2017;13:30;84,84;14,2;13,27;11,35;46,01
Mon;12;06;2017;13:45;86,53;15,2;11,66;11,98;47,7
Mon;12;06;2017;14:00;89,6;13,3;14,95;10,71;50,64
Mon;12;06;2017;14:15;93,91;16,4;14,03;12,4;51,08
Mon;12;06;2017;14:30;83,82;12,1;11,86;12,64;47,22
Mon;12;06;2017;14:45;91,34;15,9;14,4;12,08;48,97
Mon;12;06;2017;15:00;86,17;14,3;15,47;11;45,4
Mon;12;06;2017;15:15;85,5;13,7;12,33;11,94;47,53
Mon;12;06;2017;15:30;85,96;12,9;12,83;11,95;48,28
Mon;12;06;2017;15:45;89,64;15;15,9;10,84;47,9
Mon;12;06;2017;16:00;88,26;15,7;14,36;11,85;46,34
Mon;12;06;2017;16:15;83,2;13,3;12,55;12,13;45,22
Mon;12;06;2017;16:30;91,77;13,3;15,31;12,29;50,87
Mon;12;06;2017;16:45;86,42;13,6;14,27;11,31;47,24
Mon;12;06;2017;17:00;85,19;14,6;11,78;11,78;47,02
Mon;12;06;2017;17:15;86,22;13,5;14,3;11,81;46,6
Mon;12;06;2017;17:30;81,47;13,6;14,58;10,86;42,44
Mon;12;06;2017;17:45;80,43;12,9;11,7;9,91;45,92
Mon;12;06;2017;18:00;88,38;13,6;13,9;11,89;48,99
Mon;12;06;2017;18:15;85,46;13;14,93;11,23;46,3
Mon;12;06;2017;18:30;80,38;12,8;12,19;12,55;42,84
Mon;12;06;2017;18:45;79,53;12,5;12,84;12,07;42,12
Mon;12;06;2017;19:00;85,52;13;14,76;11,46;46,3
Mon;12;06;2017;19:15;80,63;12,8;12,47;11,15;44,21
Mon;12;06;2017;19:30;80,48;12,4;11,76;11,36;44,96
Mon;12;06;2017;19:45;86,03;12,6;14,8;11,64;46,99
Mon;12;06;2017;20:00;82,49;12,3;12,7;12,31;45,18
Mon;12;06;2017;20:15;76,76;12,4;12,13;10,27;41,96
Mon;12;06;2017;20:30;83,08;11,7;14,94;11,57;44,88
Mon;12;06;2017;20:45;82,92;13,3;12,34;12,3;44,98
Mon;12;06;2017;21:00;78,26;12,2;12,12;10,34;43,6
Mon;12;06;2017;21:15;80,51;12,1;14,59;11,64;42,18
Mon;12;06;2017;21:30;80,83;13,1;12,67;12,32;42,74
Mon;12;06;2017;21:45;82,92;13,1;11,85;9,76;48,21
Mon;12;06;2017;22:00;87,84;13,7;14,68;12,38;47,08
Mon;12;06;2017;22:15;82,64;13,8;12,81;12,47;43,57
Mon;12;06;2017;22:30;79;13,4;11,55;9,68;44,37
Mon;12;06;2017;22:45;88,69;13,8;14,86;12,43;47,6
Mon;12;06;2017;23:00;84,72;13,9;14,78;11,93;44,11
Mon;12;06;2017;23:15;79,05;12,8;11,7;9,55;44,99
Mon;12;06;2017;23:30;83,69;13,3;12,59;12,38;45,43
Mon;12;06;2017;23:45;84,41;12,8;14,54;12,31;44,76
Tue;13;06;2017;00:00;78,42;12,8;12,53;9,73;43,36
Tue;13;06;2017;00:15;79,86;11,4;11,98;12,28;44,21
Tue;13;06;2017;00:30;79,18;13;14,71;10,71;40,75
Tue;13;06;2017;00:45;79,42;12,3;13,32;11,3;42,51
Tue;13;06;2017;01:00;79,08;12,7;11,45;12,06;42,87
Tue;13;06;2017;01:15;78,73;13,2;14,28;10,23;41,02
Tue;13;06;2017;01:30;83,43;11,9;13,54;11,75;46,24
Tue;13;06;2017;01:45;78,92;13,7;11,27;10,87;43,09
Tue;13;06;2017;02:00;80,93;12,3;14,38;11,38;42,87
Tue;13;06;2017;02:15;79,68;12,8;14,04;10,52;42,33
Tue;13;06;2017;02:30;78,14;12,8;11,28;12,25;41,81
Tue;13;06;2017;02:45;75,78;11,6;12,76;9,75;41,67
Tue;13;06;2017;03:00;82,37;13,3;13,1;12,22;43,75
Tue;13;06;2017;03:15;75,9;12,4;11,56;10,6;41,33
Tue;13;06;2017;03:30;81,13;13,3;14,35;11,32;42,16
Tue;13;06;2017;03:45;78,12;11,9;12,11;10,94;43,18
Tue;13;06;2017;04:00;77,12;12,2;12,51;11,83;40,58
Tue;13;06;2017;04:15;78,28;12,8;13,33;10,24;41,91
Tue;13;06;2017;04:30;78,35;12,5;11,53;12,16;42,16
Tue;13;06;2017;04:45;76,33;12,7;14,01;10,35;39,27
Tue;13;06;2017;05:00;76,17;12,4;11,71;11,14;40,92
Tue;13;06;2017;05:15;79,66;13,3;12,66;11,81;41,9
Tue;13;06;2017;05:30;77,91;12,3;13,71;9,78;42,12
Tue;13;06;2017;05:45;79,57;13,1;11,5;12,18;42,79
Tue;13;06;2017;06:00;77,62;12;13,18;10,19;42,25
Tue;13;06;2017;06:15;76,66;12,6;12,78;11,71;39,57
Tue;13;06;2017;06:30;76,57;12,3;11,3;10,92;42,05
Tue;13;06;2017;06:45;78,22;12,8;13,19;10,74;41,49
Tue;13;06;2017;07:00;78,11;12,5;12,06;11,32;42,23
Tue;13;06;2017;07:15;78,63;12,8;11,56;11,14;43,14
Tue;13;06;2017;07:30;81,83;12,8;14,47;10,81;43,75
Tue;13;06;2017;07:45;81,88;13,1;11,88;12,25;44,66
Tue;13;06;2017;08:00;82,44;13,8;13,09;10,18;45,37
Tue;13;06;2017;08:15;81,46;12;12,84;11,79;44,83
Tue;13;06;2017;08:30;80,57;13,9;12,14;10,88;43,65
Tue;13;06;2017;08:45;84,75;13,3;14,28;11,19;45,98
Tue;13;06;2017;09:00;82,63;13,9;12,36;11,86;44,51
Tue;13;06;2017;09:15;79,4;13,7;11,25;10,63;43,82
Tue;13;06;2017;09:30;84,68;13,1;14,88;10,78;45,91
Tue;13;06;2017;09:45;83,33;14,7;12,42;10,31;45,9
Tue;13;06;2017;10:00;81,54;13,1;11,77;11,45;45,23
Tue;13;06;2017;10:15;86,33;14,1;14,43;11,02;46,78
Tue;13;06;2017;10:30;82,61;14,1;11,82;10,86;45,83
Tue;13;06;2017;10:45;84,07;15,3;13,64;10,54;44,6
Tue;13;06;2017;11:00;88,71;13,4;15,09;12,19;48,04
Tue;13;06;2017;11:15;84,8;15,1;11,8;11,8;46,11
Tue;13;06;2017;11:30;85,92;14,2;13,39;10,78;47,55
Tue;13;06;2017;11:45;91,7;15,8;14,26;11,48;50,17
Tue;13;06;2017;12:00;82,81;14,8;11,9;10,97;45,14
Tue;13;06;2017;12:15;89,39;15,5;14,36;11,75;47,78
Tue;13;06;2017;12:30;88;13,2;13,55;11,94;49,31
Tue;13;06;2017;12:45;86,95;15,3;12,85;11,98;46,82
Tue;13;06;2017;13:00;86,9;14,5;15,53;11,52;45,36
Tue;13;06;2017;13:15;89,19;14,7;13,13;12,58;48,79
Tue;13;06;2017;13:30;86,5;15,5;13,16;12,07;45,78
Tue;13;06;2017;13:45;90,02;15,5;15,71;11,55;47,27
Tue;13;06;2017;14:00;88,33;15,3;12,86;11,23;48,95
Tue;13;06;2017;14:15;91,42;15,7;14,26;12;49,46
Tue;13;06;2017;14:30;91,74;16,2;14,51;12,02;49,01
Tue;13;06;2017;14:45;87,05;15,4;12,73;11,17;47,75
Tue;13;06;2017;15:00;93,64;15;15,67;12,49;50,48
Tue;13;06;2017;15:15;90,78;14,6;14,7;12,68;48,81
Tue;13;06;2017;15:30;83,6;13,8;12,91;11,44;45,45
Tue;13;06;2017;15:45;85,81;14,6;13,97;11,68;45,57
Tue;13;06;2017;16:00;86,59;13,7;12,74;12,04;48,11
Tue;13;06;2017;16:15;86,57;15,4;12,92;11,95;46,31
Tue;13;06;2017;16:30;86,39;12,9;14,56;10,9;48,03
Tue;13;06;2017;16:45;86,62;15,8;11,89;11,92;47,02
Tue;13;06;2017;17:00;83,21;12,4;12,81;12,6;45,4
Tue;13;06;2017;17:15;86,55;15,3;14,7;11,93;44,62
Tue;13;06;2017;17:30;80,43;11,3;12,15;9,65;47,33
Tue;13;06;2017;17:45;85,32;15,3;14,68;11,86;43,48
Tue;13;06;2017;18:00;81,13;12,4;13,51;11,88;43,35
Tue;13;06;2017;18:15;86,47;16,3;12,66;10,79;46,72
Tue;13;06;2017;18:30;82,32;12,8;15,19;11,92;42,41
Tue;13;06;2017;18:45;85,94;16,1;13,31;11,9;44,62
Tue;13;06;2017;19:00;82,18;13;11,69;11,6;45,89
Tue;13;06;2017;19:15;86,42;14,1;14,46;11,92;45,95
Tue;13;06;2017;19:30;81,52;13,8;11,96;11,26;44,51
Tue;13;06;2017;19:45;84,34;12,8;13,72;11,81;46,01
Tue;13;06;2017;20:00;86,67;15,7;13,91;11,81;45,26
Tue;13;06;2017;20:15;78,96;11,1;12,16;12,42;43,28
Tue;13;06;2017;20:30;87,28;15,9;14,87;12,07;44,44
Tue;13;06;2017;20:45;77,46;10,6;12,65;11,13;43,08
Tue;13;06;2017;21:00;84,4;14,8;14,69;11,3;43,61
Tue;13;06;2017;21:15;86,06;13,2;14,1;12,2;46,57
Tue;13;06;2017;21:30;78,9;12,5;11,75;11,51;43,15
Tue;13;06;2017;21:45;82,68;11,3;14,33;11,87;45,19
Tue;13;06;2017;22:00;85,54;14,9;13,5;11,19;45,96
Tue;13;06;2017;22:15;80,78;13,2;12,71;11,71;43,17
Tue;13;06;2017;22:30;83,48;11,8;15,2;12,42;44,07
Tue;13;06;2017;22:45;80,05;12,6;12,32;10,3;44,83
Tue;13;06;2017;23:00;85,62;14,9;14,98;11,72;44,03
Tue;13;06;2017;23:15;84,68;12,7;13,68;11,95;46,34
Tue;13;06;2017;23:30;80,72;11,5;11,92;11,41;45,9
Tue;13;06;2017;23:45;85,58;14,5;14,27;12,44;44,37
Wed;14;06;2017;00:00;82,13;12,8;13,17;11,11;45,05
Wed;14;06;2017;00:15;82,32;13,2;13,68;10,92;44,53
Wed;14;06;2017;00:30;83,66;12,8;14,35;12,43;44,08
Wed;14;06;2017;00:45;78,29;12,6;11,53;10,81;43,35
Wed;14;06;2017;01:00;83,41;13,5;13,23;11,41;45,27
Wed;14;06;2017;01:15;85,41;12,8;16;12,36;44,25
Wed;14;06;2017;01:30;80,11;12,6;10,9;10,45;46,15
Wed;14;06;2017;01:45;81,77;12,7;13,64;11,6;43,82
Wed;14;06;2017;02:00;78,1;11,6;13,14;11,51;41,85
Wed;14;06;2017;02:15;80,07;11,8;11,92;11,1;45,25
Wed;14;06;2017;02:30;80,24;11,8;15,34;10,96;42,15
Wed;14;06;2017;02:45;76,24;12,5;11,63;11,79;40,32
Wed;14;06;2017;03:00;79,52;11,6;14,2;11,07;42,65
Wed;14;06;2017;03:15;78,97;12;13,02;10,88;43,07
Wed;14;06;2017;03:30;76,38;10,4;12,06;12,16;41,77
Wed;14;06;2017;03:45;81,16;13;14,58;9,88;43,71
Wed;14;06;2017;04:00;77,55;11,2;11,4;12,25;42,7
Wed;14;06;2017;04:15;75,75;11,5;13,48;10,6;40,17
Wed;14;06;2017;04:30;79,76;12,3;15,11;11,31;41,04
Wed;14;06;2017;04:45;75;10,2;11,34;10,82;42,65
Wed;14;06;2017;05:00;80,23;13;13,79;11,55;41,89
Wed;14;06;2017;05:15;79,38;12,8;12,7;10,44;43,44
Wed;14;06;2017;05:30;78,8;10,7;13,6;12,19;42,31
Wed;14;06;2017;05:45;75,24;11,7;14,83;9,81;38,91
Wed;14;06;2017;06:00;78,79;12,4;11,57;12,21;42,62
Wed;14;06;2017;06:15;78,05;11,6;12,81;10,63;43,01
Wed;14;06;2017;06:30;81,16;12,8;14,62;11,21;42,53
Wed;14;06;2017;06:45;77,72;11,2;11,72;10,92;43,88
Wed;14;06;2017;07:00;81,4;12,7;14,14;11,73;42,83
Wed;14;06;2017;07:15;74,95;11,1;14,25;10,25;39,35
Wed;14;06;2017;07:30;78,58;11,9;11,3;12,26;43,12
Wed;14;06;2017;07:45;77,16;11;14,49;10,27;41,4
Wed;14;06;2017;08:00;80,23;12,9;13,08;11,54;42,72
Wed;14;06;2017;08:15;76,92;10,8;12,03;11,03;43,06
Wed;14;06;2017;08:30;84,27;12,5;17,01;11,41;43,36
Wed;14;06;2017;08:45;76,66;11,2;11,7;10,28;43,48
Wed;14;06;2017;09:00;81,8;12,4;13,23;12,05;44,12
Wed;14;06;2017;09:15;81,78;13,3;15,4;9,5;43,58
Wed;14;06;2017;09:30;78,95;13,3;12,14;11,36;42,15
Wed;14;06;2017;09:45;80,77;11,5;13,3;11,28;44,69
Wed;14;06;2017;10:00;84,65;13,2;15,4;9,41;46,65
Wed;14;06;2017;10:15;80,66;12,5;12,68;11,67;43,82
Wed;14;06;2017;10:30;84,21;12,4;17,12;11,34;43,35
Wed;14;06;2017;10:45;78,07;12,7;11,67;9,43;44,28
Wed;14;06;2017;11:00;80,42;12,6;12,03;11,03;44,76
Wed;14;06;2017;11:15;81,54;12;14,64;12,08;42,83
Wed;14;06;2017;11:30;82,63;12,6;14,5;10,92;44,61
Wed;14;06;2017;11:45;81,95;12,9;12,65;11,34;45,07
Wed;14;06;2017;12:00;84,19;13,7;15,79;11,71;42,99
Wed;14;06;2017;12:15;81,64;12,6;13,79;11,24;44,01
Wed;14;06;2017;12:30;84,16;13,1;13,24;11,01;46,82
Wed;14;06;2017;12:45;84,94;12,9;15,77;12,43;43,84
Wed;14;06;2017;13:00;81,39;12,4;13,41;12,01;43,57
Wed;14;06;2017;13:15;81,95;13,1;13,39;9,63;45,83
Wed;14;06;2017;13:30;84,59;12,7;14,93;11,79;45,18
Wed;14;06;2017;13:45;79,96;13,2;12,28;11,81;42,67
Wed;14;06;2017;14:00;81,4;13,4;13,89;10,26;43,86
Wed;14;06;2017;14:15;81,04;13,1;13,93;10,11;43,9
Wed;14;06;2017;14:30;80,48;12,7;11,99;11,77;44,02
Wed;14;06;2017;14:45;82,78;13;14,82;11,31;43,65
Wed;14;06;2017;15:00;82,37;12,2;13,51;12,4;44,27
Wed;14;06;2017;15:15;81,01;12,6;12,1;12,29;44,02
Wed;14;06;2017;15:30;83,27;13,1;14,81;11,1;44,26
Wed;14;06;2017;15:45;82,36;13,5;12,43;11,41;45,02
Wed;14;06;2017;16:00;82,54;12,4;13,46;11,85;44,84
Wed;14;06;2017;16:15;82,62;14,1;13,4;11,59;43,53
Wed;14;06;2017;16:30;81,02;12,7;12,86;11;44,46
Wed;14;06;2017;16:45;86,85;14;14,99;11,84;46,02
Wed;14;06;2017;17:00;84,27;13,4;12,07;12,76;46,04
Wed;14;06;2017;17:15;83,96;14;13,23;11,4;45,33
Wed;14;06;2017;17:30;82,86;12,5;13,55;11,93;44,88
Wed;14;06;2017;17:45;82,12;13;12,31;11,88;44,93
Wed;14;06;2017;18:00;83,46;13,5;14,4;10,89;44,67
Wed;14;06;2017;18:15;81,76;12,9;13,95;11,93;42,98
Wed;14;06;2017;18:30;80,36;13;11,96;11,75;43,65
Wed;14;06;2017;18:45;80,44;12,1;13,9;10,18;44,26
Wed;14;06;2017;19:00;79,72;13,6;11,62;11,62;42,89
Wed;14;06;2017;19:15;81,61;12,9;12,71;12,47;43,53
